date,tmax,tmin,prcp,apparent_tmax,apparent_tmin,rain_sum,precip_hours,wind_speed_max,wind_gusts_max,wind_dir_dominant,radiation_sum,evapo_et0,sunshine_duration
2023-07-31,33.5,27.7,0.3,36.6,31.2,0.3,1.0,20.0,44.6,260.0,18.54,5.35,34415.49
2023-08-01,33.0,26.3,0.0,37.3,30.1,0.0,0.0,19.6,40.3,261.0,19.43,5.48,25237.55
2023-08-02,30.1,25.9,7.8,34.2,29.8,7.8,6.0,18.7,37.8,252.0,9.79,2.99,2979.24
2023-08-03,34.2,25.9,0.0,38.1,29.5,0.0,0.0,20.8,44.3,244.0,22.19,5.74,39324.49
2023-08-04,34.5,27.7,0.2,37.4,30.5,0.2,1.0,20.6,42.5,255.0,19.38,5.71,42534.05
2023-08-05,35.5,27.4,0.0,38.6,31.0,0.0,0.0,25.7,53.6,252.0,24.91,7.0,42513.03
2023-08-06,36.0,27.5,0.0,38.4,30.9,0.0,0.0,28.9,60.8,258.0,25.26,7.53,42491.18
2023-08-07,36.3,28.1,0.0,38.9,30.8,0.0,0.0,25.9,56.2,255.0,24.22,7.44,42468.3
2023-08-08,36.9,28.1,0.6,40.0,31.1,0.6,3.0,23.5,51.1,254.0,24.97,7.43,42444.37
2023-08-09,37.9,28.2,0.3,41.5,31.4,0.3,2.0,19.7,44.3,254.0,24.82,7.01,42419.45
2023-08-10,38.7,28.5,0.0,44.0,32.3,0.0,0.0,13.7,35.6,234.0,24.64,6.81,42393.58
2023-08-11,38.3,28.9,0.1,42.4,32.5,0.1,1.0,17.8,42.1,249.0,24.15,6.89,42366.8
2023-08-12,37.3,27.6,0.5,40.9,30.9,0.5,3.0,22.3,47.5,255.0,21.71,6.31,38739.16
2023-08-13,37.9,28.2,0.9,42.6,31.9,0.9,3.0,19.6,44.6,245.0,24.28,6.69,42310.69
2023-08-14,37.7,28.0,13.3,42.0,31.7,13.3,5.0,16.0,41.0,244.0,23.51,6.22,42281.43
2023-08-15,37.0,27.4,1.2,42.4,31.7,1.2,3.0,12.1,31.7,248.0,24.04,5.7,42251.44
2023-08-16,37.5,27.1,0.8,43.5,31.3,0.8,2.0,11.2,27.4,247.0,24.38,5.81,42220.75
2023-08-17,36.6,25.8,1.4,43.4,29.9,1.4,3.0,14.6,32.8,280.0,24.33,5.6,40848.43
2023-08-18,35.8,25.3,2.0,43.0,30.2,2.0,3.0,9.9,23.8,247.0,23.73,5.3,42157.44
2023-08-19,35.0,25.0,1.1,41.6,28.9,1.1,3.0,14.1,33.5,185.0,23.91,5.46,42124.9
2023-08-20,34.5,25.5,10.8,41.3,31.5,10.8,5.0,13.8,33.1,165.0,22.26,4.83,42091.83
2023-08-21,35.8,26.5,4.4,43.0,31.8,4.4,4.0,16.9,38.5,223.0,22.15,4.97,37415.66
2023-08-22,36.5,26.3,0.4,41.5,30.7,0.4,3.0,19.1,43.6,246.0,24.13,5.93,41604.25
2023-08-23,37.3,27.4,0.0,40.4,30.7,0.0,0.0,20.2,48.2,257.0,24.21,6.63,41989.84
2023-08-24,37.2,27.7,0.6,40.5,31.4,0.6,3.0,21.8,49.0,248.0,23.98,6.25,41865.59
2023-08-25,37.8,27.2,0.2,43.3,31.0,0.2,2.0,14.8,36.4,249.0,24.67,6.11,41919.93
2023-08-26,38.3,27.7,0.1,41.8,31.5,0.1,1.0,19.9,47.2,261.0,24.06,6.68,41344.46
2023-08-27,37.8,27.7,0.8,40.4,30.5,0.8,1.0,20.9,47.2,264.0,22.06,6.91,41441.75
2023-08-28,38.1,25.4,22.1,41.0,30.4,22.1,11.0,20.9,47.2,269.0,23.36,6.68,40099.3
2023-08-29,36.2,26.1,12.1,39.7,30.8,12.1,6.0,19.8,47.5,274.0,19.63,5.2,35073.59
2023-08-30,36.0,26.4,6.5,39.8,30.8,6.5,6.0,18.9,41.0,285.0,22.5,5.42,41733.97
2023-08-31,34.6,25.7,8.3,40.3,30.1,8.3,11.0,13.3,34.2,275.0,15.52,3.62,21847.95
2023-09-01,32.9,24.9,21.5,39.4,30.0,21.5,14.0,9.7,21.6,283.0,17.6,3.88,31167.82
2023-09-02,34.5,24.8,5.1,39.5,28.3,5.1,10.0,19.6,42.1,275.0,17.76,4.27,37779.77
2023-09-03,35.4,25.1,2.8,41.7,30.3,2.8,9.0,13.7,31.7,267.0,21.94,4.93,39424.53
2023-09-04,35.0,25.2,34.4,41.5,30.9,34.4,11.0,10.6,33.8,291.0,21.67,4.68,38307.11
2023-09-05,33.0,24.8,39.9,40.2,30.6,39.9,16.0,12.9,29.2,187.0,19.6,4.12,38069.65
2023-09-06,32.9,25.3,0.4,38.4,31.3,0.4,4.0,11.2,25.6,289.0,15.24,3.44,18793.11
2023-09-07,33.7,25.1,13.3,41.9,30.1,13.3,8.0,15.0,31.3,179.0,23.09,4.95,40802.88
2023-09-08,33.2,24.9,15.4,41.0,30.4,15.4,6.0,15.4,34.2,185.0,19.79,4.2,38823.72
2023-09-09,33.2,25.1,1.9,40.8,30.8,1.9,3.0,17.3,37.4,156.0,23.89,5.09,40897.63
2023-09-10,34.8,25.2,5.9,40.4,30.0,5.9,2.0,14.9,34.6,249.0,23.59,5.33,39931.95
2023-09-11,33.5,26.5,0.0,37.9,30.6,0.0,0.0,20.7,48.6,257.0,23.08,5.65,39661.54
2023-09-12,34.1,26.7,0.2,37.6,30.7,0.2,1.0,19.1,40.0,257.0,19.37,5.38,33392.14
2023-09-13,33.2,27.4,0.0,36.2,30.4,0.0,0.0,23.4,49.3,261.0,22.59,6.18,34753.46
2023-09-14,34.5,26.4,4.4,39.2,30.0,4.4,5.0,16.7,35.6,270.0,21.25,5.42,36000.0
2023-09-15,34.2,25.3,26.0,41.3,30.3,26.0,10.0,14.8,33.8,279.0,21.61,4.86,39600.0
2023-09-16,33.3,24.4,24.4,41.2,30.2,24.4,9.0,12.9,28.4,278.0,18.74,3.97,34893.32
2023-09-17,32.7,24.5,8.7,41.5,30.3,8.7,9.0,11.8,29.9,156.0,21.81,4.57,37947.83
2023-09-18,32.1,25.0,6.7,40.1,31.0,6.7,9.0,10.9,27.4,62.0,23.0,4.66,39600.0
2023-09-19,31.4,24.7,9.1,38.8,30.0,9.1,11.0,12.1,28.4,6.0,20.73,4.25,39600.0
2023-09-20,31.6,24.0,1.7,38.7,29.5,1.7,2.0,13.8,31.0,62.0,24.29,5.01,40047.22
2023-09-21,31.3,24.1,4.5,38.4,29.5,4.5,10.0,15.2,33.8,39.0,20.94,4.26,39871.11
2023-09-22,31.5,23.9,0.5,38.2,29.0,0.5,3.0,14.6,32.4,46.0,23.55,4.88,39957.59
2023-09-23,31.8,24.7,17.5,39.6,30.3,17.5,8.0,12.0,29.5,317.0,21.18,4.38,39707.95
2023-09-24,28.6,24.4,10.3,33.0,29.6,10.3,13.0,13.6,28.8,287.0,8.57,1.89,0.0
2023-09-25,30.2,23.6,31.8,36.2,27.0,31.8,17.0,11.6,27.0,239.0,13.32,2.9,22320.84
2023-09-26,33.5,24.1,1.1,39.6,28.5,1.1,3.0,18.3,39.6,189.0,20.66,4.51,39600.0
2023-09-27,33.5,25.0,12.4,40.2,29.5,12.4,9.0,12.3,28.8,248.0,18.38,3.97,36718.67
2023-09-28,33.4,24.7,4.2,39.4,29.1,4.2,6.0,10.2,24.5,289.0,19.84,4.26,36012.4
2023-09-29,31.7,24.2,10.8,38.7,29.2,10.8,13.0,12.7,31.3,315.0,19.85,4.13,39600.0
2023-09-30,32.0,23.9,4.8,38.1,29.1,4.8,12.0,13.2,31.7,321.0,20.54,4.22,39600.0
2023-10-01,29.5,23.9,29.9,36.8,29.0,29.9,15.0,13.5,30.2,358.0,16.18,3.22,34288.37
2023-10-02,29.9,24.0,23.3,35.8,29.0,23.3,22.0,13.5,32.4,26.0,15.9,3.15,33456.5
2023-10-03,31.4,23.9,36.1,39.4,28.7,36.1,19.0,10.7,26.3,284.0,17.28,3.56,28800.0
2023-10-04,30.9,24.4,12.3,38.9,29.7,12.3,11.0,9.5,23.8,63.0,18.24,3.71,34779.66
2023-10-05,32.2,24.2,21.0,40.4,29.6,21.0,13.0,8.2,23.4,321.0,20.09,4.16,36096.57
2023-10-06,32.9,24.6,15.0,40.4,30.2,15.0,13.0,7.6,24.8,261.0,21.14,4.42,37093.74
2023-10-07,33.0,24.7,7.3,40.5,30.0,7.3,5.0,10.5,25.9,280.0,19.88,4.19,34086.34
2023-10-08,30.1,24.7,7.8,36.0,29.9,7.8,11.0,10.3,24.1,316.0,13.37,2.83,24418.45
2023-10-09,30.7,23.3,36.2,37.5,28.4,36.2,19.0,10.0,24.5,340.0,13.7,2.94,19717.39
2023-10-10,29.7,24.3,12.4,35.4,29.2,12.4,23.0,14.1,36.7,359.0,16.33,3.26,36000.0
2023-10-11,29.5,23.5,5.2,35.3,27.9,5.2,15.0,18.6,38.2,352.0,15.81,3.24,28927.24
2023-10-12,30.3,24.3,7.8,36.3,29.3,7.8,15.0,16.2,36.4,344.0,17.78,3.54,35194.35
2023-10-13,29.7,24.3,25.0,36.4,28.9,25.0,19.0,9.4,21.6,273.0,14.44,2.95,28266.14
2023-10-14,30.3,23.6,18.3,36.9,28.5,18.3,9.0,11.0,25.6,305.0,17.04,3.43,39600.0
2023-10-15,29.2,23.8,14.9,34.7,28.8,14.9,13.0,8.4,25.2,282.0,11.93,2.5,17197.11
2023-10-16,27.8,23.7,48.6,33.0,28.0,48.6,19.0,10.8,28.1,281.0,7.72,1.69,4388.72
2023-10-17,29.1,23.9,4.3,35.3,28.8,4.3,16.0,12.2,27.7,265.0,10.18,2.2,10303.26
2023-10-18,32.0,24.4,11.8,39.3,28.9,11.8,5.0,12.6,31.3,175.0,18.77,3.87,39600.0
2023-10-19,31.0,24.1,4.4,37.2,29.4,4.4,10.0,10.4,26.6,336.0,19.21,3.87,39600.0
2023-10-20,30.3,23.9,3.5,37.0,28.8,3.5,10.0,14.6,33.1,39.0,21.2,4.22,39600.0
2023-10-21,28.3,24.3,15.0,32.3,29.6,15.0,17.0,20.3,41.4,13.0,16.86,3.36,38877.55
2023-10-22,29.9,23.5,0.5,33.8,28.0,0.5,4.0,18.9,38.9,359.0,20.06,4.21,39551.39
2023-10-23,29.8,24.0,9.4,34.3,28.8,9.4,13.0,17.2,35.6,346.0,18.58,3.67,39520.04
2023-10-24,29.5,23.4,10.5,35.8,28.4,10.5,12.0,15.1,33.1,16.0,17.01,3.42,34056.48
2023-10-25,27.9,23.5,10.0,33.0,28.4,10.0,11.0,11.0,25.6,347.0,11.52,2.31,15875.64
2023-10-26,30.5,23.4,0.7,37.2,28.3,0.7,5.0,13.4,30.2,39.0,19.57,3.93,39432.44
2023-10-27,30.4,23.5,4.0,36.9,28.6,4.0,9.0,12.3,26.3,6.0,19.21,3.88,39404.65
2023-10-28,30.7,24.4,8.5,37.4,29.8,8.5,16.0,12.3,29.2,22.0,19.85,3.94,39377.48
2023-10-29,28.9,24.1,10.9,35.0,29.0,10.9,15.0,15.8,33.8,27.0,17.02,3.35,31111.3
2023-10-30,27.3,23.9,14.9,31.1,28.4,14.9,22.0,15.1,33.1,2.0,9.36,1.98,6097.05
2023-10-31,26.6,22.8,47.9,30.4,26.8,47.9,24.0,15.8,37.1,354.0,9.69,1.94,6382.59
2023-11-01,28.7,23.9,17.7,33.3,28.4,17.7,20.0,18.0,40.0,5.0,15.57,3.06,31125.39
2023-11-02,27.7,23.3,7.9,32.3,27.7,7.9,16.0,10.7,30.2,305.0,10.86,2.18,22802.04
2023-11-03,29.8,23.7,2.4,34.9,28.3,2.4,11.0,15.3,32.8,10.0,17.26,3.49,34888.77
2023-11-04,30.1,23.7,1.9,35.6,28.2,1.9,5.0,14.0,30.2,4.0,19.21,3.85,39204.81
2023-11-05,30.4,24.6,1.3,36.0,29.3,1.3,5.0,13.6,30.2,348.0,16.64,3.42,39162.01
2023-11-06,30.2,23.2,5.8,35.2,27.7,5.8,13.0,16.1,35.3,14.0,18.41,3.68,39119.64
2023-11-07,27.1,23.1,16.2,33.0,27.4,16.2,17.0,9.8,21.2,291.0,7.84,1.64,9525.97
2023-11-08,29.3,23.3,3.2,34.1,27.5,3.2,18.0,16.1,34.9,30.0,15.99,3.26,35531.49
2023-11-09,30.1,24.0,8.8,35.9,28.7,8.8,14.0,15.1,32.0,25.0,18.72,3.75,37810.52
2023-11-10,28.8,24.2,4.9,34.1,29.3,4.9,22.0,13.4,30.6,30.0,13.31,2.68,23464.52
2023-11-11,29.4,24.4,5.0,35.4,29.6,5.0,12.0,14.1,30.6,10.0,16.14,3.2,33710.5
2023-11-12,29.4,24.1,3.6,34.7,29.1,3.6,8.0,15.5,32.4,3.0,16.94,3.39,35771.09
2023-11-13,27.2,23.3,10.0,31.5,27.6,10.0,23.0,18.8,38.5,6.0,10.21,2.07,12529.85
2023-11-14,27.0,23.1,38.0,32.2,27.4,38.0,24.0,18.1,38.5,15.0,13.52,2.53,29664.67
2023-11-15,28.0,23.5,38.9,32.8,28.2,38.9,22.0,13.7,34.6,5.0,12.93,2.56,27123.94
2023-11-16,26.7,22.6,55.0,30.5,26.3,55.0,24.0,20.9,43.6,7.0,11.43,2.17,17666.15
2023-11-17,26.4,21.8,16.2,26.8,22.3,16.2,19.0,31.4,61.6,6.0,12.3,2.85,20179.27
2023-11-18,26.1,21.0,0.9,25.0,20.9,0.9,5.0,30.7,60.1,348.0,14.54,3.82,30393.47
2023-11-19,26.0,21.3,1.5,26.4,22.3,1.5,7.0,24.6,49.0,343.0,11.25,2.76,19918.84
2023-11-20,25.4,21.1,2.4,27.3,23.5,2.4,14.0,19.4,38.2,345.0,11.64,2.37,25662.6
2023-11-21,27.6,21.0,0.9,29.7,23.8,0.9,9.0,20.3,41.8,352.0,16.89,3.55,32732.19
2023-11-22,27.0,22.4,2.8,29.8,26.1,2.8,14.0,16.6,34.6,1.0,14.06,2.77,33525.2
2023-11-23,28.2,22.2,3.9,30.6,25.6,3.9,19.0,21.7,43.9,7.0,16.39,3.38,38492.71
2023-11-24,27.1,22.5,0.3,27.3,25.2,0.3,3.0,23.1,47.9,351.0,9.9,3.12,14706.89
2023-11-25,26.0,23.5,11.1,28.8,24.9,11.1,14.0,18.9,37.1,359.0,7.96,2.17,5413.52
2023-11-26,28.0,23.5,13.2,30.0,26.8,13.2,22.0,26.0,53.6,29.0,15.0,3.21,36451.71
2023-11-27,27.2,23.4,0.8,27.9,24.7,0.8,4.0,27.2,57.6,5.0,16.24,4.08,37930.41
2023-11-28,25.4,22.4,2.9,26.3,24.1,2.9,8.0,26.3,52.2,346.0,8.88,2.41,9401.65
2023-11-29,28.2,22.6,2.6,31.9,25.5,2.6,18.0,19.9,40.3,6.0,16.25,3.22,32127.96
2023-11-30,27.3,23.9,22.5,31.1,28.5,22.5,20.0,18.0,38.5,10.0,11.69,2.28,25975.94
2023-12-01,27.6,23.7,11.8,31.1,27.9,11.8,24.0,20.9,44.6,18.0,15.85,2.92,34969.49
2023-12-02,28.3,23.2,13.2,31.4,27.8,13.2,23.0,21.9,46.8,25.0,14.14,2.8,30824.99
2023-12-03,28.0,22.8,18.2,31.9,27.0,18.2,23.0,16.3,34.6,21.0,13.78,2.74,24067.25
2023-12-04,28.2,23.3,4.8,32.8,27.9,4.8,18.0,14.1,31.0,4.0,14.64,2.87,26626.83
2023-12-05,27.6,23.1,2.5,31.4,27.6,2.5,12.0,16.8,35.3,16.0,15.23,2.92,31133.11
2023-12-06,27.8,22.5,1.8,30.8,26.5,1.8,9.0,19.2,40.0,11.0,15.0,2.99,38162.03
2023-12-07,27.1,23.1,2.5,29.7,26.5,2.5,19.0,18.7,39.2,15.0,16.42,3.19,38014.6
2023-12-08,27.0,21.7,1.1,29.8,24.9,1.1,9.0,15.5,32.8,355.0,14.12,2.76,37469.63
2023-12-09,27.3,20.5,0.4,30.9,23.6,0.4,4.0,10.2,23.8,18.0,13.69,2.67,37713.7
2023-12-10,28.4,19.7,0.1,33.5,22.4,0.1,1.0,10.9,25.6,78.0,17.3,3.32,35036.39
2023-12-11,28.9,21.2,0.2,33.8,25.0,0.2,1.0,12.8,29.2,6.0,17.52,3.43,34096.2
2023-12-12,27.8,22.2,1.8,31.4,25.8,1.8,11.0,16.3,34.9,9.0,15.9,3.14,35633.61
2023-12-13,28.2,22.5,3.5,31.6,26.5,3.5,15.0,17.6,37.1,8.0,17.2,3.34,36885.94
2023-12-14,28.7,22.7,1.2,33.2,26.8,1.2,10.0,16.1,34.9,11.0,16.76,3.26,36613.37
2023-12-15,28.9,23.3,1.8,32.8,27.9,1.8,8.0,14.0,30.6,357.0,16.19,3.2,37867.56
2023-12-16,28.5,22.5,1.7,32.7,26.8,1.7,10.0,17.1,36.4,358.0,15.98,3.18,37489.93
2023-12-17,27.5,22.4,18.3,30.9,25.9,18.3,24.0,19.1,41.8,9.0,14.05,2.65,34455.84
2023-12-18,27.8,22.4,5.1,30.4,26.2,5.1,19.0,23.4,46.8,10.0,17.2,3.34,36492.29
2023-12-19,27.7,22.7,2.4,29.6,25.8,2.4,12.0,24.7,49.0,356.0,16.66,3.45,34709.42
2023-12-20,26.5,22.6,8.0,26.3,23.5,8.0,22.0,27.9,60.1,3.0,9.71,2.38,17840.59
2023-12-21,24.0,21.8,8.3,24.9,22.3,8.3,24.0,25.7,52.6,1.0,7.02,1.82,4059.38
2023-12-22,21.9,19.7,13.5,22.1,19.4,13.5,24.0,29.7,57.2,351.0,5.7,1.49,0.0
2023-12-23,21.8,19.6,6.5,21.2,19.0,6.5,21.0,26.7,54.7,341.0,4.76,1.73,0.0
2023-12-24,21.8,19.8,21.1,22.7,19.8,21.1,24.0,23.9,45.0,346.0,4.72,1.21,0.0
2023-12-25,21.9,19.1,6.2,21.7,19.0,6.2,23.0,22.3,50.0,340.0,6.43,1.62,372.41
2023-12-26,24.4,20.0,1.1,25.1,21.6,1.1,9.0,22.9,45.0,346.0,12.75,2.44,36105.73
2023-12-27,26.6,21.5,1.6,29.1,23.8,1.6,10.0,18.6,40.0,357.0,12.08,2.55,23612.16
2023-12-28,26.8,22.9,1.7,30.4,25.8,1.7,4.0,17.1,35.6,2.0,11.67,2.4,24874.93
2023-12-29,27.5,22.9,1.9,30.9,26.5,1.9,14.0,18.7,38.5,14.0,15.67,2.98,36000.0
2023-12-30,27.9,22.1,1.0,31.2,26.2,1.0,8.0,16.9,36.0,11.0,17.85,3.47,36602.1
2023-12-31,27.4,22.0,1.0,30.8,25.7,1.0,7.0,17.6,37.1,4.0,16.46,3.14,36247.18
2024-01-01,26.9,22.0,1.6,30.0,25.7,1.6,8.0,17.1,36.0,2.0,15.46,2.92,36000.0
2024-01-02,26.6,22.2,2.2,29.7,26.2,2.2,14.0,15.8,34.2,7.0,13.24,2.53,30305.81
2024-01-03,26.5,21.1,2.3,28.5,24.2,2.3,15.0,21.7,44.3,14.0,18.23,3.47,36023.77
2024-01-04,26.4,20.4,2.5,27.2,22.9,2.5,9.0,19.3,40.0,18.0,16.53,3.42,36834.2
2024-01-05,26.9,19.2,0.4,28.7,20.8,0.4,3.0,14.9,31.0,356.0,15.7,3.18,36374.84
2024-01-06,26.1,19.7,0.6,27.6,22.1,0.6,4.0,19.8,40.0,360.0,12.71,2.62,30365.84
2024-01-07,25.6,20.5,2.0,27.3,23.2,2.0,13.0,18.1,37.4,3.0,13.74,2.67,35290.43
2024-01-08,26.0,20.7,1.1,28.1,23.6,1.1,10.0,14.4,31.0,359.0,10.9,2.24,19017.7
2024-01-09,26.3,19.7,0.0,28.8,22.2,0.0,0.0,13.4,28.4,344.0,14.64,2.85,35685.23
2024-01-10,26.4,20.3,1.6,29.6,23.0,1.6,11.0,16.3,34.9,6.0,14.58,2.8,33097.47
2024-01-11,26.9,21.2,0.4,28.9,23.4,0.4,2.0,15.3,33.1,36.0,16.68,3.37,32216.89
2024-01-12,26.2,19.7,0.6,27.8,22.5,0.6,5.0,17.8,37.1,17.0,15.9,3.15,36709.91
2024-01-13,26.0,20.5,4.1,27.1,23.9,4.1,15.0,18.6,38.5,19.0,15.79,3.17,35210.26
2024-01-14,26.3,20.5,2.0,27.0,23.4,2.0,10.0,21.5,42.8,359.0,15.73,3.21,35096.36
2024-01-15,25.5,20.4,3.7,26.4,22.7,3.7,17.0,22.2,44.6,358.0,15.28,3.05,36379.86
2024-01-16,26.2,20.1,2.2,27.4,22.3,2.2,13.0,21.5,43.9,356.0,16.96,3.22,36379.6
2024-01-17,25.7,20.2,3.8,27.7,22.6,3.8,15.0,19.2,40.7,2.0,16.09,2.99,36487.43
2024-01-18,26.3,20.1,0.9,28.5,22.8,0.9,8.0,13.6,29.5,6.0,14.05,2.74,36234.82
2024-01-19,26.9,19.8,0.5,29.9,22.3,0.5,4.0,14.6,32.0,358.0,16.34,3.11,36410.62
2024-01-20,26.8,19.6,0.1,29.9,21.9,0.1,1.0,14.0,31.0,354.0,17.78,3.36,36946.78
2024-01-21,26.4,18.9,0.4,28.0,20.6,0.4,3.0,16.5,35.3,354.0,17.18,3.34,37019.0
2024-01-22,26.6,19.4,1.4,28.6,21.3,1.4,7.0,16.6,34.6,353.0,16.4,3.15,36649.6
2024-01-23,24.8,20.4,10.2,26.0,22.3,10.2,19.0,21.9,45.4,359.0,14.28,2.58,30689.19
2024-01-24,23.8,21.0,11.0,24.4,22.0,11.0,22.0,25.4,50.4,24.0,10.16,2.13,16765.69
2024-01-25,25.8,21.5,2.5,26.8,22.4,2.5,13.0,24.3,48.2,34.0,15.24,3.41,32920.32
2024-01-26,25.6,20.6,3.6,26.6,22.3,3.6,11.0,25.3,50.4,28.0,17.17,3.38,36628.12
2024-01-27,25.9,20.8,2.0,27.5,22.5,2.0,11.0,21.0,43.2,24.0,17.93,3.58,36370.81
2024-01-28,26.1,19.5,1.4,27.8,21.6,1.4,9.0,20.1,41.8,19.0,18.98,3.67,36723.71
2024-01-29,25.1,20.1,4.0,26.9,22.6,4.0,12.0,17.9,37.1,8.0,14.65,2.73,35390.98
2024-01-30,26.1,19.2,0.2,28.6,21.7,0.2,2.0,12.8,28.4,350.0,15.9,2.98,33963.0
2024-01-31,26.2,19.1,0.6,29.5,21.6,0.6,5.0,12.0,27.0,35.0,14.41,2.72,33162.18
2024-02-01,27.1,20.0,0.1,31.0,22.9,0.1,1.0,11.9,27.0,112.0,19.04,3.59,33408.0
2024-02-02,27.3,20.7,0.0,31.3,24.1,0.0,0.0,14.8,32.4,121.0,18.0,3.36,36693.74
2024-02-03,27.9,20.4,0.0,32.3,23.5,0.0,0.0,13.0,29.5,74.0,19.08,3.61,33366.14
2024-02-04,28.2,19.9,0.0,33.0,22.8,0.0,0.0,14.2,31.3,139.0,20.0,3.72,37459.89
2024-02-05,28.3,21.7,0.1,33.3,25.9,0.1,1.0,13.3,29.2,134.0,19.18,3.7,34855.61
2024-02-06,28.7,21.1,0.0,33.6,24.6,0.0,0.0,14.9,32.0,111.0,19.7,3.79,36830.43
2024-02-07,28.3,22.4,0.4,32.9,26.3,0.4,3.0,14.6,32.0,134.0,16.86,3.29,34453.06
2024-02-08,28.0,21.5,0.2,32.1,25.5,0.2,2.0,14.3,32.4,120.0,18.58,3.58,37674.56
2024-02-09,27.3,21.6,2.3,30.9,24.8,2.3,10.0,15.5,33.1,10.0,16.93,3.34,36924.13
2024-02-10,24.3,21.2,3.3,25.1,21.9,3.3,15.0,22.8,45.7,357.0,11.29,2.39,16969.92
2024-02-11,25.1,20.1,4.3,26.6,21.6,4.3,22.0,24.4,48.6,6.0,19.22,3.5,35667.55
2024-02-12,25.1,20.9,0.6,25.3,22.0,0.6,5.0,23.9,49.3,7.0,15.92,3.5,32077.49
2024-02-13,26.6,19.0,0.4,29.3,20.7,0.4,4.0,17.0,35.3,357.0,16.37,3.2,32557.3
2024-02-14,26.1,21.3,4.6,28.4,24.9,4.6,15.0,15.0,31.7,25.0,13.14,2.57,32189.45
2024-02-15,26.9,20.0,0.3,30.2,22.9,0.3,2.0,15.7,33.5,29.0,14.97,2.89,34663.86
2024-02-16,27.3,20.8,1.4,30.3,24.1,1.4,6.0,18.6,39.2,18.0,20.12,3.81,37441.15
2024-02-17,27.1,20.0,0.4,30.8,22.6,0.4,4.0,13.7,31.0,82.0,18.85,3.5,38325.96
2024-02-18,28.4,20.3,0.0,33.2,23.3,0.0,0.0,16.1,34.6,152.0,20.5,3.95,37831.2
2024-02-19,29.2,20.8,0.2,34.7,24.2,0.2,2.0,17.9,37.8,138.0,21.01,4.07,37291.58
2024-02-20,29.9,21.2,0.0,35.3,25.0,0.0,0.0,17.5,36.7,145.0,22.48,4.38,37535.72
2024-02-21,29.2,22.1,0.7,34.2,26.3,0.7,3.0,18.1,37.4,141.0,19.54,3.75,34585.35
2024-02-22,30.1,21.3,0.0,35.2,25.0,0.0,0.0,14.6,33.1,146.0,22.65,4.52,36391.23
2024-02-23,29.0,21.9,0.8,33.9,26.0,0.8,7.0,14.1,32.0,85.0,19.85,3.91,34054.89
2024-02-24,28.4,21.3,0.4,32.0,24.5,0.4,3.0,17.3,36.7,25.0,22.51,4.45,38739.12
2024-02-25,27.9,21.4,0.0,30.2,25.0,0.0,0.0,21.4,45.4,4.0,20.19,4.09,37873.58
2024-02-26,27.6,21.4,1.3,29.0,24.5,1.3,7.0,19.3,41.4,349.0,10.88,2.57,14490.4
2024-02-27,27.5,22.5,3.3,30.2,26.3,3.3,17.0,19.4,41.0,23.0,15.96,3.08,31950.19
2024-02-28,27.9,21.5,0.6,31.1,24.9,0.6,5.0,15.3,33.8,17.0,20.28,3.94,36656.82
2024-02-29,28.6,20.7,0.0,33.2,24.0,0.0,0.0,13.7,31.3,56.0,21.25,4.13,39454.29
2024-03-01,27.6,21.9,1.5,30.7,25.9,1.5,11.0,18.4,40.3,15.0,19.18,3.69,35216.03
2024-03-02,26.3,21.7,9.8,28.3,25.5,9.8,20.0,21.1,43.2,3.0,12.83,2.5,19728.51
2024-03-03,27.2,21.4,2.7,30.2,25.2,2.7,14.0,16.5,36.4,40.0,17.96,3.41,33854.29
2024-03-04,29.3,19.5,0.0,33.9,22.1,0.0,0.0,18.7,38.9,149.0,22.83,4.41,40379.23
2024-03-05,31.0,20.5,0.0,37.6,23.5,0.0,0.0,20.9,42.8,143.0,23.54,4.6,40321.05
2024-03-06,32.3,22.3,0.0,40.2,27.0,0.0,0.0,17.9,37.4,126.0,22.29,4.53,36962.82
2024-03-07,29.8,22.8,0.2,35.0,27.8,0.2,2.0,15.2,35.3,79.0,20.15,4.01,33065.61
2024-03-08,28.6,22.7,1.4,32.6,27.1,1.4,9.0,16.7,37.1,33.0,21.37,4.13,39751.64
2024-03-09,29.5,21.5,0.4,33.7,25.2,0.4,3.0,14.2,33.1,35.0,20.44,4.11,37379.96
2024-03-10,28.9,22.4,1.1,33.7,26.9,1.1,11.0,15.5,34.9,49.0,22.54,4.33,37565.07
2024-03-11,28.5,22.5,2.3,32.6,26.8,2.3,13.0,17.9,39.2,24.0,20.75,4.01,37380.84
2024-03-12,29.1,22.2,0.5,32.9,25.8,0.5,5.0,16.6,36.0,6.0,23.38,4.62,38794.94
2024-03-13,28.7,21.5,1.0,33.4,25.2,1.0,7.0,15.5,34.9,101.0,19.61,3.84,32936.16
2024-03-14,29.8,21.9,0.2,34.5,26.0,0.2,2.0,15.8,35.6,130.0,23.01,4.61,37974.6
2024-03-15,29.6,21.2,0.1,34.2,25.0,0.1,1.0,16.2,36.4,127.0,24.0,4.73,37917.54
2024-03-16,30.6,21.5,0.0,35.4,25.4,0.0,0.0,15.4,34.2,123.0,23.36,4.72,37988.63
2024-03-17,30.4,21.0,0.0,35.1,24.6,0.0,0.0,14.0,32.4,125.0,23.16,4.72,37919.73
