precip_hours,tmax,radiation_sum,tmin,evapo_et0,wind_dir_dominant,apparent_tmax,date,prcp,rain_sum,wind_gusts_max,wind_speed_max,apparent_tmin,sunshine_duration,latitude,longitude
8.0000,29.8000,19.2200,23.4000,3.8600,244.0000,36.8000,2020-11-05,3.2000,3.2000,25.2000,9.0000,28.1000,39334.1400,10.5417,107.2428
14.0000,28.4000,15.6800,24.3000,3.0500,244.0000,34.1000,2020-11-06,23.8000,23.8000,25.6000,11.1000,29.4000,38328.0500,10.5417,107.2428
12.0000,29.3000,19.5700,24.1000,3.8200,101.0000,35.8000,2020-11-07,2.9000,2.9000,33.5000,14.5000,29.0000,39297.4500,10.5417,107.2428
6.0000,29.6000,18.9900,23.4000,3.8000,14.0000,36.4000,2020-11-08,2.3000,2.3000,21.2000,8.7000,28.3000,37453.0700,10.5417,107.2428
0.0000,30.5000,16.5900,22.1000,3.6200,312.0000,35.3000,2020-11-09,0.0000,0.0000,26.6000,13.1000,26.3000,28784.1900,10.5417,107.2428
1.0000,27.6000,15.5600,23.5000,3.3500,304.0000,30.4000,2020-11-10,0.1000,0.1000,51.1000,23.4000,25.3000,27894.5600,10.5417,107.2428
3.0000,28.3000,17.3100,23.2000,3.4500,108.0000,32.6000,2020-11-11,0.3000,0.3000,35.3000,15.5000,27.3000,36249.8400,10.5417,107.2428
5.0000,29.8000,20.9300,24.5000,4.1800,84.0000,35.3000,2020-11-12,0.7000,0.7000,41.0000,18.0000,28.8000,39192.9000,10.5417,107.2428
4.0000,29.4000,18.5100,22.9000,3.7500,253.0000,35.2000,2020-11-13,0.5000,0.5000,23.8000,9.3000,27.5000,38872.3200,10.5417,107.2428
4.0000,31.2000,22.0300,21.3000,4.4800,329.0000,36.5000,2020-11-14,0.6000,0.6000,23.8000,9.4000,24.1000,39145.5100,10.5417,107.2428
3.0000,29.7000,20.0500,23.5000,4.0700,100.0000,35.3000,2020-11-15,0.5000,0.5000,28.4000,11.9000,28.1000,39120.7600,10.5417,107.2428
2.0000,31.1000,21.4400,23.9000,4.4600,73.0000,36.2000,2020-11-16,0.4000,0.4000,48.6000,16.0000,28.5000,39095.3700,10.5417,107.2428
0.0000,30.9000,21.7700,22.3000,4.4900,83.0000,36.8000,2020-11-17,0.0000,0.0000,29.2000,12.3000,26.8000,39069.3600,10.5417,107.2428
0.0000,30.6000,21.1900,23.5000,4.4700,91.0000,35.9000,2020-11-18,0.0000,0.0000,34.6000,14.8000,27.6000,39042.8200,10.5417,107.2428
5.0000,31.0000,17.5800,24.6000,3.9600,88.0000,36.9000,2020-11-19,0.8000,0.8000,30.2000,15.1000,28.8000,39015.7600,10.5417,107.2428
1.0000,30.6000,20.8300,25.5000,4.5400,90.0000,34.9000,2020-11-20,0.2000,0.2000,47.5000,21.6000,29.2000,38988.2300,10.5417,107.2428
2.0000,31.1000,19.1900,24.0000,4.1100,89.0000,36.8000,2020-11-21,0.5000,0.5000,42.8000,19.6000,29.0000,37980.8800,10.5417,107.2428
3.0000,31.2000,20.3400,22.6000,4.2700,72.0000,36.1000,2020-11-22,0.3000,0.3000,28.4000,11.1000,26.4000,38931.9900,10.5417,107.2428
5.0000,30.9000,20.3100,23.2000,4.2600,82.0000,36.3000,2020-11-23,0.5000,0.5000,42.5000,13.1000,27.8000,38903.3700,10.5417,107.2428
0.0000,30.2000,19.1200,22.6000,4.3200,75.0000,34.6000,2020-11-24,0.0000,0.0000,47.5000,15.5000,26.5000,38874.4600,10.5417,107.2428
0.0000,31.0000,18.9600,23.9000,4.5000,80.0000,34.2000,2020-11-25,0.0000,0.0000,39.6000,17.8000,27.1000,36297.9100,10.5417,107.2428
0.0000,31.7000,18.2600,24.3000,4.2700,85.0000,35.2000,2020-11-26,0.0000,0.0000,43.6000,14.2000,27.5000,36315.8200,10.5417,107.2428
3.0000,30.7000,17.5900,23.1000,4.0500,76.0000,33.9000,2020-11-27,0.3000,0.3000,56.2000,20.2000,25.5000,38028.7300,10.5417,107.2428
6.0000,31.4000,19.1600,22.0000,3.9900,100.0000,36.7000,2020-11-28,3.6000,3.6000,31.3000,13.0000,26.1000,37454.5400,10.5417,107.2428
21.0000,27.6000,10.0350,24.0000,1.5650,356.0000,32.8000,2020-11-29,17.1000,17.1000,49.3000,8.9000,29.2000,20803.5000,10.5417,107.2428
19.0000,28.4000,10.0350,23.3000,2.0300,65.0000,32.2000,2020-11-30,7.8000,7.8000,61.2000,15.5000,26.8000,20803.5000,10.5417,107.2428
4.0000,29.4000,14.8600,23.5000,3.2900,73.0000,32.0000,2020-12-01,0.8000,0.8000,60.1000,24.6000,26.6000,34378.8100,10.5417,107.2428
0.0000,30.4000,20.0700,23.6000,4.4200,80.0000,33.4000,2020-12-02,0.0000,0.0000,55.4000,24.2000,26.0000,38635.2500,10.5417,107.2428
0.0000,30.1000,20.7300,20.5500,4.3000,87.0000,35.0000,2020-12-03,0.0000,0.0000,23.4000,10.1000,22.4000,38603.2000,10.5417,107.2428
0.0000,30.1000,21.3300,20.5500,4.2800,132.0000,35.4000,2020-12-04,0.0000,0.0000,31.0000,13.8000,23.7000,38570.6400,10.5417,107.2428
0.0000,31.3000,19.7600,20.7000,4.1000,26.0000,36.4000,2020-12-05,0.0000,0.0000,27.4000,13.3000,23.3000,38537.6700,10.5417,107.2428
5.0000,30.8000,18.0000,21.7000,3.7200,112.0000,35.8000,2020-12-06,1.7000,1.7000,33.5000,11.4000,25.4000,33651.5800,10.5417,107.2428
9.0000,27.8000,10.0350,23.0000,2.0000,86.0000,33.1000,2020-12-07,3.9000,3.9000,19.1000,8.6000,27.2000,20803.5000,10.5417,107.2428
10.0000,28.6000,10.6500,23.9000,2.2000,325.0000,33.3000,2020-12-08,14.2000,14.2000,24.8000,6.0000,28.8000,20803.5000,10.5417,107.2428
11.0000,27.0000,10.0350,22.9000,1.5650,348.0000,33.1000,2020-12-09,4.0000,4.0000,27.0000,5.8000,27.3000,20803.5000,10.5417,107.2428
5.0000,29.1000,16.1400,23.5000,3.2500,140.0000,34.4000,2020-12-10,2.8000,2.8000,42.1000,9.1000,28.2000,37203.9500,10.5417,107.2428
14.0000,29.9000,14.7400,23.2000,2.9400,102.0000,36.6000,2020-12-11,17.0000,17.0000,32.8000,8.6000,28.4000,26028.9200,10.5417,107.2428
5.0000,30.3000,19.1600,23.0000,3.8400,87.0000,35.3000,2020-12-12,0.9000,0.9000,34.2000,12.9000,27.9000,38252.6000,10.5417,107.2428
8.0000,29.9000,16.5800,23.0000,3.3000,76.0000,36.5000,2020-12-13,6.5000,6.5000,25.9000,10.8000,27.7000,37335.3000,10.5417,107.2428
2.0000,29.3000,17.8900,24.3000,3.6100,88.0000,33.8000,2020-12-14,0.6000,0.6000,40.0000,18.4000,28.4000,36430.4300,10.5417,107.2428
5.0000,30.4000,19.5900,22.9000,3.8600,82.0000,36.6000,2020-12-15,3.0000,3.0000,47.5000,14.8000,27.2000,38205.7100,10.5417,107.2428
4.0000,30.2000,17.2100,22.2000,3.5300,78.0000,36.1000,2020-12-16,0.9000,0.9000,25.2000,9.8000,26.2000,37840.1000,10.5417,107.2428
6.0000,30.3000,18.6100,23.2000,3.7700,81.0000,34.6000,2020-12-17,2.0000,2.0000,41.4000,16.1000,27.3000,37960.7800,10.5417,107.2428
11.0000,30.3000,18.2800,22.4000,3.6400,67.0000,35.0000,2020-12-18,3.3000,3.3000,36.0000,12.0000,26.6000,38113.6900,10.5417,107.2428
9.0000,29.0000,14.3000,22.9000,2.8900,66.0000,33.9000,2020-12-19,2.2000,2.2000,23.4000,7.3000,27.8000,32338.6500,10.5417,107.2428
0.0000,30.2000,17.9000,21.7000,3.9300,342.0000,35.3000,2020-12-20,0.0000,0.0000,25.6000,11.8000,24.1000,28631.6600,10.5417,107.2428
0.0000,30.1000,19.6500,20.7000,4.5300,343.0000,33.3000,2020-12-21,0.0000,0.0000,37.4000,13.8000,22.6000,36269.3800,10.5417,107.2428
7.0000,27.6000,10.0350,20.8000,2.5200,328.0000,31.7000,2020-12-22,6.9000,6.9000,32.0000,15.9000,22.5000,20803.5000,10.5417,107.2428
12.0000,29.6000,12.4700,21.6000,2.6300,55.0000,33.7000,2020-12-23,13.5000,13.5000,53.3000,15.1000,24.6000,22705.5700,10.5417,107.2428
1.0000,29.3000,18.8100,23.7000,4.0200,90.0000,31.5000,2020-12-24,0.1000,0.1000,58.3000,27.4000,27.3000,37546.9800,10.5417,107.2428
0.0000,30.2000,20.0000,23.6000,4.2200,81.0000,34.5000,2020-12-25,0.0000,0.0000,42.1000,16.0000,26.8000,37982.0600,10.5417,107.2428
2.0000,29.9000,20.1100,24.0000,4.3600,87.0000,33.8000,2020-12-26,0.2000,0.2000,37.4000,16.7000,26.8000,38024.7200,10.5417,107.2428
4.0000,29.6000,15.8900,23.2000,3.2400,101.0000,36.0000,2020-12-27,1.4000,1.4000,27.4000,11.2000,27.7000,37176.7600,10.5417,107.2428
2.0000,30.2000,19.1600,21.4000,3.8500,134.0000,35.7000,2020-12-28,0.3000,0.3000,22.0000,9.2000,25.3000,37889.8100,10.5417,107.2428
0.0000,31.3000,12.4000,22.0000,2.8000,38.0000,34.3000,2020-12-29,0.0000,0.0000,28.8000,13.5000,25.8000,25563.5400,10.5417,107.2428
14.0000,29.2000,12.4400,22.2000,2.6000,118.0000,34.6000,2020-12-30,7.4000,7.4000,27.7000,12.2000,26.2000,20803.5000,10.5417,107.2428
3.0000,28.5000,15.7100,21.0000,3.1900,115.0000,32.7000,2020-12-31,0.7000,0.7000,27.7000,12.3000,24.2000,32400.0000,10.5417,107.2428
4.0000,28.1000,13.0000,20.5500,2.6500,81.0000,32.0000,2021-01-01,1.1000,1.1000,28.4000,12.4000,23.5000,26169.9400,10.5417,107.2428
0.0000,28.9000,13.8600,20.5500,2.8700,117.0000,32.5000,2021-01-02,0.0000,0.0000,23.0000,10.0000,22.7000,27524.3200,10.5417,107.2428
0.0000,29.4000,19.7600,21.3000,4.0000,82.0000,34.8000,2021-01-03,0.0000,0.0000,32.0000,14.8000,24.9000,36472.9600,10.5417,107.2428
5.0000,30.0000,14.3500,21.8000,2.9900,95.0000,34.3000,2021-01-04,1.6000,1.6000,52.9000,10.0000,25.7000,24045.4600,10.5417,107.2428
5.0000,29.8000,19.1600,22.5000,3.9400,88.0000,32.9000,2021-01-05,3.4000,3.4000,54.7000,21.3000,26.9000,36569.2700,10.5417,107.2428
2.0000,30.1000,19.4300,21.8000,4.2200,87.0000,34.4000,2021-01-06,0.4000,0.4000,42.8000,16.6000,25.0000,37240.0500,10.5417,107.2428
0.0000,30.7000,21.2900,21.8000,4.6100,87.0000,35.1000,2021-01-07,0.0000,0.0000,33.5000,15.0000,24.9000,38213.2500,10.5417,107.2428
0.0000,30.3000,20.8100,21.1000,4.5100,79.0000,34.3000,2021-01-08,0.0000,0.0000,38.9000,19.1000,23.6000,38307.8400,10.5417,107.2428
0.0000,29.3000,21.3300,20.5500,4.5700,83.0000,33.7000,2021-01-09,0.0000,0.0000,42.1000,19.5000,22.3000,38202.2000,10.5417,107.2428
0.0000,29.2000,20.8900,20.5500,4.4200,84.0000,33.5000,2021-01-10,0.0000,0.0000,33.1000,16.4000,22.3000,37710.7900,10.5417,107.2428
0.0000,30.9000,21.2800,20.5500,4.4100,89.0000,36.0000,2021-01-11,0.0000,0.0000,34.9000,14.5000,22.3000,38302.6000,10.5417,107.2428
0.0000,29.6000,21.0400,20.5500,4.4400,86.0000,34.2000,2021-01-12,0.0000,0.0000,42.1000,17.9000,22.3000,37469.1800,10.5417,107.2428
0.0000,29.5000,21.7800,20.5500,4.3700,84.0000,33.2000,2021-01-13,0.0000,0.0000,27.7000,12.5000,22.3000,38303.6100,10.5417,107.2428
0.0000,28.3000,20.8400,20.5500,4.2700,104.0000,30.9000,2021-01-14,0.0000,0.0000,36.7000,14.9000,22.3000,38306.7600,10.5417,107.2428
0.0000,28.7000,21.6700,20.5500,4.5400,100.0000,31.9000,2021-01-15,0.0000,0.0000,39.6000,16.0000,22.3000,38622.6500,10.5417,107.2428
0.0000,29.3000,21.0100,20.5500,4.3200,102.0000,33.9000,2021-01-16,0.0000,0.0000,37.8000,16.3000,22.3000,38322.2700,10.5417,107.2428
0.0000,29.9000,20.3700,20.9000,4.3100,98.0000,33.8000,2021-01-17,0.0000,0.0000,40.0000,18.0000,22.9000,38317.0000,10.5417,107.2428
0.0000,29.5000,21.4800,20.5500,4.4800,88.0000,32.9000,2021-01-18,0.0000,0.0000,36.7000,15.0000,22.3000,38940.1000,10.5417,107.2428
0.0000,30.7000,18.8700,20.5500,4.1700,6.0000,32.6000,2021-01-19,0.0000,0.0000,35.6000,15.6000,22.3000,36034.7300,10.5417,107.2428
0.0000,29.6000,20.8100,20.5500,4.2000,160.0000,33.0000,2021-01-20,0.0000,0.0000,36.0000,14.5000,22.4000,36801.3300,10.5417,107.2428
3.0000,30.8000,17.7800,21.2000,3.6500,155.0000,34.9000,2021-01-21,0.5000,0.5000,30.6000,11.8000,24.9000,36477.4000,10.5417,107.2428
7.0000,28.0000,12.9300,22.2000,2.5400,208.0000,31.6000,2021-01-22,8.3000,8.3000,26.3000,12.0000,26.2000,30737.3000,10.5417,107.2428
2.0000,30.3000,17.4400,22.8000,3.7200,94.0000,35.8000,2021-01-23,0.5000,0.5000,32.0000,13.9000,25.8000,35233.8000,10.5417,107.2428
2.0000,29.6000,19.0900,21.7000,4.0400,94.0000,33.5000,2021-01-24,0.5000,0.5000,34.2000,14.2000,24.9000,37618.4500,10.5417,107.2428
3.0000,29.6000,19.9400,22.2000,4.1600,102.0000,34.6000,2021-01-25,0.8000,0.8000,35.3000,15.7000,25.5000,38136.2800,10.5417,107.2428
2.0000,31.6000,20.4200,20.6000,4.5800,89.0000,35.4000,2021-01-26,0.2000,0.2000,35.3000,14.4000,23.7000,38316.4300,10.5417,107.2428
0.0000,30.6000,21.2000,21.1000,4.7400,89.0000,34.3000,2021-01-27,0.0000,0.0000,53.3000,24.6000,23.6000,38884.3900,10.5417,107.2428
1.0000,30.0000,20.1100,22.2000,4.3800,95.0000,34.5000,2021-01-28,0.1000,0.1000,38.2000,16.6000,25.4000,38611.0600,10.5417,107.2428
0.0000,30.8000,22.7200,20.6000,5.0900,83.0000,34.2000,2021-01-29,0.0000,0.0000,41.4000,18.6000,22.7000,38734.9900,10.5417,107.2428
0.0000,30.6000,21.7200,20.5500,4.9900,84.0000,32.8000,2021-01-30,0.0000,0.0000,36.0000,15.4000,22.3000,38074.9500,10.5417,107.2428
0.0000,30.5000,19.7900,21.1000,4.6400,91.0000,33.0000,2021-01-31,0.0000,0.0000,39.2000,18.1000,23.5000,36619.1000,10.5417,107.2428
0.0000,30.6000,21.2500,21.9000,4.8800,95.0000,34.8000,2021-02-01,0.0000,0.0000,40.0000,18.2000,24.0000,38906.0600,10.5417,107.2428
0.0000,30.7000,22.0300,21.7000,4.8400,99.0000,34.4000,2021-02-02,0.0000,0.0000,38.5000,15.9000,24.2000,38326.8600,10.5417,107.2428
0.0000,29.3000,23.0800,20.5500,4.9000,92.0000,32.7000,2021-02-03,0.0000,0.0000,44.6000,19.7000,22.4000,38951.6800,10.5417,107.2428
0.0000,32.2000,22.2400,20.5500,4.9100,101.0000,36.3000,2021-02-04,0.0000,0.0000,37.1000,15.0000,22.3000,38872.7500,10.5417,107.2428
1.0000,31.7000,21.4200,22.5000,4.7800,101.0000,36.4000,2021-02-05,0.1000,0.1000,34.9000,15.3000,25.3000,38849.9000,10.5417,107.2428
0.0000,31.3000,22.0000,22.2000,5.0500,94.0000,35.1000,2021-02-06,0.0000,0.0000,41.8000,17.6000,24.7000,39118.3400,10.5417,107.2428
0.0000,31.4000,18.1700,22.4000,4.2500,96.0000,35.6000,2021-02-07,0.0000,0.0000,34.9000,13.0000,25.1000,37930.2400,10.5417,107.2428
2.0000,31.1000,20.0700,22.8000,4.8000,93.0000,34.5000,2021-02-08,0.2000,0.2000,40.7000,18.1000,26.3000,39104.5600,10.5417,107.2428
0.0000,31.9000,22.1000,22.1000,5.0100,95.0000,35.7000,2021-02-09,0.0000,0.0000,42.1000,18.7000,25.1000,39076.5200,10.5417,107.2428
11.0000,30.2000,18.5100,22.8000,4.0500,97.0000,34.3000,2021-02-10,2.0000,2.0000,33.5000,13.8000,26.6000,37654.3700,10.5417,107.2428
7.0000,29.0000,18.1600,22.9000,3.9300,109.0000,32.2000,2021-02-11,0.7000,0.7000,36.4000,14.8000,26.3000,38590.2100,10.5417,107.2428
1.0000,28.9000,20.7400,22.4000,4.4400,106.0000,32.6000,2021-02-12,0.1000,0.1000,34.2000,16.9000,24.6000,39236.0700,10.5417,107.2428
0.0000,29.5000,21.0500,21.6000,4.5800,108.0000,33.9000,2021-02-13,0.0000,0.0000,37.4000,16.5000,23.5000,39464.6300,10.5417,107.2428
0.0000,28.2000,20.7100,21.3000,4.5700,109.0000,31.4000,2021-02-14,0.0000,0.0000,35.6000,16.2000,22.7000,39694.9900,10.5417,107.2428
0.0000,28.2000,22.0200,21.1000,4.6600,107.0000,31.0000,2021-02-15,0.0000,0.0000,42.5000,17.4000,22.8000,39820.4500,10.5417,107.2428
0.0000,28.1000,23.8100,21.6000,4.9900,102.0000,30.4000,2021-02-16,0.0000,0.0000,46.8000,20.0000,22.8000,39839.2000,10.5417,107.2428
0.0000,29.0000,24.7800,22.2000,5.8100,94.0000,30.4000,2021-02-17,0.0000,0.0000,51.8000,23.0000,22.3000,39965.3200,10.5417,107.2428
0.0000,30.1000,24.5800,21.2000,5.8600,85.0000,32.4000,2021-02-18,0.0000,0.0000,49.0000,22.0000,22.3000,40073.5500,10.5417,107.2428
0.0000,30.4000,23.2200,20.5500,5.3800,84.0000,33.7000,2021-02-19,0.0000,0.0000,53.3000,24.4000,22.3000,40108.4500,10.5417,107.2428
0.0000,30.7000,25.1000,20.5500,5.9200,85.0000,32.6000,2021-02-20,0.0000,0.0000,48.6000,22.6000,22.3000,40143.6700,10.5417,107.2428
0.0000,29.2000,24.6000,20.5500,5.5300,93.0000,30.7000,2021-02-21,0.0000,0.0000,54.4000,23.5000,22.3000,40179.1700,10.5417,107.2428
0.0000,28.7000,24.5400,21.1000,5.3500,105.0000,30.4000,2021-02-22,0.0000,0.0000,42.8000,18.6000,22.3000,40160.4100,10.5417,107.2428
0.0000,29.2000,23.8000,21.5000,5.0600,114.0000,33.2000,2021-02-23,0.0000,0.0000,38.5000,17.4000,23.2000,40175.7900,10.5417,107.2428
0.0000,30.4000,23.5000,21.2000,4.8200,120.0000,35.1000,2021-02-24,0.0000,0.0000,38.9000,15.3000,23.9000,40190.5100,10.5417,107.2428
0.0000,30.4000,21.4000,21.4000,4.3100,136.0000,35.3000,2021-02-25,0.0000,0.0000,38.9000,15.0000,24.9000,40090.4100,10.5417,107.2428
2.0000,29.5000,17.5800,22.6000,3.6100,146.0000,34.3000,2021-02-26,0.2000,0.2000,36.0000,14.8000,26.7000,34034.2600,10.5417,107.2428
2.0000,29.5000,19.3500,22.5000,3.9800,120.0000,34.3000,2021-02-27,0.2000,0.2000,32.4000,11.7000,26.2000,31233.1900,10.5417,107.2428
0.0000,30.7000,23.2500,22.7000,4.9000,100.0000,33.7000,2021-02-28,0.0000,0.0000,52.9000,23.1000,25.8000,40432.6800,10.5417,107.2428
0.0000,31.1000,22.6600,23.8000,4.8800,101.0000,35.1000,2021-03-01,0.0000,0.0000,43.6000,18.2000,27.1000,40253.9500,10.5417,107.2428
1.0000,31.5000,23.7000,24.1000,5.2000,95.0000,35.3000,2021-03-02,0.1000,0.1000,47.5000,20.6000,27.7000,39909.8200,10.5417,107.2428
0.0000,31.8000,24.8200,23.6000,6.0200,96.0000,34.6000,2021-03-03,0.0000,0.0000,52.2000,24.3000,26.8000,40542.2500,10.5417,107.2428
0.0000,32.3000,25.3300,24.3000,6.1600,94.0000,34.8000,2021-03-04,0.0000,0.0000,54.7000,24.5000,26.1000,40578.6800,10.5417,107.2428
0.0000,31.7000,26.0400,23.5000,6.3000,94.0000,32.1000,2021-03-05,0.0000,0.0000,55.8000,25.0000,25.2000,40615.0200,10.5417,107.2428
0.0000,32.3000,25.7400,23.1000,6.0000,98.0000,34.6000,2021-03-06,0.0000,0.0000,46.8000,20.1000,24.6000,40651.2200,10.5417,107.2428
0.0000,31.0000,25.0500,23.7000,5.6600,96.0000,33.7000,2021-03-07,0.0000,0.0000,55.1000,24.4000,26.5000,40687.2800,10.5417,107.2428
0.0000,32.1000,25.1100,24.1000,6.4200,92.0000,34.7000,2021-03-08,0.0000,0.0000,55.1000,25.1000,25.6000,40723.1500,10.5417,107.2428
0.0000,33.0000,24.0400,24.0000,6.2300,91.0000,34.8000,2021-03-09,0.0000,0.0000,50.0000,23.2000,25.6000,40758.7700,10.5417,107.2428
1.0000,32.4000,24.0200,23.1000,6.0800,91.0000,34.9000,2021-03-10,0.1000,0.1000,48.2000,21.9000,25.2000,40794.1700,10.5417,107.2428
1.0000,32.0000,24.2200,24.6000,6.2100,89.0000,34.5000,2021-03-11,0.1000,0.1000,56.2000,25.5000,26.6000,40829.7000,10.5417,107.2428
0.0000,32.2000,25.1000,24.0000,6.5600,91.0000,34.6000,2021-03-12,0.0000,0.0000,50.4000,23.0000,25.6000,40865.3600,10.5417,107.2428
0.0000,33.3000,24.6000,23.0000,6.0100,96.0000,36.2000,2021-03-13,0.0000,0.0000,47.9000,20.8000,26.0000,40901.0900,10.5417,107.2428
1.0000,32.5000,25.5100,22.9000,5.8100,101.0000,37.4000,2021-03-14,0.1000,0.1000,44.6000,20.7000,26.1000,40936.8900,10.5417,107.2428
1.0000,32.0000,24.1000,23.4000,5.4300,99.0000,35.6000,2021-03-15,0.3000,0.3000,44.3000,18.8000,26.3000,40972.7100,10.5417,107.2428
2.0000,30.4000,22.5400,24.1000,5.1600,108.0000,34.2000,2021-03-16,0.5000,0.5000,44.3000,19.6000,27.0000,38669.2500,10.5417,107.2428
0.0000,31.0000,24.2400,24.0000,5.2100,116.0000,35.0000,2021-03-17,0.0000,0.0000,41.4000,16.3000,26.9000,41044.3700,10.5417,107.2428
0.0000,31.1000,24.9800,24.2000,5.3600,109.0000,35.0000,2021-03-18,0.0000,0.0000,43.6000,18.6000,27.5000,41080.1400,10.5417,107.2428
0.0000,32.0000,24.2400,23.8000,5.2200,110.0000,36.4000,2021-03-19,0.0000,0.0000,41.0000,17.1000,28.2000,40858.2100,10.5417,107.2428
0.0000,31.6000,22.5000,25.0000,4.9100,116.0000,36.2000,2021-03-20,0.0000,0.0000,37.8000,15.3000,29.6000,40889.4800,10.5417,107.2428
4.0000,31.6000,21.6400,25.0000,4.9100,105.0000,36.3000,2021-03-21,0.6000,0.6000,39.2000,18.5000,29.3000,39556.8800,10.5417,107.2428
0.0000,33.7000,25.6800,23.5000,6.3600,86.0000,38.1000,2021-03-22,0.0000,0.0000,50.0000,22.4000,27.4000,41222.3700,10.5417,107.2428
0.0000,33.0000,24.9200,24.8000,6.2700,88.0000,37.4000,2021-03-23,0.0000,0.0000,51.1000,23.2000,27.3000,40742.9000,10.5417,107.2428
1.0000,32.4000,22.8100,24.6000,5.6700,90.0000,35.5000,2021-03-24,0.1000,0.1000,60.5000,26.4000,27.8000,41036.9100,10.5417,107.2428
0.0000,32.7000,24.7500,25.5000,6.1700,92.0000,36.0000,2021-03-25,0.0000,0.0000,55.1000,24.0000,28.2000,41327.4400,10.5417,107.2428
0.0000,32.4000,25.3900,25.3000,6.0700,92.0000,35.4000,2021-03-26,0.0000,0.0000,56.5000,25.2000,27.8000,41362.0400,10.5417,107.2428
0.0000,32.3000,25.0700,25.3000,5.8600,98.0000,35.3000,2021-03-27,0.0000,0.0000,51.8000,22.7000,28.4000,41396.3800,10.5417,107.2428
0.0000,32.9000,25.4300,25.2000,5.7600,108.0000,37.5000,2021-03-28,0.0000,0.0000,37.4000,15.9000,28.7000,41430.4600,10.5417,107.2428
0.0000,32.0000,24.5600,24.9000,5.3300,129.0000,37.1000,2021-03-29,0.0000,0.0000,35.3000,13.7000,29.5000,41464.1800,10.5417,107.2428
1.0000,31.5000,21.1500,24.0000,4.6000,159.0000,36.4000,2021-03-30,0.1000,0.1000,34.2000,12.8000,29.0000,41497.5700,10.5417,107.2428
3.0000,31.5000,21.5500,24.9000,4.5700,169.0000,37.4000,2021-03-31,0.9000,0.9000,32.4000,12.4000,30.1000,41530.9500,10.5417,107.2428
5.0000,31.6000,20.6000,25.3000,4.4100,160.0000,37.1000,2021-04-01,0.9000,0.9000,32.4000,12.3000,30.6000,41564.3000,10.5417,107.2428
8.0000,31.8000,21.4200,25.5000,4.5700,158.0000,38.2000,2021-04-02,1.7000,1.7000,30.2000,11.0000,30.8000,41597.6200,10.5417,107.2428
6.0000,31.6000,21.4500,23.9000,4.6400,104.0000,36.9000,2021-04-03,16.5000,16.5000,34.9000,17.3000,29.1000,38221.7200,10.5417,107.2428
6.0000,31.1000,22.0100,25.9000,5.0700,98.0000,35.1000,2021-04-04,1.0000,1.0000,45.4000,19.2000,29.8000,41664.0500,10.5417,107.2428
0.0000,32.6000,25.5500,23.8000,6.1300,90.0000,35.7000,2021-04-05,0.0000,0.0000,57.2000,26.2000,27.6000,39774.8400,10.5417,107.2428
0.0000,32.9000,25.8600,26.0000,6.6400,95.0000,34.6000,2021-04-06,0.0000,0.0000,56.9000,25.8000,28.8000,41730.0400,10.5417,107.2428
0.0000,33.0000,24.5200,25.2000,6.0600,97.0000,36.2000,2021-04-07,0.0000,0.0000,45.4000,19.9000,28.3000,41762.8300,10.5417,107.2428
6.0000,31.7000,18.5100,25.6000,4.4200,101.0000,35.3000,2021-04-08,1.3000,1.3000,38.9000,15.9000,29.4000,41171.5900,10.5417,107.2428
5.0000,31.4000,20.5200,25.9000,4.8700,107.0000,34.9000,2021-04-09,1.0000,1.0000,40.7000,17.3000,29.7000,41335.3300,10.5417,107.2428
3.0000,31.9000,24.0000,25.2000,5.7300,95.0000,34.6000,2021-04-10,0.5000,0.5000,49.7000,21.9000,28.5000,41860.0700,10.5417,107.2428
0.0000,32.2000,23.6500,25.6000,5.7800,93.0000,34.8000,2021-04-11,0.0000,0.0000,52.2000,23.5000,29.2000,41892.0400,10.5417,107.2428
2.0000,32.4000,24.0900,26.1000,5.6500,96.0000,36.0000,2021-04-12,0.6000,0.6000,48.2000,21.0000,29.6000,38482.8000,10.5417,107.2428
5.0000,31.7000,22.5900,25.7000,5.0000,104.0000,35.7000,2021-04-13,2.7000,2.7000,41.4000,17.2000,30.2000,41955.1800,10.5417,107.2428
7.0000,31.8000,21.3200,25.0000,4.6600,127.0000,36.9000,2021-04-14,1.2000,1.2000,33.1000,12.8000,30.0000,40175.7300,10.5417,107.2428
15.0000,31.2000,20.5900,24.5000,4.3200,156.0000,38.0000,2021-04-15,10.6000,10.6000,27.7000,10.1000,30.2000,40885.1500,10.5417,107.2428
11.0000,31.4000,22.4200,24.6000,4.6600,162.0000,37.0000,2021-04-16,5.1000,5.1000,34.2000,13.6000,30.3000,42047.6200,10.5417,107.2428
11.0000,31.1000,20.7100,24.0000,4.3600,134.0000,37.6000,2021-04-17,3.5000,3.5000,27.4000,9.7000,29.2000,42077.7200,10.5417,107.2428
5.0000,30.4000,20.9500,24.8000,4.4400,124.0000,35.2000,2021-04-18,0.9000,0.9000,33.1000,13.9000,28.9000,42089.0500,10.5417,107.2428
13.0000,30.4000,20.3300,24.1000,4.2000,161.0000,35.4000,2021-04-19,7.9000,7.9000,32.4000,13.0000,29.1000,41738.8600,10.5417,107.2428
5.0000,32.1000,22.5600,23.8000,4.8200,207.0000,37.5000,2021-04-20,3.5000,3.5000,33.1000,12.0000,29.2000,41089.6400,10.5417,107.2428
