date,sunshine_duration,wind_speed_max,precip_hours,prcp,evapo_et0,wind_dir_dominant,tmax,apparent_tmax,wind_gusts_max,tmin,radiation_sum,rain_sum,apparent_tmin,latitude,longitude
2021-07-15,12205.7563,15.3000,23.5000,23.4500,2.2400,227.0000,27.8000,33.5000,30.2000,24.5000,10.8400,23.4500,29.4000,10.5216,105.1259
2021-07-16,37956.0100,10.5000,1.0000,0.1000,4.5100,252.0000,32.1000,38.2000,33.8000,24.8000,20.6500,0.1000,30.0000,10.5216,105.1259
2021-07-17,41715.3400,16.5000,8.0000,5.2000,4.6000,245.0000,32.1000,38.0000,36.7000,24.8000,21.3000,5.2000,29.6000,10.5216,105.1259
2021-07-18,22578.8900,22.3000,7.0000,11.7000,2.9400,246.0000,30.1000,34.0000,50.0000,25.9000,13.1000,11.7000,30.9000,10.5216,105.1259
2021-07-19,16521.1300,20.5000,6.0000,1.3000,2.7700,244.0000,29.8000,34.3000,51.6500,25.6000,11.0600,1.3000,30.8000,10.5216,105.1259
2021-07-20,26194.5300,20.8000,3.0000,0.5000,3.0900,242.0000,30.7000,33.9000,51.6500,26.1000,12.7300,0.5000,31.2000,10.5216,105.1259
2021-07-21,38178.5900,22.8000,8.0000,4.3000,3.4200,237.0000,29.8000,33.7000,51.6500,25.4000,15.3100,4.3000,30.1000,10.5216,105.1259
2021-07-22,32205.9300,20.6000,7.0000,2.0000,4.0200,235.0000,31.4000,35.0000,47.9000,25.8000,16.9600,2.0000,30.5000,10.5216,105.1259
2021-07-23,21781.1100,22.3000,8.0000,5.8000,3.2600,244.0000,30.5000,34.4000,51.6500,26.1000,13.8900,5.8000,30.9000,10.5216,105.1259
2021-07-24,22555.1300,25.2875,1.0000,0.1000,3.9900,247.0000,31.6000,34.7000,51.6500,26.5000,14.8400,0.1000,30.7000,10.5216,105.1259
2021-07-25,34084.3600,25.0000,12.0000,2.2000,3.5400,237.0000,30.4000,34.3000,51.6500,25.8000,15.3700,2.2000,29.7000,10.5216,105.1259
2021-07-26,39534.4000,24.5000,7.0000,3.2000,4.4100,243.0000,31.5000,36.6000,51.6500,26.0000,19.1700,3.2000,30.1000,10.5216,105.1259
2021-07-27,42099.5900,23.9000,5.0000,0.9000,4.8500,246.0000,32.1000,36.0000,51.6500,25.7000,20.7000,0.9000,30.2000,10.5216,105.1259
2021-07-28,25900.6000,21.4000,7.0000,8.9000,3.1400,246.0000,29.4000,33.1000,51.6500,26.0000,12.8200,8.9000,30.0000,10.5216,105.1259
2021-07-29,12205.7563,23.3000,19.0000,15.0000,2.4400,238.0000,29.2000,32.7000,51.6500,25.6000,10.7000,15.0000,29.7000,10.5216,105.1259
2021-07-30,12205.7563,22.6000,10.0000,1.5000,2.2400,240.0000,29.6000,32.8000,44.6000,25.3000,7.8500,1.5000,29.5000,10.5216,105.1259
2021-07-31,25265.5400,21.5000,9.0000,3.8000,3.8300,239.0000,31.3000,35.9000,47.9000,25.3000,16.0900,3.8000,29.3000,10.5216,105.1259
2021-08-01,38395.1900,22.3000,4.0000,4.3000,4.5000,246.0000,32.1000,36.3000,50.4000,25.0000,19.2100,4.3000,28.6000,10.5216,105.1259
2021-08-02,42609.4400,23.6000,4.0000,2.7000,4.1700,246.0000,31.3000,34.1000,50.0000,25.9000,17.4900,2.7000,29.8000,10.5216,105.1259
2021-08-03,38513.5100,25.2875,7.0000,3.2000,4.6200,248.0000,31.6000,34.6000,51.6500,26.3000,19.1900,3.2000,30.4000,10.5216,105.1259
2021-08-04,30691.6400,23.4000,7.0000,4.0000,3.9200,243.0000,31.4000,35.5000,49.3000,26.4000,16.4900,4.0000,30.6000,10.5216,105.1259
2021-08-05,35493.7000,25.1000,12.0000,1.6000,4.2500,240.0000,31.8000,35.2000,51.6500,25.9000,17.9900,1.6000,30.2000,10.5216,105.1259
2021-08-06,42543.5400,22.1000,7.0000,1.5000,4.7100,237.0000,31.8000,36.6000,50.8000,25.4000,20.5200,1.5000,30.3000,10.5216,105.1259
2021-08-07,38381.2000,21.1000,4.0000,1.1000,4.6900,245.0000,33.0000,37.9000,44.3000,25.8000,19.2500,1.1000,30.5000,10.5216,105.1259
2021-08-08,38689.3000,21.7000,7.0000,1.6000,4.6900,245.0000,32.6000,36.5000,43.2000,26.1000,18.8800,1.6000,31.5000,10.5216,105.1259
2021-08-09,42330.9300,20.9000,4.0000,0.6000,5.0900,242.0000,33.4000,37.6000,42.8000,26.7000,20.4400,0.6000,30.9000,10.5216,105.1259
2021-08-10,36083.4900,20.2000,9.0000,9.0000,3.8600,222.0000,30.8000,35.5000,41.4000,26.6000,18.1800,9.0000,31.2000,10.5216,105.1259
2021-08-11,36022.2600,21.3000,15.0000,8.3000,4.0600,209.0000,31.0000,35.4000,46.8000,25.2000,18.8400,8.3000,29.9000,10.5216,105.1259
2021-08-12,33495.8000,14.9000,7.0000,6.9000,3.3300,221.0000,30.4000,36.6000,40.3000,24.5000,14.9700,6.9000,29.5000,10.5216,105.1259
2021-08-13,25100.5500,15.6000,9.0000,10.9000,3.1500,229.0000,30.5000,35.5000,36.4000,25.7000,13.3100,10.9000,30.6000,10.5216,105.1259
2021-08-14,18675.1600,15.6000,9.0000,1.9000,3.0900,242.0000,30.5000,33.4000,33.1000,25.3000,12.2400,1.9000,30.0000,10.5216,105.1259
2021-08-15,12205.7563,10.2000,12.0000,3.4000,2.2800,228.0000,29.0000,33.9000,23.4000,24.6000,9.8400,3.4000,30.1000,10.5216,105.1259
2021-08-16,42342.8600,10.8000,9.0000,4.5000,4.7700,229.0000,33.0000,39.3000,24.8000,23.9000,22.4800,4.5000,28.8000,10.5216,105.1259
2021-08-17,37261.0700,8.0000,11.0000,9.4000,4.2100,66.0000,32.5000,39.4000,22.7000,24.2000,19.8300,9.4000,29.7000,10.5216,105.1259
2021-08-18,28800.0000,9.8000,12.0000,20.2000,3.5100,112.0000,30.8000,38.5000,24.8000,24.9000,16.7000,20.2000,30.0000,10.5216,105.1259
2021-08-19,38248.2900,13.7000,10.0000,10.1000,3.9300,204.0000,31.1000,38.0000,29.9000,24.0000,18.6000,10.1000,29.1000,10.5216,105.1259
2021-08-20,31749.2600,13.3000,11.0000,8.9000,3.6600,189.0000,31.4000,38.0000,29.5000,24.2000,17.3100,8.9000,29.7000,10.5216,105.1259
2021-08-21,42203.1700,14.3000,6.0000,1.8000,4.7700,221.0000,32.2000,39.6000,31.7000,23.3000,22.1900,1.8000,28.0000,10.5216,105.1259
2021-08-22,40103.7900,18.0000,8.0000,7.0000,4.2900,230.0000,30.9000,36.4000,38.2000,24.3000,19.9200,7.0000,29.4000,10.5216,105.1259
2021-08-23,28052.5900,19.5000,7.0000,8.4000,3.2100,231.0000,29.4000,33.8000,40.3000,24.9000,14.9700,8.4000,29.9000,10.5216,105.1259
2021-08-24,28863.6300,22.5000,13.0000,10.1000,3.1900,223.0000,30.4000,35.6000,49.3000,24.9000,15.6000,10.1000,29.6000,10.5216,105.1259
2021-08-25,12205.7563,13.5000,23.5000,23.4500,1.4038,214.0000,27.0625,30.1000,27.7000,23.9000,7.6925,23.4500,28.2000,10.5216,105.1259
2021-08-26,12205.7563,12.0000,22.0000,23.4500,1.4038,209.0000,27.0625,31.7000,27.4000,24.1000,7.6925,23.4500,28.1000,10.5216,105.1259
2021-08-27,17726.3000,14.6000,11.0000,7.7000,2.8400,231.0000,29.8000,35.9000,31.0000,23.5000,13.3600,7.7000,28.2000,10.5216,105.1259
2021-08-28,36759.8900,14.0000,12.0000,20.0000,3.9500,278.0000,31.0000,37.2000,31.3000,23.9000,19.0400,20.0000,29.4000,10.5216,105.1259
2021-08-29,23235.0600,9.4000,15.0000,23.4500,3.0900,322.0000,30.1000,35.8000,28.1000,24.4000,14.7900,23.4500,30.0000,10.5216,105.1259
2021-08-30,31199.3500,12.0000,14.0000,23.4500,3.1400,142.0000,31.3000,38.8000,33.5000,23.9000,14.9300,23.4500,29.1000,10.5216,105.1259
2021-08-31,31324.1800,18.6000,14.0000,8.3000,3.6000,235.0000,30.6000,37.2000,37.1000,23.9000,17.1900,8.3000,29.6000,10.5216,105.1259
2021-09-01,18792.2000,11.7000,9.0000,7.1000,3.0600,248.0000,30.6000,37.5000,27.0000,24.2000,14.4600,7.1000,29.7000,10.5216,105.1259
2021-09-02,28958.9800,15.6000,15.0000,13.1000,3.3800,218.0000,30.0000,36.4000,33.5000,24.6000,16.6200,13.1000,29.3000,10.5216,105.1259
2021-09-03,37089.2100,19.6000,5.0000,2.9000,3.8900,248.0000,30.3000,35.1000,42.5000,24.3000,17.6700,2.9000,28.9000,10.5216,105.1259
2021-09-04,16723.5500,15.6000,7.0000,3.1000,2.6900,242.0000,29.4000,33.7000,41.8000,25.6000,11.6400,3.1000,29.7000,10.5216,105.1259
2021-09-05,19996.3800,13.5000,9.0000,20.3000,2.6100,255.0000,30.9000,37.1000,34.9000,24.6000,11.9500,20.3000,29.5000,10.5216,105.1259
2021-09-06,24417.3100,12.1000,13.0000,12.6000,3.2200,249.0000,31.2000,37.1000,30.6000,24.7000,15.2800,12.6000,30.2000,10.5216,105.1259
2021-09-07,27719.6500,15.0000,14.0000,14.5000,3.6400,240.0000,30.2000,36.3000,34.6000,24.6000,17.5000,14.5000,29.4000,10.5216,105.1259
2021-09-08,30078.1000,20.6000,7.0000,11.0000,3.5200,228.0000,30.7000,37.0000,45.4000,25.0000,16.6900,11.0000,28.9000,10.5216,105.1259
2021-09-09,24694.0800,21.9000,17.0000,12.9000,2.9600,219.0000,29.1000,34.2000,51.6500,24.3000,14.5900,12.9000,28.2000,10.5216,105.1259
2021-09-10,16997.2500,17.9000,9.0000,2.0000,2.6200,237.0000,29.2000,33.3000,41.4000,24.5000,11.5700,2.0000,28.3000,10.5216,105.1259
2021-09-11,12205.7563,22.0000,11.0000,2.6000,2.6000,254.0000,29.8000,33.1000,43.6000,25.1000,11.6100,2.6000,29.7000,10.5216,105.1259
2021-09-12,25591.5300,20.5000,1.0000,0.2000,3.6600,257.0000,31.0000,34.1000,51.6500,25.8000,13.8400,0.2000,30.0000,10.5216,105.1259
2021-09-13,21024.3100,15.7000,11.0000,16.8000,3.2500,246.0000,31.3000,36.7000,45.7000,26.0000,13.5500,16.8000,30.7000,10.5216,105.1259
2021-09-14,23404.1000,17.0000,20.0000,23.4500,2.6800,236.0000,29.3000,34.4000,37.4000,24.5000,12.8800,23.4500,28.1000,10.5216,105.1259
2021-09-15,28384.1300,16.0000,16.0000,23.4500,3.0900,215.0000,29.9000,34.4000,34.2000,24.0000,14.5200,23.4500,28.7000,10.5216,105.1259
2021-09-16,36226.0200,9.7000,9.0000,2.2000,4.2000,199.0000,30.9000,37.3000,22.7000,23.2000,19.8000,2.2000,28.1000,10.5216,105.1259
2021-09-17,36352.9500,15.8000,5.0000,5.7000,4.2700,201.0000,31.6000,39.4000,35.6000,24.1000,20.6500,5.7000,29.3000,10.5216,105.1259
2021-09-18,26492.9200,12.2000,10.0000,16.7000,3.4800,78.0000,31.8000,39.3000,28.4000,24.3000,16.6600,16.7000,30.0000,10.5216,105.1259
2021-09-19,12205.7563,9.7000,23.0000,23.4500,1.6900,220.0000,28.6000,34.8000,27.4000,23.8000,7.8000,23.4500,29.0000,10.5216,105.1259
2021-09-20,23590.7500,20.0000,16.0000,10.0000,2.5800,222.0000,29.7000,34.1000,43.9000,23.9000,12.7000,10.0000,28.6000,10.5216,105.1259
2021-09-21,36745.4900,16.5000,14.0000,8.2000,3.3600,207.0000,29.0000,35.0000,40.0000,24.1000,16.6400,8.2000,28.7000,10.5216,105.1259
2021-09-22,34589.7600,16.7000,13.0000,6.3000,3.1500,226.0000,30.0000,34.0000,42.5000,24.1000,15.4400,6.3000,29.0000,10.5216,105.1259
2021-09-23,24547.3000,16.8000,6.0000,0.6000,3.2400,252.0000,30.6000,34.4000,40.7000,24.6000,14.2300,0.6000,29.8000,10.5216,105.1259
2021-09-24,12400.8000,16.6000,15.0000,18.8000,2.1800,231.0000,29.6000,34.1000,43.2000,25.0000,9.9100,18.8000,30.2000,10.5216,105.1259
2021-09-25,12205.7563,16.7000,17.0000,9.3000,1.7400,219.0000,27.8000,31.8000,34.2000,24.2000,8.2300,9.3000,28.3000,10.5216,105.1259
2021-09-26,26529.9400,6.2000,16.0000,12.8000,3.2500,173.0000,30.6000,37.1000,20.2000,24.3000,15.7100,12.8000,29.9000,10.5216,105.1259
2021-09-27,37395.4300,15.1000,16.0000,7.9000,3.9300,126.0000,31.7000,38.1000,31.7000,23.7000,18.8300,7.9000,28.8000,10.5216,105.1259
2021-09-28,38221.4000,13.4000,20.0000,9.5000,3.5100,36.0000,30.4000,36.9000,29.5000,24.5000,17.2400,9.5000,30.2000,10.5216,105.1259
2021-09-29,37362.1000,9.1000,11.0000,6.5000,3.8500,147.0000,31.6000,39.9000,24.8000,24.3000,18.5200,6.5000,29.9000,10.5216,105.1259
2021-09-30,23191.9400,9.2000,7.0000,9.8000,2.8700,177.0000,30.2000,37.4000,25.9000,24.3000,13.7400,9.8000,29.7000,10.5216,105.1259
2021-10-01,26883.0100,14.0000,7.0000,6.0000,3.2700,191.0000,31.3000,37.8000,29.5000,24.5000,15.3600,6.0000,30.1000,10.5216,105.1259
2021-10-02,13579.7900,15.6000,15.0000,10.1000,2.2200,225.0000,29.7000,35.5000,37.4000,24.2000,10.6900,10.1000,29.3000,10.5216,105.1259
2021-10-03,17139.6200,9.6000,8.0000,3.5000,2.3400,304.0000,29.0000,34.1000,24.1000,24.3000,10.8300,3.5000,29.5000,10.5216,105.1259
2021-10-04,24492.0300,9.5000,12.0000,4.7000,3.3300,318.0000,30.5000,37.4000,27.7000,23.8000,16.0300,4.7000,28.8000,10.5216,105.1259
2021-10-05,23125.8200,13.7000,20.0000,23.4500,3.0500,313.0000,31.3000,39.2000,28.4000,24.3000,14.4700,23.4500,29.8000,10.5216,105.1259
2021-10-06,12205.7563,10.5000,15.0000,22.9000,2.1200,262.0000,28.8000,33.8000,23.0000,23.9000,9.5800,22.9000,28.7000,10.5216,105.1259
2021-10-07,12205.7563,12.7000,23.0000,22.4000,1.7200,244.0000,28.1000,33.7000,29.5000,24.1000,8.2700,22.4000,28.5000,10.5216,105.1259
2021-10-08,12684.4700,18.6000,18.0000,13.7000,2.2900,249.0000,29.6000,33.6000,40.3000,24.6000,10.7000,13.7000,29.2000,10.5216,105.1259
2021-10-09,15509.7700,22.6000,17.0000,8.9000,2.4300,242.0000,29.7000,33.7000,51.6500,24.9000,10.7300,8.9000,29.1000,10.5216,105.1259
2021-10-10,35490.3500,22.5000,6.0000,0.7000,4.5000,248.0000,31.9000,35.9000,51.1000,26.0000,18.9900,0.7000,30.1000,10.5216,105.1259
2021-10-11,20429.3700,16.3000,15.0000,12.9000,2.9700,239.0000,30.6000,36.9000,45.4000,25.3000,13.5100,12.9000,29.8000,10.5216,105.1259
2021-10-12,18644.1500,23.0000,18.0000,21.3000,2.7400,242.0000,29.3000,33.4000,50.8000,24.5000,11.9500,21.3000,28.5000,10.5216,105.1259
2021-10-13,19316.4800,21.6000,9.0000,11.3000,3.0800,250.0000,30.6000,34.6000,47.5000,25.3000,13.2800,11.3000,29.1000,10.5216,105.1259
2021-10-14,35787.9500,22.9000,5.0000,2.3000,3.8000,236.0000,30.6000,35.2000,51.5000,25.0000,17.6000,2.3000,28.7000,10.5216,105.1259
2021-10-15,19420.5400,12.5000,13.0000,23.4500,3.0300,229.0000,31.0000,37.4000,33.8000,24.1000,14.0400,23.4500,28.6000,10.5216,105.1259
2021-10-16,12205.7563,15.9000,12.0000,12.9000,2.2500,217.0000,30.4000,36.9000,33.5000,24.7000,10.6100,12.9000,30.2000,10.5216,105.1259
2021-10-17,18299.0100,12.0000,11.0000,23.4500,2.5400,317.0000,30.2000,34.9000,29.5000,24.2000,11.9900,23.4500,28.2000,10.5216,105.1259
2021-10-18,33577.0400,11.6000,6.0000,0.7000,3.6400,35.0000,31.1000,36.6000,20.5000,23.0000,17.0600,0.7000,26.0000,10.5216,105.1259
2021-10-19,39150.9100,7.2000,4.0000,3.4000,4.1600,136.0000,32.2000,39.8000,20.2000,23.3000,20.0200,3.4000,28.1000,10.5216,105.1259
2021-10-20,20265.2400,11.4000,17.0000,23.4500,2.6000,121.0000,29.9000,36.2000,25.6000,23.9000,12.6500,23.4500,29.3000,10.5216,105.1259
2021-10-21,32920.2800,16.3000,13.0000,23.4500,3.9900,85.0000,31.3000,37.5000,31.7000,23.6000,19.3500,23.4500,29.0000,10.5216,105.1259
2021-10-22,26238.5100,12.0000,6.0000,2.1000,3.5700,94.0000,31.2000,37.9000,26.3000,23.1000,17.3800,2.1000,27.9000,10.5216,105.1259
2021-10-23,32262.3100,12.3000,10.0000,10.3000,3.7300,30.0000,31.2000,37.8000,25.6000,23.6000,18.0000,10.3000,27.9000,10.5216,105.1259
2021-10-24,35307.5600,15.6000,8.0000,7.6000,4.0400,20.0000,31.5000,37.7000,32.0000,23.6000,19.4800,7.6000,28.4000,10.5216,105.1259
2021-10-25,38997.4600,17.6000,3.0000,0.4000,4.4900,20.0000,31.4000,36.6000,35.6000,23.8000,21.0300,0.4000,28.2000,10.5216,105.1259
2021-10-26,37230.9200,14.1000,0.0000,0.0000,4.5400,4.0000,31.8000,36.1000,33.8000,24.4000,20.1200,0.0000,28.7000,10.5216,105.1259
2021-10-27,23498.0100,12.2000,1.0000,0.1000,3.3100,337.0000,31.0000,35.3000,27.0000,25.0000,14.2900,0.1000,28.8000,10.5216,105.1259
2021-10-28,38964.0500,13.3000,5.0000,1.9000,4.0100,144.0000,31.6000,37.3000,28.8000,23.6000,18.8400,1.9000,28.2000,10.5216,105.1259
2021-10-29,38951.6200,15.6000,5.0000,10.3000,3.9600,104.0000,32.2000,37.5000,31.3000,23.9000,18.5500,10.3000,28.8000,10.5216,105.1259
2021-10-30,38938.5200,13.3000,9.0000,5.8000,4.0100,83.0000,31.8000,38.9000,29.5000,23.9000,19.0000,5.8000,29.2000,10.5216,105.1259
2021-10-31,31986.0200,13.7000,14.0000,10.5000,3.1400,113.0000,30.8000,36.6000,28.1000,23.2000,15.0800,10.5000,27.8000,10.5216,105.1259
2021-11-01,33072.2900,12.2000,9.0000,18.7000,4.1100,74.0000,32.1000,38.6000,31.0000,23.4000,19.6600,18.7000,27.9000,10.5216,105.1259
2021-11-02,38958.0900,11.2000,6.0000,1.1000,4.4900,48.0000,32.0000,37.9000,26.3000,23.2000,20.9300,1.1000,27.3000,10.5216,105.1259
2021-11-03,37241.6900,16.6000,6.0000,2.0000,4.3300,66.0000,31.8000,37.8000,28.4000,22.8000,20.3700,2.0000,27.2000,10.5216,105.1259
2021-11-04,33884.3900,16.7000,3.0000,0.4000,3.8300,107.0000,31.7000,36.2000,33.1000,23.9000,17.4800,0.4000,29.1000,10.5216,105.1259
2021-11-05,34915.6900,14.9000,4.0000,4.9000,4.2300,57.0000,32.2000,38.7000,29.5000,23.8000,20.2400,4.9000,29.0000,10.5216,105.1259
2021-11-06,32646.3500,16.3000,9.0000,9.3000,3.7000,127.0000,31.2000,36.8000,33.5000,23.7000,17.9600,9.3000,28.8000,10.5216,105.1259
2021-11-07,38807.0900,10.9000,10.0000,2.1000,3.8800,88.0000,31.6000,37.7000,26.6000,23.1000,18.7500,2.1000,28.2000,10.5216,105.1259
2021-11-08,34567.8600,15.1000,10.0000,5.8000,3.1800,96.0000,31.2000,36.0000,33.8000,24.0000,15.0600,5.8000,29.4000,10.5216,105.1259
2021-11-09,29039.9800,16.9000,13.0000,11.2000,3.5300,11.0000,31.4000,37.5000,35.3000,23.2000,16.8400,11.2000,27.1000,10.5216,105.1259
2021-11-10,24314.2300,16.9000,10.0000,7.5000,3.2100,24.0000,30.9000,34.7000,33.8000,24.0000,13.7100,7.5000,27.3000,10.5216,105.1259
2021-11-11,12205.7563,16.8000,16.0000,23.4500,1.8200,30.0000,28.4000,33.1000,33.1000,23.6000,7.6925,23.4500,27.1000,10.5216,105.1259
2021-11-12,25807.9600,12.6000,13.0000,8.6000,2.7100,40.0000,29.8000,34.1000,31.0000,22.9000,13.0000,8.6000,26.6000,10.5216,105.1259
2021-11-13,24691.1900,16.6000,10.0000,18.1000,2.9600,56.0000,31.1000,36.9000,33.8000,22.9000,14.5700,18.1000,27.4000,10.5216,105.1259
2021-11-14,16293.1700,11.9000,20.0000,20.7000,2.5300,64.0000,29.8000,35.7000,29.5000,23.8000,12.3300,20.7000,28.9000,10.5216,105.1259
2021-11-15,17248.2100,14.1000,13.0000,22.3000,2.3000,66.0000,29.7000,33.4000,36.0000,23.5000,10.8100,22.3000,28.4000,10.5216,105.1259
2021-11-16,12205.7563,15.5000,18.0000,19.1000,1.7900,61.0000,28.3000,33.5000,32.4000,23.9000,8.4200,19.1000,28.4000,10.5216,105.1259
2021-11-17,33326.0800,15.0000,11.0000,9.4000,3.2500,61.0000,30.8000,36.3000,31.0000,22.8000,15.9000,9.4000,27.5000,10.5216,105.1259
2021-11-18,14117.7000,15.1000,14.0000,15.2000,2.3100,66.0000,29.6000,34.9000,30.2000,23.7000,10.8900,15.2000,28.2000,10.5216,105.1259
2021-11-19,38527.7700,9.7000,6.0000,0.9000,3.7800,25.0000,31.0000,37.7000,22.7000,23.0000,18.3500,0.9000,27.2000,10.5216,105.1259
2021-11-20,25579.1000,9.7000,11.0000,7.5000,2.6400,211.0000,30.4000,36.5000,22.0000,23.7000,12.5300,7.5000,28.8000,10.5216,105.1259
2021-11-21,30642.5800,17.1000,10.0000,7.3000,3.7100,93.0000,31.4000,37.0000,31.7000,23.0000,17.9900,7.3000,28.3000,10.5216,105.1259
2021-11-22,17986.6500,18.7000,13.0000,13.2000,2.2700,94.0000,30.0000,33.2000,40.7000,24.2000,10.8200,13.2000,27.4000,10.5216,105.1259
2021-11-23,32400.0000,11.8000,7.0000,14.6000,3.3900,56.0000,31.1000,37.3000,29.2000,23.9000,16.2100,14.6000,28.6000,10.5216,105.1259
2021-11-24,34907.6300,15.5000,6.0000,4.9000,3.8700,31.0000,30.9000,35.9000,35.6000,23.3000,18.8200,4.9000,27.8000,10.5216,105.1259
2021-11-25,35732.0600,14.8000,4.0000,1.2000,3.9700,35.0000,31.0000,36.0000,31.7000,23.6000,18.4000,1.2000,28.0000,10.5216,105.1259
2021-11-26,37544.4300,11.9000,1.0000,0.1000,4.0700,7.0000,30.3000,34.5000,26.3000,23.4000,18.6400,0.1000,26.5000,10.5216,105.1259
2021-11-27,15543.2700,23.0000,5.0000,2.9000,2.9300,17.0000,27.9000,29.8500,43.9000,23.5000,10.2100,2.9000,25.5000,10.5216,105.1259
2021-11-28,20237.8000,25.2000,9.0000,16.0000,3.0800,15.0000,28.5000,30.3000,47.2000,23.5000,12.1200,16.0000,25.3000,10.5216,105.1259
2021-11-29,12205.7563,15.6000,23.5000,23.4500,1.6900,24.0000,27.8000,31.8000,34.6000,23.5000,7.7400,23.4500,27.2000,10.5216,105.1259
2021-11-30,12205.7563,15.0000,21.0000,23.4500,1.4038,66.0000,27.4000,31.9000,32.0000,23.1000,7.6925,23.4500,26.8000,10.5216,105.1259
2021-12-01,34473.9700,15.6000,2.0000,0.2000,3.5500,23.0000,29.3000,32.6000,31.7000,22.8000,15.7300,0.2000,25.7000,10.5216,105.1259
2021-12-02,38145.5500,14.6000,0.0000,0.0000,4.5500,15.0000,29.1000,32.3000,31.0000,21.5000,20.7000,0.0000,23.0000,10.5216,105.1259
2021-12-03,36387.7400,18.1000,0.0000,0.0000,4.5400,9.0000,28.6000,30.6000,36.4000,21.6000,20.4700,0.0000,23.0000,10.5216,105.1259
2021-12-04,29981.5100,17.2000,0.0000,0.0000,4.2900,11.0000,27.8000,29.8500,35.3000,20.8000,18.6600,0.0000,23.0000,10.5216,105.1259
2021-12-05,38115.7600,16.9000,0.0000,0.0000,4.5500,3.0000,27.9000,30.6000,35.3000,20.5000,21.3600,0.0000,23.0000,10.5216,105.1259
2021-12-06,38081.1800,18.4000,0.0000,0.0000,4.2300,3.0000,29.3000,32.4000,37.1000,21.1000,18.1500,0.0000,23.0000,10.5216,105.1259
2021-12-07,37457.2900,15.6000,0.0000,0.0000,4.1200,6.0000,29.2000,32.6000,32.8000,21.1000,19.2700,0.0000,23.0000,10.5216,105.1259
2021-12-08,38085.8000,13.6000,0.0000,0.0000,4.5500,9.0000,29.4000,32.8000,29.5000,21.1000,21.2100,0.0000,23.1000,10.5216,105.1259
2021-12-09,34234.0300,12.8000,5.0000,9.7000,3.6500,18.0000,30.6000,35.1000,31.7000,23.6000,17.0300,9.7000,26.3000,10.5216,105.1259
2021-12-10,38095.5200,15.3000,0.0000,0.0000,4.4900,20.0000,29.9000,33.5000,32.0000,22.5000,20.8300,0.0000,23.2000,10.5216,105.1259
2021-12-11,34389.3200,10.2000,0.0000,0.0000,3.9600,23.0000,29.3000,33.4000,23.0000,20.5000,19.2300,0.0000,23.0000,10.5216,105.1259
2021-12-12,37363.9800,12.4000,0.0000,0.0000,4.0800,9.0000,30.8000,34.5000,27.4000,21.4000,18.4000,0.0000,23.1000,10.5216,105.1259
2021-12-13,36708.2300,19.1000,0.0000,0.0000,4.9000,23.0000,30.7000,32.2000,38.5000,23.2000,20.5200,0.0000,24.9000,10.5216,105.1259
2021-12-14,36051.5300,15.3000,2.0000,0.2000,4.6100,15.0000,30.6000,34.7000,32.8000,22.7000,20.2200,0.2000,24.4000,10.5216,105.1259
2021-12-15,35166.5100,15.6000,0.0000,0.0000,4.3100,16.0000,31.7000,35.8000,31.7000,23.7000,18.3400,0.0000,25.8000,10.5216,105.1259
2021-12-16,36753.0000,10.7000,3.0000,0.7000,3.6800,119.0000,31.3000,37.1000,25.6000,23.7000,16.7400,0.7000,28.9000,10.5216,105.1259
2021-12-17,36638.7400,10.6000,4.0000,1.2000,3.9800,89.0000,32.0000,37.0000,25.2000,22.9000,18.5600,1.2000,27.2000,10.5216,105.1259
2021-12-18,36298.4400,19.3000,0.0000,0.0000,4.7900,26.0000,31.9000,34.3000,38.2000,22.4000,20.8000,0.0000,26.9000,10.5216,105.1259
2021-12-19,25954.2600,20.5000,0.0000,0.0000,3.9900,1.0000,27.9000,29.8500,40.7000,23.7000,12.6600,0.0000,23.3000,10.5216,105.1259
2021-12-20,26304.7800,14.3000,0.0000,0.0000,3.7700,3.0000,29.1000,32.0000,31.3000,22.8000,16.5900,0.0000,24.3000,10.5216,105.1259
2021-12-21,35299.5800,10.0000,0.0000,0.0000,3.6900,72.0000,30.8000,34.2000,23.8000,20.5000,16.6600,0.0000,23.1000,10.5216,105.1259
2021-12-22,25483.1300,11.4000,9.0000,20.9000,2.7800,130.0000,31.0000,35.7000,26.3000,23.1000,12.7400,20.9000,27.4000,10.5216,105.1259
2021-12-23,29362.0000,14.2000,9.0000,14.8000,3.0700,89.0000,30.1000,33.7000,33.8000,22.6000,14.8300,14.8000,27.2000,10.5216,105.1259
2021-12-24,32400.0000,11.8000,4.0000,8.0000,3.5500,61.0000,30.2000,35.5000,37.4000,22.6000,17.5600,8.0000,27.0000,10.5216,105.1259
2021-12-25,36686.2900,10.7000,2.0000,0.2000,3.9100,70.0000,30.7000,35.4000,29.2000,21.1000,18.9000,0.2000,24.5000,10.5216,105.1259
2021-12-26,36879.4600,15.6000,6.0000,0.8000,4.0100,59.0000,30.8000,36.1000,28.1000,22.2000,19.3600,0.8000,25.8000,10.5216,105.1259
2021-12-27,36777.4700,14.1000,13.0000,9.4000,3.7400,340.0000,30.4000,35.3000,27.7000,21.9000,18.1400,9.4000,25.9000,10.5216,105.1259
2021-12-28,33454.5600,13.8000,10.0000,15.9000,3.5100,29.0000,30.5000,35.1000,29.2000,22.3000,17.2900,15.9000,26.5000,10.5216,105.1259
