wind_speed_max,wind_gusts_max,prcp,tmin,date,apparent_tmin,evapo_et0,sunshine_duration,wind_dir_dominant,rain_sum,radiation_sum,tmax,precip_hours,apparent_tmax,latitude,longitude
25.0000,62.3000,1.3000,25.8000,2021-09-12,29.5000,4.5400,33573.3400,237.0000,1.3000,18.6500,31.4000,3.0000,34.4000,13.7820,109.2190
19.4000,38.5000,10.2000,25.9000,2021-09-13,31.7000,4.1100,39844.7700,158.0000,10.2000,18.9600,31.4000,12.0000,37.5000,13.7820,109.2190
21.8000,46.4000,7.3000,25.4000,2021-09-14,31.3000,4.0400,36249.7400,142.0000,7.3000,19.2300,30.0000,10.0000,35.7000,13.7820,109.2190
19.4000,47.5000,2.3000,25.5000,2021-09-15,29.3000,4.7000,40243.7200,142.0000,2.3000,22.6100,29.9000,10.0000,35.3000,13.7820,109.2190
14.8000,33.8000,1.5000,25.6000,2021-09-16,31.4000,3.9200,40045.4400,141.0000,1.5000,19.0000,29.7000,9.0000,35.1000,13.7820,109.2190
12.9000,30.2000,0.6000,24.7000,2021-09-17,30.4000,4.9300,40424.1800,131.0000,0.6000,24.4900,30.9000,4.0000,37.8000,13.7820,109.2190
9.6000,25.9000,5.8000,25.2000,2021-09-18,31.4000,2.5600,15811.6213,52.0000,5.8000,12.3200,28.5000,15.0000,34.2000,13.7820,109.2190
14.9000,32.4000,15.0500,24.6000,2021-09-19,29.5000,1.4300,15811.6213,25.0000,15.0500,6.9700,26.6000,24.0000,31.8000,13.7820,109.2190
12.8000,30.6000,10.2000,24.2000,2021-09-20,29.4000,4.1000,39600.0000,112.0000,10.2000,20.6700,29.6000,14.0000,35.3000,13.7820,109.2190
10.7000,31.3000,11.1000,24.3000,2021-09-21,29.4000,3.9900,36744.2100,351.0000,11.1000,19.8500,30.6000,9.0000,37.4000,13.7820,109.2190
11.7000,34.2000,11.9000,24.4000,2021-09-22,29.9000,4.4700,39600.0000,23.0000,11.9000,22.4200,31.0000,14.0000,38.9000,13.7820,109.2190
17.6000,34.2000,15.0500,24.7000,2021-09-23,28.8000,0.9000,15811.6213,239.0000,15.0500,3.2250,26.8000,23.0000,31.9000,13.7820,109.2190
11.9000,33.1000,5.8000,25.1000,2021-09-24,29.4000,2.7600,26445.2900,146.0000,5.8000,12.9200,29.5000,16.0000,34.7000,13.7820,109.2190
12.2000,28.8000,15.0500,24.9000,2021-09-25,30.6000,2.8500,23111.0800,114.0000,15.0500,14.5800,28.8000,17.0000,35.5000,13.7820,109.2190
12.3000,29.2000,6.2000,24.6000,2021-09-26,30.3000,3.8900,36897.7500,51.0000,6.2000,19.8000,29.0000,16.0000,35.7000,13.7820,109.2190
14.8000,32.0000,3.0000,24.8000,2021-09-27,30.4000,4.5600,39797.5200,16.0000,3.0000,22.8600,30.4000,11.0000,36.6000,13.7820,109.2190
15.4000,33.1000,3.0000,24.5000,2021-09-28,29.3000,3.8200,38517.4100,346.0000,3.0000,18.6800,30.2000,11.0000,36.1000,13.7820,109.2190
14.5000,33.1000,3.5000,25.2000,2021-09-29,30.8000,4.0200,39600.0000,19.0000,3.5000,20.1100,30.2000,20.0000,36.0000,13.7820,109.2190
12.8000,30.2000,5.6000,25.3000,2021-09-30,31.0000,3.9900,39600.0000,61.0000,5.6000,20.2400,30.0000,19.0000,38.1000,13.7820,109.2190
13.0000,29.2000,1.3000,25.6000,2021-10-01,31.4000,4.2700,39605.1500,124.0000,1.3000,21.6400,29.9000,7.0000,36.9000,13.7820,109.2190
11.9000,28.8000,2.5000,24.4000,2021-10-02,30.2000,4.2400,39600.0000,96.0000,2.5000,21.2700,30.3000,9.0000,36.7000,13.7820,109.2190
12.9000,28.8000,4.8000,25.0000,2021-10-03,30.2000,4.2200,39600.0000,35.0000,4.8000,20.7800,29.7000,14.0000,35.3000,13.7820,109.2190
21.3000,45.4000,15.0500,25.2000,2021-10-04,30.2000,3.4400,30806.0500,12.0000,15.0500,17.5600,29.7000,23.0000,34.2000,13.7820,109.2190
16.9000,35.3000,10.6000,24.8000,2021-10-05,30.3000,2.8300,36000.0000,3.0000,10.6000,13.8100,29.0000,21.0000,34.0000,13.7820,109.2190
14.9000,33.1000,15.0500,24.5000,2021-10-06,28.3000,0.8900,15811.6213,292.0000,15.0500,3.4300,26.4000,24.0000,30.9000,13.7820,109.2190
11.3000,23.8000,0.5000,24.4000,2021-10-07,28.9000,2.3400,15811.6213,274.0000,0.5000,9.6400,30.2000,4.0000,34.3000,13.7820,109.2190
17.3000,35.6000,5.1000,25.6000,2021-10-08,29.8000,3.7100,22951.1800,271.0000,5.1000,16.2500,31.4000,5.0000,35.8000,13.7820,109.2190
22.8000,46.4000,0.0000,25.7000,2021-10-09,28.1000,4.5500,31595.7100,256.0000,0.0000,18.3300,31.8000,0.0000,35.0000,13.7820,109.2190
11.3000,25.2000,0.4000,25.2000,2021-10-10,30.3000,3.7500,36000.0000,236.0000,0.4000,16.4900,32.8000,2.0000,37.5000,13.7820,109.2190
15.0000,33.5000,6.7000,25.0000,2021-10-11,30.5000,4.0000,39600.0000,343.0000,6.7000,19.5500,31.7000,11.0000,37.6000,13.7820,109.2190
12.7000,36.4000,11.3000,24.2000,2021-10-12,28.3000,4.0700,36401.9900,335.0000,11.3000,20.1700,31.2000,12.0000,38.1000,13.7820,109.2190
15.3000,30.2000,1.1000,24.2000,2021-10-13,29.2000,2.2200,15811.6213,250.0000,1.1000,8.3000,29.4000,5.0000,33.7000,13.7820,109.2190
11.9000,30.6000,3.8000,24.9000,2021-10-14,29.5000,3.3300,29552.2600,195.0000,3.8000,15.5600,31.2000,7.0000,38.8000,13.7820,109.2190
10.0000,24.8000,15.0500,23.9000,2021-10-15,28.6000,3.0200,24015.4500,295.0000,15.0500,14.3700,30.1000,19.0000,36.1000,13.7820,109.2190
13.7000,29.5000,15.0500,23.8000,2021-10-16,28.4000,3.1600,27265.9500,316.0000,15.0500,15.5200,29.8000,13.0000,35.8000,13.7820,109.2190
16.4000,34.6000,15.0500,24.3000,2021-10-17,28.4000,1.8800,15811.6213,162.0000,15.0500,8.7000,27.8000,23.0000,31.2000,13.7820,109.2190
12.0000,26.6000,8.3000,24.2000,2021-10-18,29.5000,3.1800,31147.2500,87.0000,8.3000,15.7100,28.5000,18.0000,34.2000,13.7820,109.2190
15.4000,31.0000,15.0500,24.6000,2021-10-19,29.8000,3.0100,26712.5800,18.0000,15.0500,15.2300,29.4000,22.0000,35.6000,13.7820,109.2190
13.3000,31.0000,4.2000,24.0000,2021-10-20,29.0000,3.2300,37591.4100,17.0000,4.2000,16.5500,28.9000,13.0000,35.4000,13.7820,109.2190
12.9000,29.5000,0.5000,23.4000,2021-10-21,28.4000,4.2400,39573.9700,80.0000,0.5000,21.9500,29.7000,2.0000,36.4000,13.7820,109.2190
19.2000,40.0000,15.0500,23.4000,2021-10-22,27.6000,3.1100,29433.2200,356.0000,15.0500,15.4600,29.0000,23.0000,33.2000,13.7820,109.2190
15.3000,34.9000,15.0500,23.2000,2021-10-23,27.3000,1.4700,15811.6213,360.0000,15.0500,7.1100,25.9000,24.0000,30.0000,13.7820,109.2190
21.5000,44.6000,15.0500,23.4000,2021-10-24,27.1000,1.6600,15811.6213,357.0000,15.0500,8.0800,26.1000,24.0000,29.8000,13.7820,109.2190
26.4000,52.6000,15.0500,23.7000,2021-10-25,26.1000,2.6100,18171.1100,357.0000,15.0500,12.1500,27.3000,24.0000,28.9000,13.7820,109.2190
26.0000,57.6000,15.0500,23.4000,2021-10-26,25.8000,2.2400,15811.6213,344.0000,15.0500,10.0200,27.1000,23.0000,28.7000,13.7820,109.2190
27.7000,52.6000,15.0500,24.0000,2021-10-27,26.8000,1.1100,15811.6213,95.0000,15.0500,4.3600,26.0000,24.0000,29.5000,13.7820,109.2190
12.3000,29.5000,15.0500,24.4000,2021-10-28,29.3000,2.5800,30151.5400,105.0000,15.0500,13.5600,27.0000,19.0000,32.6000,13.7820,109.2190
15.5000,33.5000,15.0500,23.9000,2021-10-29,28.8000,2.9000,34940.5500,5.0000,15.0500,14.7300,28.7000,18.0000,34.0000,13.7820,109.2190
17.4000,35.6000,6.5000,24.1000,2021-10-30,28.9000,3.4300,34636.0100,32.0000,6.5000,18.0600,28.5000,16.0000,33.5000,13.7820,109.2190
13.0000,29.2000,2.8000,23.9000,2021-10-31,28.6000,3.1800,31075.3400,22.0000,2.8000,16.2000,28.3000,15.0000,32.9000,13.7820,109.2190
18.1000,37.4000,1.8000,23.8000,2021-11-01,28.7000,3.6600,36427.3100,22.0000,1.8000,18.6200,28.8000,9.0000,33.2000,13.7820,109.2190
17.3000,35.3000,1.4000,23.6000,2021-11-02,27.9000,3.8500,35636.5900,14.0000,1.4000,19.8100,29.0000,10.0000,34.0000,13.7820,109.2190
19.8000,40.0000,7.1000,23.6000,2021-11-03,27.9000,3.3500,36095.5400,7.0000,7.1000,17.2200,28.7000,19.0000,32.2000,13.7820,109.2190
19.4000,39.6000,1.2000,23.1000,2021-11-04,27.8000,3.7700,39185.0400,11.0000,1.2000,19.5800,29.0000,6.0000,33.5000,13.7820,109.2190
14.5000,31.0000,1.5000,23.8000,2021-11-05,28.5000,3.4600,39100.8600,8.0000,1.5000,17.8400,28.5000,7.0000,33.5000,13.7820,109.2190
14.9000,32.0000,0.1000,23.3000,2021-11-06,27.4000,4.0100,39102.7000,4.0000,0.1000,20.4200,30.7000,1.0000,36.2000,13.7820,109.2190
15.6000,32.0000,4.0000,23.9000,2021-11-07,28.6000,3.5200,36620.8500,17.0000,4.0000,16.7300,29.5000,12.0000,33.7000,13.7820,109.2190
19.2000,39.2000,15.0500,23.4000,2021-11-08,27.6000,1.9900,15811.6213,2.0000,15.0500,10.4000,26.2000,24.0000,31.1000,13.7820,109.2190
25.0000,50.4000,15.0500,23.1000,2021-11-09,26.6000,2.2900,21449.5600,9.0000,15.0500,11.6800,26.4000,24.0000,28.4000,13.7820,109.2190
22.0000,46.8000,15.0500,23.5000,2021-11-10,26.0000,1.6600,15811.6213,1.0000,15.0500,8.1600,25.8000,24.0000,28.5000,13.7820,109.2190
19.6000,37.8000,15.0500,23.4000,2021-11-11,26.4000,1.0500,15811.6213,4.0000,15.0500,3.5400,25.3000,24.0000,29.1000,13.7820,109.2190
18.4000,33.8000,13.5000,22.8000,2021-11-12,26.0000,1.0900,15811.6213,340.0000,13.5000,4.5000,24.7000,22.0000,28.1000,13.7820,109.2190
16.1000,33.1000,15.0500,23.3000,2021-11-13,27.0000,1.5300,15811.6213,1.0000,15.0500,7.5100,26.3000,24.0000,30.3000,13.7820,109.2190
16.6000,31.3000,15.0500,22.7000,2021-11-14,24.8000,0.8600,15811.6213,353.0000,15.0500,3.3800,24.5000,24.0000,28.4000,13.7820,109.2190
12.7000,31.0000,15.0500,22.7000,2021-11-15,26.8000,0.7100,15811.6213,43.0000,15.0500,3.2250,24.9000,24.0000,29.2000,13.7820,109.2190
16.4000,32.4000,15.0500,23.6000,2021-11-16,27.4000,1.3400,15811.6213,20.0000,15.0500,6.4400,25.5000,21.0000,29.3000,13.7820,109.2190
17.9000,37.4000,15.0500,23.6000,2021-11-17,27.7000,2.2000,23923.4200,10.0000,15.0500,11.5300,26.6000,24.0000,30.5000,13.7820,109.2190
19.5000,38.5000,15.0500,22.9000,2021-11-18,26.9000,2.0800,21754.4200,1.0000,15.0500,10.8900,27.0000,24.0000,30.5000,13.7820,109.2190
18.3000,37.4000,1.0000,23.3000,2021-11-19,27.3000,3.5200,38604.5200,358.0000,1.0000,18.1800,28.2000,8.0000,31.6000,13.7820,109.2190
15.3000,32.8000,1.2000,22.5000,2021-11-20,26.2000,3.3500,38570.7700,359.0000,1.2000,17.3600,28.0000,9.0000,32.2000,13.7820,109.2190
18.1000,37.1000,2.7000,22.9000,2021-11-21,27.0000,2.3900,32152.5100,5.0000,2.7000,12.4400,27.4000,10.0000,31.2000,13.7820,109.2190
17.7000,39.2000,7.6000,23.4000,2021-11-22,27.3000,2.4300,24407.9300,3.0000,7.6000,12.0600,27.3000,14.0000,31.0000,13.7820,109.2190
21.7000,40.7000,11.0000,23.1000,2021-11-23,25.7000,1.5900,15811.6213,13.0000,11.0000,6.7800,25.6000,24.0000,27.8000,13.7820,109.2190
23.9000,48.6000,15.0500,23.5000,2021-11-24,25.9000,2.3600,24341.5300,17.0000,15.0500,11.8500,26.1000,22.0000,28.4000,13.7820,109.2190
23.4000,47.9000,3.6000,22.5000,2021-11-25,24.9000,2.1200,15811.6213,359.0000,3.6000,8.8000,25.7000,22.0000,26.8000,13.7820,109.2190
25.6000,50.8000,0.8000,22.4000,2021-11-26,24.3000,2.2700,15811.6213,347.0000,0.8000,7.0700,25.5000,6.0000,26.2000,13.7820,109.2190
24.1000,43.9000,15.0500,22.5000,2021-11-27,23.8000,1.0700,15811.6213,356.0000,15.0500,3.2250,24.0000,23.0000,26.4000,13.7820,109.2190
22.6000,42.5000,15.0500,23.6000,2021-11-28,26.0000,1.0000,15811.6213,33.0000,15.0500,4.1100,24.5000,24.0000,27.9000,13.7820,109.2190
20.1000,36.7000,15.0500,23.7000,2021-11-29,26.7000,0.9900,15811.6213,43.0000,15.0500,4.1500,24.9000,24.0000,28.6000,13.7820,109.2190
26.4000,48.2000,15.0500,22.9000,2021-11-30,24.2000,0.9900,15811.6213,23.0000,15.0500,3.2250,24.4000,21.0000,27.2000,13.7820,109.2190
30.2000,58.7000,1.6000,21.8000,2021-12-01,22.8000,4.0700,38259.9700,5.0000,1.6000,16.4700,26.0000,8.0000,25.7000,13.7820,109.2190
29.2000,55.8000,2.5000,21.1000,2021-12-02,22.1000,2.8900,33183.2000,358.0000,2.5000,12.8800,24.8000,11.0000,24.3000,13.7820,109.2190
25.6000,49.7000,3.1000,20.0000,2021-12-03,20.1000,3.0100,28522.5800,349.0000,3.1000,13.2600,24.6000,10.0000,25.0000,13.7820,109.2190
26.6000,52.9000,0.0000,18.6000,2021-12-04,19.0000,3.9400,34265.9000,340.0000,0.0000,16.0700,25.2000,0.0000,23.6000,13.7820,109.2190
24.1000,52.6000,2.4000,20.9000,2021-12-05,20.3000,3.1300,34385.5000,350.0000,2.4000,14.3400,25.0000,14.0000,25.5000,13.7820,109.2190
23.0000,49.0000,5.7000,20.9000,2021-12-06,21.7000,2.1700,17947.4800,345.0000,5.7000,10.5500,23.9000,21.0000,24.2000,13.7820,109.2190
24.6000,48.2000,0.0000,20.7000,2021-12-07,21.3000,3.3300,38134.9100,348.0000,0.0000,14.8400,24.8000,0.0000,24.5000,13.7820,109.2190
21.1000,42.5000,7.3000,20.3000,2021-12-08,20.9000,2.7000,29994.1300,342.0000,7.3000,11.9300,25.7000,14.0000,26.9000,13.7820,109.2190
26.5000,50.8000,4.3000,21.8000,2021-12-09,24.2000,3.4000,33121.7100,12.0000,4.3000,16.7300,26.6000,14.0000,27.9000,13.7820,109.2190
25.9000,50.0000,1.2000,21.3000,2021-12-10,23.0000,3.6300,37927.9300,355.0000,1.2000,17.1600,26.3000,10.0000,27.1000,13.7820,109.2190
22.4000,45.0000,3.6000,21.5000,2021-12-11,23.8000,3.1800,35624.6200,352.0000,3.6000,16.6100,25.7000,16.0000,27.1000,13.7820,109.2190
23.4000,47.2000,3.9000,21.7000,2021-12-12,23.6000,2.6800,30470.0700,4.0000,3.9000,13.7700,25.6000,16.0000,27.8000,13.7820,109.2190
26.0000,49.0000,5.6000,21.4000,2021-12-13,22.7000,2.1800,15811.6213,356.0000,5.6000,8.7700,24.1000,20.0000,25.5000,13.7820,109.2190
21.5000,42.1000,6.4000,21.4000,2021-12-14,23.3000,1.7000,15811.6213,351.0000,6.4000,8.5000,24.4000,22.0000,25.7000,13.7820,109.2190
19.5000,38.9000,1.7000,22.1000,2021-12-15,24.8000,2.4700,33473.1700,352.0000,1.7000,13.2400,26.2000,8.0000,28.4000,13.7820,109.2190
17.1000,35.3000,0.6000,21.8000,2021-12-16,25.4000,2.9000,35736.5000,353.0000,0.6000,15.0100,27.1000,5.0000,29.7000,13.7820,109.2190
26.6000,52.2000,2.0000,22.2000,2021-12-17,24.5000,2.9900,28098.6000,352.0000,2.0000,15.1000,26.7000,17.0000,28.4000,13.7820,109.2190
29.4000,55.8000,8.6000,21.8000,2021-12-18,22.0000,3.0300,25177.8200,358.0000,8.6000,13.0500,25.6000,21.0000,26.1000,13.7820,109.2190
30.8500,62.3000,15.0500,20.6000,2021-12-19,18.9000,1.1300,15811.6213,323.0000,15.0500,3.2250,21.9000,24.0000,23.4000,13.7820,109.2190
12.8000,28.1000,0.0000,19.7000,2021-12-20,21.6000,3.2500,37584.6300,19.0000,0.0000,17.2800,26.8000,0.0000,30.2000,13.7820,109.2190
14.5000,29.9000,0.0000,21.7000,2021-12-21,25.0000,2.1300,15811.6213,360.0000,0.0000,10.1000,25.1000,0.0000,27.8000,13.7820,109.2190
18.1000,37.1000,0.3000,22.0000,2021-12-22,24.6000,2.5300,24989.4600,0.0000,0.3000,12.1400,25.6000,3.0000,27.1000,13.7820,109.2190
13.1000,28.1000,0.9000,21.2000,2021-12-23,24.3000,2.2500,32073.4800,9.0000,0.9000,11.4800,25.5000,5.0000,27.9000,13.7820,109.2190
14.1000,29.9000,0.0000,20.8000,2021-12-24,23.6000,3.2800,37560.6500,352.0000,0.0000,17.5300,27.0000,0.0000,30.4000,13.7820,109.2190
17.6000,35.3000,6.5000,21.3000,2021-12-25,24.7000,2.9500,36000.0000,15.0000,6.5000,15.8100,26.4000,15.0000,29.5000,13.7820,109.2190
19.1000,38.2000,6.0000,22.1000,2021-12-26,25.3000,2.7500,34953.8800,9.0000,6.0000,14.6800,26.6000,17.0000,29.4000,13.7820,109.2190
16.9000,30.2000,15.0500,22.2000,2021-12-27,25.2000,1.0800,15811.6213,10.0000,15.0500,5.0900,23.9000,20.0000,27.1000,13.7820,109.2190
24.8000,49.7000,15.0500,22.6000,2021-12-28,24.9000,2.5800,25752.8200,31.0000,15.0500,12.2500,26.1000,20.0000,27.5000,13.7820,109.2190
25.3000,49.0000,4.3000,22.6000,2021-12-29,24.3000,3.1500,36020.0700,23.0000,4.3000,15.9200,25.9000,19.0000,27.2000,13.7820,109.2190
29.1000,55.8000,6.0000,21.9000,2021-12-30,23.4000,3.3300,36246.6000,18.0000,6.0000,16.9000,25.5000,20.0000,26.1000,13.7820,109.2190
25.5000,50.4000,1.7000,21.7000,2021-12-31,22.5000,3.6100,33410.6800,12.0000,1.7000,16.1800,25.8000,11.0000,26.1000,13.7820,109.2190
23.4000,46.4000,7.0000,21.3000,2022-01-01,22.7000,2.2600,24903.7400,7.0000,7.0000,11.3500,24.3000,24.0000,25.5000,13.7820,109.2190
23.5000,47.2000,8.1000,21.1000,2022-01-02,23.3000,2.4800,29085.1500,8.0000,8.1000,13.3200,25.3000,24.0000,26.9000,13.7820,109.2190
21.3000,41.0000,5.8000,21.1000,2022-01-03,23.4000,2.2500,20201.4800,3.0000,5.8000,11.1700,24.3000,17.0000,25.8000,13.7820,109.2190
19.8000,38.9000,0.5000,20.6000,2022-01-04,22.8000,2.0700,15811.6213,349.0000,0.5000,9.8800,25.4000,4.0000,26.9000,13.7820,109.2190
15.5000,31.7000,0.7000,21.1000,2022-01-05,24.2000,2.7200,36717.7900,354.0000,0.7000,14.4800,25.9000,5.0000,28.3000,13.7820,109.2190
18.4000,37.4000,1.1000,21.7000,2022-01-06,25.1000,3.2400,33797.1900,358.0000,1.1000,17.5800,26.2000,8.0000,28.9000,13.7820,109.2190
18.2000,37.4000,0.4000,20.9000,2022-01-07,23.9000,3.4400,36828.5500,347.0000,0.4000,17.7800,26.3000,4.0000,27.9000,13.7820,109.2190
18.7000,36.7000,3.5000,20.9000,2022-01-08,22.9000,2.4100,29511.8900,352.0000,3.5000,12.5200,25.7000,13.0000,27.7000,13.7820,109.2190
17.6000,35.3000,8.4000,22.0000,2022-01-09,25.4000,1.8400,18600.1200,14.0000,8.4000,9.6100,24.7000,17.0000,27.0000,13.7820,109.2190
13.1000,28.8000,1.8000,21.3000,2022-01-10,24.9000,3.0000,36490.0100,33.0000,1.8000,16.3800,25.7000,11.0000,29.1000,13.7820,109.2190
16.8000,34.9000,1.0000,20.0000,2022-01-11,22.9000,3.3200,36000.0000,15.0000,1.0000,18.3600,25.6000,10.0000,28.3000,13.7820,109.2190
16.6000,34.2000,2.4000,21.1000,2022-01-12,23.7000,2.8200,36000.0000,22.0000,2.4000,15.6300,24.9000,17.0000,27.3000,13.7820,109.2190
21.4000,43.6000,2.6000,20.8000,2022-01-13,23.2000,3.2500,35329.9400,15.0000,2.6000,17.6100,25.6000,13.0000,26.8000,13.7820,109.2190
18.5000,37.8000,1.7000,19.6000,2022-01-14,21.9000,3.0200,36379.6200,4.0000,1.7000,16.7600,24.8000,11.0000,26.6000,13.7820,109.2190
15.0000,31.7000,0.8000,19.1000,2022-01-15,21.2000,3.5300,36737.6200,352.0000,0.8000,18.8000,26.1000,7.0000,28.2000,13.7820,109.2190
17.3000,36.0000,0.7000,18.7000,2022-01-16,20.1000,3.0800,36379.2900,358.0000,0.7000,16.8400,25.9000,7.0000,28.6000,13.7820,109.2190
16.5000,34.2000,1.3000,20.4000,2022-01-17,23.6000,3.0600,36059.6500,4.0000,1.3000,16.7100,25.8000,7.0000,29.0000,13.7820,109.2190
20.8000,41.4000,3.6000,20.8000,2022-01-18,22.9000,2.7300,35817.8600,359.0000,3.6000,14.8300,25.1000,12.0000,27.5000,13.7820,109.2190
21.3000,42.8000,3.5000,20.8000,2022-01-19,22.7000,3.4900,36875.3400,8.0000,3.5000,18.4800,25.3000,13.0000,26.4000,13.7820,109.2190
19.1000,38.2000,0.6000,19.5000,2022-01-20,21.8000,2.9500,36699.5200,356.0000,0.6000,15.9700,25.0000,6.0000,26.1000,13.7820,109.2190
13.8000,30.2000,0.5000,19.8000,2022-01-21,22.1000,3.1300,36803.7300,346.0000,0.5000,17.1300,25.8000,5.0000,28.9000,13.7820,109.2190
11.9000,27.0000,0.0000,19.4000,2022-01-22,21.9000,3.5200,37416.1800,118.0000,0.0000,19.3400,26.8000,0.0000,30.9000,13.7820,109.2190
14.0000,29.9000,0.0000,20.2000,2022-01-23,23.3000,3.6900,37416.2700,153.0000,0.0000,19.7700,27.7000,0.0000,32.0000,13.7820,109.2190
13.4000,30.2000,0.4000,21.0000,2022-01-24,24.2000,3.2700,34179.8900,48.0000,0.4000,17.5500,27.7000,4.0000,32.8000,13.7820,109.2190
15.0000,30.6000,2.0000,22.0000,2022-01-25,26.1000,2.8500,36044.0000,21.0000,2.0000,15.3700,26.4000,8.0000,29.8000,13.7820,109.2190
16.6000,34.9000,0.7000,21.6000,2022-01-26,25.2000,3.4200,35209.3400,358.0000,0.7000,18.3100,27.0000,5.0000,30.7000,13.7820,109.2190
18.3000,38.5000,0.4000,21.3000,2022-01-27,24.3000,3.7300,36361.8400,346.0000,0.4000,19.9200,27.1000,4.0000,30.2000,13.7820,109.2190
16.9000,34.9000,0.0000,21.1000,2022-01-28,23.6000,3.8200,37414.3900,338.0000,0.0000,19.4800,28.0000,0.0000,30.8000,13.7820,109.2190
14.8000,31.0000,0.1000,20.8000,2022-01-29,23.5000,3.4300,37070.6900,346.0000,0.1000,17.7300,28.0000,1.0000,31.5000,13.7820,109.2190
15.9000,34.2000,0.9000,21.9000,2022-01-30,25.6000,3.2700,36019.1800,88.0000,0.9000,17.4700,26.5000,7.0000,30.5000,13.7820,109.2190
14.9000,32.0000,3.0000,22.5000,2022-01-31,26.4000,2.7600,31318.2400,101.0000,3.0000,14.4600,26.4000,16.0000,30.1000,13.7820,109.2190
17.1000,33.8000,0.7000,21.9000,2022-02-01,25.1000,2.6900,27419.5600,14.0000,0.7000,13.7700,25.8000,6.0000,28.2000,13.7820,109.2190
17.4000,35.3000,0.1000,21.9000,2022-02-02,24.3000,3.3800,36941.3600,355.0000,0.1000,17.8200,27.2000,1.0000,30.4000,13.7820,109.2190
18.3000,37.4000,0.7000,22.1000,2022-02-03,23.9000,2.5000,16357.8800,351.0000,0.7000,11.3400,26.3000,6.0000,28.1000,13.7820,109.2190
25.5000,50.0000,1.2000,22.0000,2022-02-04,22.8000,2.8900,22386.6700,356.0000,1.2000,12.8300,25.3000,7.0000,25.8000,13.7820,109.2190
26.9000,53.6000,6.8000,22.0000,2022-02-05,22.9000,3.2700,33875.3100,27.0000,6.8000,17.9100,25.2000,23.0000,26.0000,13.7820,109.2190
22.1000,40.7000,5.6000,21.5000,2022-02-06,23.6000,1.3300,15811.6213,12.0000,5.6000,4.9100,23.5000,19.0000,25.0000,13.7820,109.2190
13.1000,28.1000,0.1000,21.1000,2022-02-07,23.9000,3.3600,37115.8600,5.0000,0.1000,18.0600,27.1000,1.0000,31.2000,13.7820,109.2190
14.3000,31.0000,0.5000,21.8000,2022-02-08,25.7000,3.7500,36570.2900,25.0000,0.5000,19.9900,28.1000,5.0000,33.2000,13.7820,109.2190
17.8000,37.4000,1.7000,22.3000,2022-02-09,26.3000,3.3700,36671.3000,28.0000,1.7000,18.4700,27.4000,13.0000,31.5000,13.7820,109.2190
16.6000,34.9000,3.1000,22.9000,2022-02-10,26.9000,3.0400,32003.9300,26.0000,3.1000,16.6800,26.5000,16.0000,30.3000,13.7820,109.2190
19.1000,39.6000,3.6000,22.2000,2022-02-11,26.3000,3.3400,36506.0200,20.0000,3.6000,18.6900,26.5000,18.0000,30.2000,13.7820,109.2190
18.0000,36.4000,2.3000,22.8000,2022-02-12,26.6000,2.7500,30710.9000,16.0000,2.3000,14.3200,25.8000,15.0000,28.3000,13.7820,109.2190
14.8000,32.0000,2.3000,22.1000,2022-02-13,25.9000,3.3100,36000.0000,26.0000,2.3000,17.1800,27.3000,13.0000,30.8000,13.7820,109.2190
21.2000,41.4000,3.0000,23.0000,2022-02-14,26.0000,2.3400,16743.2100,13.0000,3.0000,11.2200,25.7000,11.0000,28.5000,13.7820,109.2190
18.8000,38.5000,10.1000,22.6000,2022-02-15,25.7000,1.7700,15811.6213,8.0000,10.1000,8.7900,25.7000,23.0000,28.0000,13.7820,109.2190
12.6000,25.9000,13.2000,22.7000,2022-02-16,26.4000,1.8700,16960.2400,48.0000,13.2000,9.4600,25.9000,20.0000,29.4000,13.7820,109.2190
12.9000,29.5000,0.5000,22.4000,2022-02-17,26.8000,3.6400,36338.4300,126.0000,0.5000,19.8100,27.1000,5.0000,32.1000,13.7820,109.2190
15.3000,31.7000,0.2000,22.2000,2022-02-18,26.4000,3.8600,37099.4900,133.0000,0.2000,21.1200,27.7000,2.0000,33.5000,13.7820,109.2190
16.7000,35.3000,0.0000,22.4000,2022-02-19,26.6000,4.2100,37209.0400,146.0000,0.0000,22.0900,29.2000,0.0000,35.2000,13.7820,109.2190
21.7000,42.1000,8.6000,20.9000,2022-02-20,20.8000,3.2300,26063.8300,358.0000,8.6000,14.7300,26.4000,4.0000,28.9000,13.7820,109.2190
25.9000,50.0000,0.0000,20.3000,2022-02-21,20.3000,4.6400,36948.0900,350.0000,0.0000,22.0300,26.1000,0.0000,28.6000,13.7820,109.2190
27.8000,54.4000,0.0000,20.2000,2022-02-22,19.7000,4.0300,34041.5400,353.0000,0.0000,18.7100,24.6000,0.0000,24.5000,13.7820,109.2190
30.3000,58.7000,0.2000,20.1000,2022-02-23,18.9000,3.7600,23495.9400,352.0000,0.2000,15.3900,23.4000,2.0000,21.9000,13.7820,109.2190
30.8500,60.1000,0.0000,19.7000,2022-02-24,18.6000,2.9300,15811.6213,352.0000,0.0000,9.7200,22.3000,0.0000,20.7000,13.7820,109.2190
26.3000,51.1000,1.3000,20.1000,2022-02-25,19.9000,1.7500,15811.6213,350.0000,1.3000,6.3100,22.6000,10.0000,22.6000,13.7820,109.2190
