wind_dir_dominant,apparent_tmax,radiation_sum,prcp,wind_gusts_max,evapo_et0,precip_hours,tmin,date,sunshine_duration,wind_speed_max,rain_sum,apparent_tmin,tmax,latitude,longitude
58.0000,41.4000,12.7300,8.5000,26.6000,2.9700,6.0000,26.6000,2024-05-28,11731.1700,14.3000,8.5000,32.0000,32.7000,21.1861,106.0763
132.0000,41.8000,18.6500,2.4000,40.7000,4.4900,4.0000,26.7000,2024-05-29,37209.2000,21.2000,2.4000,33.2000,34.8000,21.1861,106.0763
69.0000,40.6000,16.7500,17.0000,33.5000,3.8300,12.0000,25.6000,2024-05-30,28090.1200,19.4000,17.0000,27.7000,32.7000,21.1861,106.0763
309.0000,32.8000,8.4500,8.9000,27.4000,2.3000,6.0000,25.0000,2024-05-31,6521.1700,14.8000,8.9000,27.6000,27.7000,21.1861,106.0763
83.0000,39.3000,23.2700,0.0000,24.1000,5.2300,0.0000,25.1000,2024-06-01,42964.3900,12.0000,0.0000,29.1000,33.0000,21.1861,106.0763
137.0000,41.8000,19.6200,10.9000,28.4000,4.1600,10.0000,25.6000,2024-06-02,30430.2000,11.1000,10.9000,31.2000,32.9000,21.1861,106.0763
80.0000,42.3000,15.3900,17.0000,27.4000,3.4100,11.0000,26.9000,2024-06-03,20226.3500,10.7000,17.0000,33.1000,33.8000,21.1861,106.0763
33.0000,41.7000,15.9700,17.0000,23.8000,3.4500,15.0000,25.7000,2024-06-04,22205.5500,10.8000,17.0000,31.2000,32.7000,21.1861,106.0763
31.0000,33.6000,10.9800,17.0000,35.3000,2.4700,24.0000,24.4000,2024-06-05,13500.9100,18.7000,17.0000,28.6000,29.5000,21.1861,106.0763
35.0000,35.0000,11.3600,17.0000,21.2000,2.4800,17.0000,24.0000,2024-06-06,15221.5000,10.6000,17.0000,28.4000,29.8000,21.1861,106.0763
139.0000,38.0000,15.8000,9.9000,23.8000,3.3500,12.0000,24.1000,2024-06-07,27911.8700,10.2000,9.9000,29.8000,31.2000,21.1861,106.0763
112.0000,36.2000,10.7300,17.0000,25.9000,2.2700,22.0000,25.0000,2024-06-08,5115.7700,12.2000,17.0000,30.4000,29.8000,21.1861,106.0763
107.0000,35.5000,5.7300,17.0000,19.8000,1.3100,24.0000,25.5000,2024-06-09,0.0000,9.7000,17.0000,30.9000,28.5000,21.1861,106.0763
124.0000,37.4000,9.5700,17.0000,31.0000,2.0900,21.0000,24.8000,2024-06-10,4678.4100,11.0000,17.0000,30.2000,30.8000,21.1861,106.0763
148.0000,40.2000,17.2000,12.3000,27.4000,3.7800,12.0000,25.2000,2024-06-11,32400.0000,12.0000,12.3000,31.1000,32.0000,21.1861,106.0763
153.0000,41.5000,19.8100,13.2000,31.7000,4.4600,8.0000,26.5000,2024-06-12,32400.0000,16.1000,13.2000,33.0000,34.1000,21.1861,106.0763
190.0000,42.1000,23.2600,0.0000,27.0000,5.6600,0.0000,26.5000,2024-06-13,35822.2500,14.1000,0.0000,32.7000,35.4000,21.1861,106.0763
190.0000,39.6000,13.7100,0.0000,22.7000,3.7000,0.0000,28.7000,2024-06-14,15665.3800,13.4000,0.0000,33.6000,33.4000,21.1861,106.0763
70.0000,40.6000,15.1100,6.4000,25.9000,3.4700,4.0000,27.1000,2024-06-15,18910.8900,11.8000,6.4000,33.3000,33.2000,21.1861,106.0763
125.0000,42.7000,16.3500,6.4000,30.6000,3.8000,7.0000,26.5000,2024-06-16,25413.3700,16.6000,6.4000,32.6000,34.7000,21.1861,106.0763
157.0000,43.0000,20.1100,17.0000,27.7000,4.7900,7.0000,27.3000,2024-06-17,34235.2100,14.4000,17.0000,33.5000,35.9000,21.1861,106.0763
136.0000,40.7000,15.8700,2.7000,23.8000,3.8100,2.0000,27.8000,2024-06-18,23863.6800,13.7000,2.7000,34.1000,34.0000,21.1861,106.0763
148.0000,42.3000,22.1900,16.9000,27.4000,5.3400,6.0000,27.8000,2024-06-19,36000.0000,15.8000,16.9000,33.1000,35.5000,21.1861,106.0763
144.0000,42.1000,21.3300,0.0000,30.6000,5.2600,0.0000,27.7000,2024-06-20,40616.5200,16.8000,0.0000,32.9000,35.2000,21.1861,106.0763
143.0000,42.1000,21.0400,0.1000,36.7000,5.3800,1.0000,28.7000,2024-06-21,42684.0200,18.2000,0.1000,34.3000,35.3000,21.1861,106.0763
142.0000,40.5000,21.7300,3.8000,31.7000,4.9700,9.0000,28.0000,2024-06-22,43222.2300,15.6000,3.8000,34.6000,32.9000,21.1861,106.0763
123.0000,42.5000,19.9500,7.6000,31.3000,4.3300,11.0000,26.5000,2024-06-23,34928.6700,13.2000,7.6000,32.8000,33.4000,21.1861,106.0763
48.0000,36.2000,11.7400,17.0000,22.7000,2.4900,22.0000,24.8000,2024-06-24,9558.9400,9.8000,17.0000,29.9000,29.7000,21.1861,106.0763
108.0000,36.1000,12.5000,17.0000,33.1000,2.6100,23.0000,25.2000,2024-06-25,12418.6900,16.8000,17.0000,30.5000,30.4000,21.1861,106.0763
122.0000,35.1000,15.6500,17.0000,38.9000,3.2900,20.0000,24.6000,2024-06-26,25291.3500,17.9000,17.0000,29.9000,30.7000,21.1861,106.0763
137.0000,35.2000,15.2700,17.0000,32.8000,3.3400,17.0000,24.7000,2024-06-27,29776.1500,17.1000,17.0000,29.8000,30.3000,21.1861,106.0763
159.0000,38.1000,20.7300,1.3000,37.4000,4.7300,5.0000,25.8000,2024-06-28,40772.5900,18.5000,1.3000,30.9000,32.7000,21.1861,106.0763
169.0000,42.0000,22.4900,0.1000,33.8000,5.6100,1.0000,26.7000,2024-06-29,43200.0000,18.2000,0.1000,31.9000,35.0000,21.1861,106.0763
181.0000,42.5000,22.0600,0.2000,39.2000,6.0200,1.0000,28.1000,2024-06-30,37163.5700,17.0000,0.2000,32.2000,36.0000,21.1861,106.0763
187.0000,40.1000,18.1800,0.0000,34.2000,5.3700,0.0000,28.6000,2024-07-01,31500.8800,17.1000,0.0000,32.1000,34.7000,21.1861,106.0763
158.0000,40.7000,14.9400,17.0000,27.7000,3.6800,11.0000,26.5000,2024-07-02,20114.0400,15.5000,17.0000,32.5000,32.7000,21.1861,106.0763
134.0000,36.4000,11.1400,15.4000,38.5000,2.7200,13.0000,25.5000,2024-07-03,6405.9000,18.3000,15.4000,30.8000,31.2000,21.1861,106.0763
148.0000,38.8000,20.6800,8.0000,36.0000,4.4700,14.0000,25.2000,2024-07-04,38721.2600,17.1000,8.0000,30.5000,32.3000,21.1861,106.0763
142.0000,38.6000,23.0400,0.8000,33.1000,5.1000,6.0000,25.8000,2024-07-05,43251.3800,17.4000,0.8000,31.0000,32.5000,21.1861,106.0763
145.0000,39.3000,23.8200,1.8000,34.2000,5.2500,11.0000,25.8000,2024-07-06,43200.0000,17.8000,1.8000,31.4000,32.8000,21.1861,106.0763
160.0000,39.3000,24.8800,1.3000,37.8000,5.6600,6.0000,26.1000,2024-07-07,43251.2200,19.1000,1.3000,32.4000,33.0000,21.1861,106.0763
154.0000,40.4000,24.4600,0.3000,37.4000,5.6400,2.0000,26.4000,2024-07-08,43200.0000,20.5000,0.3000,32.2000,33.5000,21.1861,106.0763
148.0000,40.9000,21.7400,0.8000,36.0000,5.2600,6.0000,27.5000,2024-07-09,43200.0000,18.7000,0.8000,32.9000,34.0000,21.1861,106.0763
141.0000,42.5000,23.6100,0.5000,30.6000,5.4300,3.0000,27.9000,2024-07-10,43252.1000,15.3000,0.5000,34.1000,34.6000,21.1861,106.0763
143.0000,42.6000,24.8000,4.2000,34.6000,5.6800,10.0000,26.1000,2024-07-11,43252.6900,17.1000,4.2000,31.6000,34.1000,21.1861,106.0763
137.0000,41.9000,23.4900,1.0000,27.0000,5.3000,8.0000,27.3000,2024-07-12,43200.0000,14.3000,1.0000,33.6000,33.5000,21.1861,106.0763
131.0000,40.9000,21.8400,8.8000,32.4000,4.9900,10.0000,27.5000,2024-07-13,39949.9100,16.8000,8.8000,34.1000,33.2000,21.1861,106.0763
131.0000,39.2000,21.1200,9.5000,35.3000,4.5200,16.0000,25.4000,2024-07-14,39886.7200,16.3000,9.5000,30.6000,32.4000,21.1861,106.0763
17.0000,40.0000,18.6500,17.0000,32.0000,3.8900,11.0000,25.3000,2024-07-15,35821.9300,12.2000,17.0000,30.5000,32.0000,21.1861,106.0763
81.0000,36.9000,17.3300,10.6000,33.1000,3.7300,15.0000,24.8000,2024-07-16,35002.6800,13.9000,10.6000,29.7000,31.3000,21.1861,106.0763
51.0000,39.0000,16.2200,15.6000,26.3000,3.3700,17.0000,25.2000,2024-07-17,30641.6600,13.8000,15.6000,30.4000,31.1000,21.1861,106.0763
112.0000,36.4000,18.7900,10.0000,38.5000,4.0000,20.0000,25.4000,2024-07-18,39525.4300,18.2000,10.0000,30.4000,31.2000,21.1861,106.0763
118.0000,39.1000,18.4500,17.0000,36.4000,3.9100,20.0000,24.7000,2024-07-19,31884.7900,18.4000,17.0000,30.0000,32.2000,21.1861,106.0763
127.0000,38.2000,19.3500,4.8000,33.1000,4.1600,15.0000,25.4000,2024-07-20,40980.1500,16.1000,4.8000,31.3000,32.0000,21.1861,106.0763
102.0000,42.4000,21.5100,7.5000,32.4000,4.5500,9.0000,25.8000,2024-07-21,39661.8400,16.4000,7.5000,31.9000,33.1000,21.1861,106.0763
309.0000,38.7000,13.1500,17.0000,29.2000,2.8400,17.0000,25.5000,2024-07-22,15029.3700,11.8000,17.0000,30.8000,31.7000,21.1861,106.0763
279.0000,33.5000,3.2700,17.0000,49.3000,0.9700,24.0000,25.4000,2024-07-23,0.0000,26.0375,17.0000,28.8000,27.4000,21.1861,106.0763
277.0000,38.9000,17.8600,13.1000,23.0000,3.7700,22.0000,25.2000,2024-07-24,35193.0100,11.2000,13.1000,30.6000,31.4000,21.1861,106.0763
260.0000,42.0000,19.3100,15.0000,25.9000,4.0600,14.0000,25.6000,2024-07-25,30715.9900,10.2000,15.0000,31.2000,32.4000,21.1861,106.0763
254.0000,45.0000,25.0800,0.0000,25.9000,5.6400,0.0000,25.2000,2024-07-26,38481.4100,12.1000,0.0000,31.5000,36.2000,21.1861,106.0763
118.0000,47.6000,23.9400,13.9000,32.8000,5.6100,3.0000,27.6000,2024-07-27,36604.8800,18.0000,13.9000,34.0000,36.7000,21.1861,106.0763
71.0000,39.0000,11.3700,17.0000,23.8000,2.5100,23.0000,26.0000,2024-07-28,15886.7700,11.4000,17.0000,32.2000,31.6000,21.1861,106.0763
108.0000,36.2000,9.5500,17.0000,31.0000,2.0300,22.0000,24.4000,2024-07-29,7372.2400,14.6000,17.0000,29.7000,29.8000,21.1861,106.0763
133.0000,39.8000,13.4200,17.0000,28.4000,2.8400,22.0000,25.3000,2024-07-30,17064.5700,13.5000,17.0000,30.2000,32.0000,21.1861,106.0763
167.0000,35.0000,10.4300,2.2000,30.2000,2.4900,6.0000,24.9000,2024-07-31,8799.8100,15.6000,2.2000,30.4000,30.2000,21.1861,106.0763
180.0000,36.7000,17.8100,0.5000,37.8000,4.3100,4.0000,25.7000,2024-08-01,33658.1600,19.8000,0.5000,29.1000,31.6000,21.1861,106.0763
175.0000,33.5000,11.0600,4.4000,34.9000,2.5400,15.0000,25.7000,2024-08-02,14790.1800,18.4000,4.4000,28.4000,28.6000,21.1861,106.0763
172.0000,37.7000,23.1400,0.5000,29.9000,5.0900,4.0000,25.1000,2024-08-03,39869.5900,14.4000,0.5000,29.1000,32.6000,21.1861,106.0763
133.0000,41.5000,22.7300,3.0000,24.1000,4.8500,8.0000,25.5000,2024-08-04,43200.0000,10.5000,3.0000,31.1000,32.7000,21.1861,106.0763
130.0000,41.1000,20.4200,9.2000,24.5000,4.4400,13.0000,25.3000,2024-08-05,39600.0000,12.5000,9.2000,31.0000,32.3000,21.1861,106.0763
141.0000,42.4000,22.9200,1.1000,27.4000,4.9300,8.0000,25.9000,2024-08-06,43200.0000,14.3000,1.1000,32.3000,33.4000,21.1861,106.0763
149.0000,41.8000,23.0300,1.0000,25.6000,5.1200,6.0000,26.3000,2024-08-07,43200.0000,14.5000,1.0000,32.9000,34.0000,21.1861,106.0763
155.0000,42.1000,22.2900,0.6000,27.0000,5.1500,4.0000,27.4000,2024-08-08,43200.0000,15.1000,0.6000,33.3000,34.4000,21.1861,106.0763
169.0000,42.8000,24.6400,0.1000,28.8000,6.0700,1.0000,27.5000,2024-08-09,43200.0000,17.0000,0.1000,33.2000,35.6000,21.1861,106.0763
159.0000,44.5000,23.4500,0.0000,31.0000,5.6700,0.0000,27.8000,2024-08-10,39565.4200,18.2000,0.0000,34.2000,36.0000,21.1861,106.0763
309.0000,38.4000,15.2200,11.9000,32.0000,3.3800,6.0000,26.1000,2024-08-11,22850.8200,14.4000,11.9000,31.9000,32.2000,21.1861,106.0763
108.0000,37.1000,12.4800,17.0000,22.3000,2.7200,18.0000,25.1000,2024-08-12,13251.1200,10.0000,17.0000,30.9000,30.5000,21.1861,106.0763
12.0000,38.2000,12.4400,17.0000,18.7000,2.7000,16.0000,25.0000,2024-08-13,20537.3400,7.5000,17.0000,30.7000,31.0000,21.1861,106.0763
309.0000,40.5000,15.9800,17.0000,17.3000,3.4000,16.0000,25.4000,2024-08-14,19636.4700,7.2000,17.0000,31.4000,31.5000,21.1861,106.0763
304.0000,38.9000,15.2800,14.0000,27.7000,3.1900,14.0000,25.7000,2024-08-15,22179.3600,8.9000,14.0000,32.0000,30.7000,21.1861,106.0763
13.0000,41.3000,22.3700,4.2000,26.3000,4.7100,10.0000,25.7000,2024-08-16,40300.6800,12.1000,4.2000,31.6000,32.8000,21.1861,106.0763
131.0000,41.0000,19.3600,13.4000,24.8000,4.1100,11.0000,25.1000,2024-08-17,30609.9600,11.1000,13.4000,31.3000,32.3000,21.1861,106.0763
91.0000,40.9000,17.5900,8.1000,26.3000,3.6800,7.0000,26.3000,2024-08-18,32143.5200,12.0000,8.1000,33.1000,31.8000,21.1861,106.0763
157.0000,41.9000,20.1200,7.0000,22.3000,4.3300,7.0000,26.5000,2024-08-19,38958.9900,8.3000,7.0000,33.6000,32.8000,21.1861,106.0763
182.0000,41.1000,20.3100,6.4000,24.1000,4.3400,15.0000,26.6000,2024-08-20,33091.7600,10.2000,6.4000,33.7000,32.9000,21.1861,106.0763
60.0000,38.5000,13.3100,10.0000,17.6000,2.9300,12.0000,25.9000,2024-08-21,11323.4800,9.4000,10.0000,31.9000,31.6000,21.1861,106.0763
142.0000,39.7000,16.5200,17.0000,28.1000,3.6700,21.0000,25.6000,2024-08-22,28770.5800,14.4000,17.0000,30.9000,32.7000,21.1861,106.0763
102.0000,36.2000,5.9600,15.1000,18.7000,1.3600,20.0000,25.5000,2024-08-23,0.0000,8.4000,15.1000,31.4000,29.0000,21.1861,106.0763
123.0000,36.9000,12.8300,17.0000,33.1000,2.8000,21.0000,24.3000,2024-08-24,13628.5800,14.5000,17.0000,28.3000,31.1000,21.1861,106.0763
140.0000,36.8000,15.0200,17.0000,23.4000,3.2500,14.0000,25.0000,2024-08-25,24973.1600,10.2000,17.0000,30.5000,31.1000,21.1861,106.0763
169.0000,42.0000,21.7400,6.4000,26.6000,4.5700,11.0000,24.8000,2024-08-26,41120.1700,10.7000,6.4000,30.6000,32.3000,21.1861,106.0763
134.0000,41.4000,21.7000,17.0000,22.0000,4.6800,12.0000,24.5000,2024-08-27,42850.4100,12.3000,17.0000,29.6000,32.3000,21.1861,106.0763
142.0000,44.0000,23.6900,0.0000,23.8000,5.3200,0.0000,26.2000,2024-08-28,42799.2000,13.5000,0.0000,32.4000,34.3000,21.1861,106.0763
115.0000,43.0000,19.0100,1.0000,18.4000,4.2100,4.0000,26.9000,2024-08-29,31746.2400,10.0000,1.0000,33.4000,33.7000,21.1861,106.0763
77.0000,40.0000,18.1300,17.0000,25.6000,3.8900,13.0000,24.7000,2024-08-30,36520.6400,11.2000,17.0000,29.2000,31.6000,21.1861,106.0763
79.0000,40.5000,20.2200,6.6000,25.6000,4.3200,11.0000,24.7000,2024-08-31,42074.6000,12.6000,6.6000,29.5000,32.4000,21.1861,106.0763
309.0000,38.1000,14.4300,6.5000,19.8000,3.0500,12.0000,25.0000,2024-09-01,17310.6700,9.4000,6.5000,30.2000,30.5000,21.1861,106.0763
118.0000,41.7000,19.8600,8.1000,18.7000,4.2400,11.0000,25.2000,2024-09-02,36000.0000,7.8000,8.1000,31.0000,32.1000,21.1861,106.0763
309.0000,41.4000,22.1400,0.0000,29.2000,4.6800,0.0000,26.1000,2024-09-03,38082.8100,13.7000,0.0000,32.9000,33.1000,21.1861,106.0763
54.0000,42.4000,23.5000,0.0000,16.2000,5.1000,0.0000,25.6000,2024-09-04,42336.8800,9.0000,0.0000,32.1000,34.0000,21.1861,106.0763
309.0000,42.8000,22.4700,1.9000,28.1000,4.9700,2.0000,26.3000,2024-09-05,41739.4600,11.5000,1.9000,33.1000,34.7000,21.1861,106.0763
309.0000,41.2000,19.6800,17.0000,44.3000,4.5800,10.0000,25.2000,2024-09-06,32325.6100,21.4000,17.0000,29.5000,34.7000,21.1861,106.0763
309.0000,30.9000,1.7100,17.0000,49.3000,1.5800,24.0000,24.8000,2024-09-07,0.0000,26.0375,17.0000,22.0000,28.1000,21.1861,106.0763
130.0000,35.1000,7.9500,17.0000,49.3000,1.9900,21.0000,26.1000,2024-09-08,1274.7500,26.0375,17.0000,28.6000,29.9000,21.1861,106.0763
91.0000,34.1000,6.9900,17.0000,34.6000,1.4700,23.0000,24.6000,2024-09-09,3600.0000,16.9000,17.0000,29.0000,28.3000,21.1861,106.0763
49.0000,31.9000,5.5500,17.0000,22.3000,1.1900,24.0000,24.5000,2024-09-10,0.0000,10.9000,17.0000,29.4000,26.6000,21.1861,106.0763
40.0000,31.6000,4.1200,17.0000,27.4000,0.9800,22.0000,23.8000,2024-09-11,0.0000,15.1000,17.0000,28.1000,26.6000,21.1861,106.0763
309.0000,37.4000,11.5000,13.8000,23.8000,2.4400,16.0000,23.7000,2024-09-12,17451.3200,9.9000,13.8000,28.6000,30.1000,21.1861,106.0763
309.0000,40.3000,21.1400,1.3000,28.4000,4.3600,6.0000,23.7000,2024-09-13,36158.1100,13.0000,1.3000,27.9000,32.4000,21.1861,106.0763
31.0000,41.1000,18.2700,4.2000,25.2000,3.8400,6.0000,24.2000,2024-09-14,28566.3400,11.0000,4.2000,29.4000,32.2000,21.1861,106.0763
61.0000,42.2000,19.8900,2.3000,28.1000,4.2300,1.0000,25.2000,2024-09-15,32752.8800,13.1000,2.3000,31.4000,32.8000,21.1861,106.0763
309.0000,39.6000,19.5000,17.0000,40.0000,3.8400,12.0000,24.6000,2024-09-16,37468.9200,18.7000,17.0000,28.5000,31.3000,21.1861,106.0763
309.0000,38.8000,16.6400,17.0000,40.7000,3.5700,14.0000,24.6000,2024-09-17,35504.0200,18.0000,17.0000,29.1000,31.2000,21.1861,106.0763
309.0000,38.9000,17.4600,17.0000,32.0000,3.7300,11.0000,25.0000,2024-09-18,29652.4100,12.4000,17.0000,29.6000,32.0000,21.1861,106.0763
309.0000,36.4000,10.7000,3.5000,42.5000,2.5300,9.0000,24.2000,2024-09-19,17696.3000,16.1000,3.5000,28.2000,31.4000,21.1861,106.0763
309.0000,39.3000,17.2000,17.0000,43.2000,3.5600,10.0000,25.0000,2024-09-20,34494.6400,20.0000,17.0000,29.6000,32.0000,21.1861,106.0763
309.0000,40.0000,17.1100,17.0000,30.6000,3.5700,14.0000,24.8000,2024-09-21,29281.7000,12.3000,17.0000,29.5000,31.9000,21.1861,106.0763
18.0000,30.9000,3.9200,17.0000,43.9000,1.4000,19.0000,25.0000,2024-09-22,0.0000,22.9000,17.0000,27.6000,26.8000,21.1861,106.0763
26.0000,30.8000,7.5200,0.9000,37.4000,2.8200,3.0000,22.8000,2024-09-23,881.6000,20.5000,0.9000,23.5000,27.5000,21.1861,106.0763
42.0000,34.0000,20.7500,0.0000,26.6000,4.4500,0.0000,22.4000,2024-09-24,39682.3800,12.5000,0.0000,25.6000,30.4000,21.1861,106.0763
116.0000,32.9000,7.8100,0.0000,15.8000,1.7500,0.0000,23.7000,2024-09-25,2209.1400,7.4000,0.0000,28.2000,27.9000,21.1861,106.0763
134.0000,37.8000,20.6000,0.2000,24.5000,4.4300,2.0000,23.2000,2024-09-26,39342.9700,12.4000,0.2000,27.8000,31.4000,21.1861,106.0763
167.0000,38.1000,19.6600,0.6000,27.4000,4.3900,5.0000,24.3000,2024-09-27,39335.1800,15.7000,0.6000,28.8000,32.2000,21.1861,106.0763
157.0000,38.8000,19.4100,0.2000,31.0000,4.3700,2.0000,25.4000,2024-09-28,39157.8500,15.7000,0.2000,30.5000,32.4000,21.1861,106.0763
143.0000,37.2000,13.7700,9.8000,32.4000,2.9800,8.0000,26.2000,2024-09-29,30592.7900,16.6000,9.8000,31.9000,30.5000,21.1861,106.0763
131.0000,34.7000,11.8300,17.0000,34.6000,2.4700,19.0000,25.4000,2024-09-30,21742.0800,17.8000,17.0000,31.1000,29.0000,21.1861,106.0763
17.0000,31.8000,17.6000,8.8000,47.9000,4.4400,8.0000,22.8000,2024-10-01,36000.0000,25.3000,8.8000,21.7000,29.7000,21.1861,106.0763
19.0000,27.7000,20.2800,0.0000,44.3000,5.2500,0.0000,20.9000,2024-10-02,39087.2700,22.9000,0.0000,19.4000,27.2000,21.1861,106.0763
19.0000,28.1000,21.4700,0.0000,30.6000,4.7100,0.0000,19.5000,2024-10-03,39090.2400,15.7000,0.0000,19.4000,27.1000,21.1861,106.0763
32.0000,30.6000,20.2900,0.0000,23.8000,4.2600,0.0000,18.6000,2024-10-04,38305.3100,10.4000,0.0000,19.4000,28.4000,21.1861,106.0763
34.0000,32.5000,21.3300,0.0000,20.2000,4.3300,0.0000,18.3000,2024-10-05,39032.0900,7.9000,0.0000,19.7000,29.4000,21.1861,106.0763
26.0000,34.2000,19.9000,0.0000,23.8000,4.5400,0.0000,19.8000,2024-10-06,39013.1400,13.4000,0.0000,21.5000,30.8000,21.1861,106.0763
19.0000,33.6000,19.5800,0.0000,34.2000,4.8700,0.0000,22.4000,2024-10-07,32575.0900,16.7000,0.0000,24.4000,31.2000,21.1861,106.0763
33.0000,33.6000,20.7400,0.0000,29.9000,5.0000,0.0000,22.6000,2024-10-08,38974.2200,14.2000,0.0000,22.9000,30.7000,21.1861,106.0763
48.0000,32.1000,20.4700,0.0000,31.7000,4.7100,0.0000,22.2000,2024-10-09,37994.2100,15.7000,0.0000,24.0000,30.1000,21.1861,106.0763
74.0000,33.9000,19.4900,0.0000,27.0000,4.4300,0.0000,21.0000,2024-10-10,38933.7700,15.4000,0.0000,23.2000,30.9000,21.1861,106.0763
123.0000,34.9000,19.5100,0.0000,24.1000,4.3100,0.0000,20.8000,2024-10-11,38912.8900,12.7000,0.0000,23.9000,30.9000,21.1861,106.0763
119.0000,35.2000,17.9800,0.0000,25.6000,4.0000,0.0000,21.4000,2024-10-12,38718.9800,13.6000,0.0000,25.2000,30.7000,21.1861,106.0763
130.0000,35.5000,17.8300,0.3000,26.3000,4.1100,2.0000,22.1000,2024-10-13,38003.0500,13.8000,0.3000,26.5000,31.5000,21.1861,106.0763
118.0000,36.9000,18.4100,0.2000,27.0000,4.0700,1.0000,22.4000,2024-10-14,36165.8600,14.0000,0.2000,26.8000,32.1000,21.1861,106.0763
42.0000,34.5000,13.0500,10.4000,26.3000,2.7400,12.0000,23.9000,2024-10-15,34703.3600,10.3000,10.4000,28.6000,30.0000,21.1861,106.0763
58.0000,35.8000,15.6900,3.1000,23.0000,3.4900,7.0000,23.0000,2024-10-16,34245.1600,11.3000,3.1000,26.7000,31.2000,21.1861,106.0763
124.0000,36.5000,14.3900,1.1000,25.6000,3.2900,8.0000,23.5000,2024-10-17,28566.8400,13.8000,1.1000,28.8000,31.1000,21.1861,106.0763
136.0000,37.4000,15.9600,0.5000,23.8000,3.6000,4.0000,24.1000,2024-10-18,37306.3700,13.0000,0.5000,29.2000,31.8000,21.1861,106.0763
111.0000,36.4000,14.1400,2.1000,28.4000,3.0900,4.0000,24.2000,2024-10-19,33470.1600,13.3000,2.1000,29.4000,31.6000,21.1861,106.0763
106.0000,36.4000,17.7700,0.2000,29.9000,4.2200,2.0000,23.8000,2024-10-20,37454.0500,14.4000,0.2000,28.7000,32.7000,21.1861,106.0763
43.0000,33.9000,10.7700,15.9000,27.0000,2.2800,5.0000,24.0000,2024-10-21,17316.3800,12.5000,15.9000,29.5000,29.7000,21.1861,106.0763
13.0000,36.8000,17.8600,1.4000,28.4000,4.0900,4.0000,23.2000,2024-10-22,37877.7300,16.4000,1.4000,27.8000,32.8000,21.1861,106.0763
23.0000,28.1000,18.6900,0.0000,45.0000,5.6300,0.0000,22.9000,2024-10-23,37463.0000,23.1000,0.0000,22.2000,29.0000,21.1861,106.0763
17.0000,30.3000,19.6600,0.0000,27.4000,4.9500,0.0000,19.1000,2024-10-24,38592.0600,12.3000,0.0000,19.0000,30.5000,21.1861,106.0763
16.0000,31.2000,19.3400,0.0000,29.9000,5.0400,0.0000,17.5000,2024-10-25,38563.5100,14.9000,0.0000,16.9000,31.1000,21.1861,106.0763
7.0000,29.3000,18.5700,0.0000,47.5000,6.5900,0.0000,19.9000,2024-10-26,37205.2700,24.7000,0.0000,19.0000,31.4000,21.1861,106.0763
309.0000,24.2000,6.9600,14.0000,49.3000,3.3100,16.0000,19.6000,2024-10-27,4480.6800,26.0375,14.0000,19.0000,25.5000,21.1861,106.0763
2.0000,22.1000,5.9700,3.7000,38.5000,2.7400,7.0000,19.7000,2024-10-28,0.0000,20.0000,3.7000,19.3000,22.9000,21.1861,106.0763
309.0000,27.3000,8.3100,1.7000,32.8000,2.3000,5.0000,19.0000,2024-10-29,12476.6600,16.1000,1.7000,19.5000,25.9000,21.1861,106.0763
17.0000,31.7000,14.8000,0.0000,22.7000,3.4700,0.0000,20.0000,2024-10-30,35095.7000,13.0000,0.0000,20.1000,29.6000,21.1861,106.0763
6.0000,34.1000,18.1900,0.0000,22.3000,3.8200,0.0000,20.0000,2024-10-31,37746.5200,9.7000,0.0000,23.0000,30.8000,21.1861,106.0763
37.0000,30.7000,18.6700,0.0000,35.6000,5.2700,0.0000,21.3000,2024-11-01,38107.1600,17.9000,0.0000,22.4000,31.4000,21.1861,106.0763
34.0000,29.1000,18.7200,0.0000,38.9000,5.0000,0.0000,19.9000,2024-11-02,38113.0200,19.6000,0.0000,18.4000,29.7000,21.1861,106.0763
17.0000,30.2000,12.7200,0.0000,24.1000,3.4300,0.0000,19.8000,2024-11-03,27815.4000,11.1000,0.0000,20.8000,29.6000,21.1861,106.0763
3.0000,26.6000,6.6600,3.5000,27.7000,2.3400,6.0000,22.7000,2024-11-04,1975.6400,13.5000,3.5000,23.6000,26.0000,21.1861,106.0763
6.0000,28.9000,7.6100,0.0000,32.8000,2.5400,0.0000,21.5000,2024-11-05,7556.9600,16.2000,0.0000,23.1000,27.8000,21.1861,106.0763
9.0000,29.1000,9.6900,0.0000,24.1000,2.8600,0.0000,21.5000,2024-11-06,15238.5400,11.3000,0.0000,21.7000,28.6000,21.1861,106.0763
64.0000,29.8000,16.7700,0.0000,27.7000,4.1400,0.0000,19.9000,2024-11-07,36863.1000,16.1000,0.0000,20.1000,29.3000,21.1861,106.0763
48.0000,29.4000,17.7200,0.0000,23.0000,3.7200,0.0000,17.8000,2024-11-08,37216.2000,11.0000,0.0000,18.5000,28.0000,21.1861,106.0763
20.0000,30.7000,17.9500,0.0000,18.7000,3.6400,0.0000,16.5000,2024-11-09,37312.8700,7.7000,0.0000,17.7000,28.9000,21.1861,106.0763
309.0000,31.4000,17.7700,0.0000,22.3000,3.8700,0.0000,17.0000,2024-11-10,37158.9700,10.1000,0.0000,17.7000,30.3000,21.1861,106.0763
