evapo_et0,wind_gusts_max,tmax,rain_sum,radiation_sum,apparent_tmin,apparent_tmax,wind_dir_dominant,wind_speed_max,tmin,prcp,date,sunshine_duration,precip_hours,latitude,longitude
6.1600,50.8000,31.6000,0.0000,22.9300,24.9000,32.8000,81.0000,26.8000,23.9000,0.0000,2024-01-28,38931.8800,0.0000,9.2941,105.7278
5.9000,51.5000,31.0000,0.0000,22.8400,25.7000,32.1000,81.0000,26.6000,24.3000,0.0000,2024-01-29,38868.3100,0.0000,9.2941,105.7278
5.6000,46.4000,31.6000,0.0000,22.8700,25.8000,33.6000,87.0000,23.8000,24.0000,0.0000,2024-01-30,38891.9500,0.0000,9.2941,105.7278
4.9900,41.0000,31.6000,0.0000,22.1800,27.0000,34.4000,89.0000,20.8000,23.3000,0.0000,2024-01-31,38455.1400,0.0000,9.2941,105.7278
4.8000,34.9000,31.7000,0.0000,21.7300,27.7000,35.8000,96.0000,16.6000,23.7000,0.0000,2024-02-01,38848.8800,0.0000,9.2941,105.7278
4.2500,32.8000,31.0000,0.7000,19.5600,28.4000,35.1000,95.0000,16.3000,23.7000,0.7000,2024-02-02,38499.2900,5.0000,9.2941,105.7278
4.4400,38.9000,31.3000,0.0000,19.8800,27.9000,35.0000,96.0000,19.7000,23.3000,0.0000,2024-02-03,37836.7000,0.0000,9.2941,105.7278
3.9400,29.9000,30.9000,0.9000,18.9200,27.0000,36.0000,111.0000,12.8000,22.7000,0.9000,2024-02-04,38732.5800,5.0000,9.2941,105.7278
3.9900,31.3000,31.3000,1.9000,18.9600,28.9000,36.8000,101.0000,15.2000,23.6000,1.9000,2024-02-05,38067.1300,9.0000,9.2941,105.7278
4.7300,40.3000,32.4000,0.1000,21.7000,28.5000,36.5000,99.0000,19.4000,23.5000,0.1000,2024-02-06,38768.7900,1.0000,9.2941,105.7278
4.6500,29.9000,31.1000,0.7000,21.4000,28.4000,36.3000,105.0000,14.5000,23.6000,0.7000,2024-02-07,38695.6600,3.0000,9.2941,105.7278
4.5600,32.8000,30.8000,0.1000,21.0900,28.9000,35.5000,111.0000,15.9000,24.1000,0.1000,2024-02-08,38892.5400,1.0000,9.2941,105.7278
5.0700,42.5000,32.0000,0.1000,22.3700,27.3000,35.4000,89.0000,21.5000,23.1000,0.1000,2024-02-09,38817.3900,1.0000,9.2941,105.7278
6.0900,55.4000,31.7000,0.0000,23.3100,26.9000,33.1000,81.0000,29.0000,25.2000,0.0000,2024-02-10,35598.7300,0.0000,9.2941,105.7278
6.7500,59.7500,31.4000,0.0000,24.0300,26.1000,31.4000,75.0000,29.9000,25.4000,0.0000,2024-02-11,39307.2500,0.0000,9.2941,105.7278
6.5800,49.3000,32.2000,0.0000,24.0200,24.6000,33.6000,74.0000,26.0000,24.0000,0.0000,2024-02-12,39416.3900,0.0000,9.2941,105.7278
6.0700,57.2000,32.5000,0.0000,23.1200,26.5000,33.4000,77.0000,29.6000,24.9000,0.0000,2024-02-13,39339.1700,0.0000,9.2941,105.7278
5.8100,50.4000,32.5000,0.0000,23.7100,27.7000,35.1000,84.0000,26.1000,24.7000,0.0000,2024-02-14,39260.0000,0.0000,9.2941,105.7278
5.6500,48.2000,32.3000,0.0000,23.9000,27.3000,35.4000,87.0000,24.5000,24.6000,0.0000,2024-02-15,39368.5900,0.0000,9.2941,105.7278
5.8600,52.2000,32.0000,0.0000,23.7700,27.1000,33.6000,87.0000,26.7000,24.7000,0.0000,2024-02-16,39382.3300,0.0000,9.2941,105.7278
5.7600,49.0000,31.0000,0.0000,24.5100,26.2000,33.1000,94.0000,24.6000,24.2000,0.0000,2024-02-17,39588.1100,0.0000,9.2941,105.7278
5.1100,41.0000,31.9000,0.0000,22.6800,28.3000,35.9000,95.0000,20.3000,24.3000,0.0000,2024-02-18,39116.5900,0.0000,9.2941,105.7278
4.9900,37.4000,31.7000,0.0000,23.1600,29.2000,36.6000,104.0000,18.1000,24.8000,0.0000,2024-02-19,39126.1000,0.0000,9.2941,105.7278
4.8300,36.4000,31.7000,0.2000,22.4900,29.4000,36.5000,112.0000,16.7000,24.4000,0.2000,2024-02-20,38937.6800,2.0000,9.2941,105.7278
4.8400,36.4000,31.5000,0.4000,22.7100,29.1000,35.9000,114.0000,17.1000,24.0000,0.4000,2024-02-21,39540.7000,4.0000,9.2941,105.7278
4.8100,36.7000,31.3000,0.0000,22.0400,28.2000,35.7000,108.0000,17.9000,23.7000,0.0000,2024-02-22,39751.6900,0.0000,9.2941,105.7278
5.0100,37.4000,31.8000,0.0000,22.8900,27.4000,36.2000,105.0000,17.7000,23.3000,0.0000,2024-02-23,39662.0100,0.0000,9.2941,105.7278
5.1900,43.6000,31.8000,0.7000,22.7900,29.1000,35.2000,92.0000,21.7000,24.6000,0.7000,2024-02-24,39671.6800,7.0000,9.2941,105.7278
6.0300,50.4000,33.1000,0.0000,23.8900,28.7000,35.1000,87.0000,25.9000,25.4000,0.0000,2024-02-25,39680.4900,0.0000,9.2941,105.7278
6.2100,48.2000,33.1000,0.0000,24.4800,27.8000,35.1000,88.0000,24.9000,25.1000,0.0000,2024-02-26,39999.2400,0.0000,9.2941,105.7278
5.8200,51.8000,32.5000,0.2000,23.5600,28.6000,35.5000,86.0000,26.4000,25.7000,0.2000,2024-02-27,39800.1300,2.0000,9.2941,105.7278
5.8200,55.8000,31.7000,0.0000,22.5400,28.3000,33.3000,83.0000,29.3000,25.5000,0.0000,2024-02-28,39807.4300,0.0000,9.2941,105.7278
5.5400,51.1000,31.8000,0.2000,23.0800,28.2000,34.5000,90.0000,26.0000,25.0000,0.2000,2024-02-29,39813.9500,2.0000,9.2941,105.7278
5.7700,50.0000,32.8000,0.0000,21.3500,27.6000,34.1000,89.0000,25.4000,25.5000,0.0000,2024-03-01,40141.4900,0.0000,9.2941,105.7278
6.0100,54.7000,32.0000,0.0000,23.5800,28.0000,34.6000,86.0000,28.2000,25.5000,0.0000,2024-03-02,39582.3100,0.0000,9.2941,105.7278
5.2000,49.7000,31.7000,0.0000,18.1400,27.6000,33.4000,88.0000,25.6000,25.5000,0.0000,2024-03-03,37427.6600,0.0000,9.2941,105.7278
5.8000,41.8000,33.1000,0.0000,24.2600,28.6000,37.3000,107.0000,20.3000,25.5000,0.0000,2024-03-04,39282.6500,0.0000,9.2941,105.7278
4.3400,32.0000,31.8000,0.2000,19.8400,29.0000,37.3000,130.0000,14.9000,24.4000,0.2000,2024-03-05,40058.1000,2.0000,9.2941,105.7278
5.0100,40.0000,33.3000,0.0000,23.2800,28.9000,39.5000,162.0000,18.4000,24.0000,0.0000,2024-03-06,40724.6800,0.0000,9.2941,105.7278
5.1200,38.2000,33.0000,0.0000,23.7700,30.1000,38.9000,129.0000,18.1000,24.8000,0.0000,2024-03-07,40179.2500,0.0000,9.2941,105.7278
5.7900,46.8000,32.7000,0.0000,24.1400,29.0000,36.0000,94.0000,23.4000,24.8000,0.0000,2024-03-08,40524.8600,0.0000,9.2941,105.7278
6.2500,49.0000,32.6000,0.0000,23.7800,28.5000,34.8000,93.0000,24.5000,25.6000,0.0000,2024-03-09,39525.7300,0.0000,9.2941,105.7278
5.6300,50.4000,33.0000,0.0000,22.0600,28.8000,34.6000,90.0000,26.0000,25.7000,0.0000,2024-03-10,39381.5800,0.0000,9.2941,105.7278
6.1500,43.2000,33.5000,0.0000,25.3800,29.0000,36.0000,91.0000,21.4000,24.8000,0.0000,2024-03-11,40885.2800,0.0000,9.2941,105.7278
6.0300,43.2000,33.0000,0.0000,24.8100,29.3000,36.1000,100.0000,21.6000,25.6000,0.0000,2024-03-12,40900.2800,0.0000,9.2941,105.7278
5.2100,45.4000,31.9000,0.7000,22.7800,30.1000,35.1000,97.0000,22.2000,25.3000,0.7000,2024-03-13,39962.1300,5.0000,9.2941,105.7278
5.1200,36.7000,32.3000,1.5000,22.6500,29.6000,36.1000,107.0000,17.4000,24.5000,1.5000,2024-03-14,40914.3300,7.0000,9.2941,105.7278
5.5700,37.1000,31.7000,0.0000,25.2900,29.4000,36.2000,107.0000,16.6000,24.5000,0.0000,2024-03-15,39961.0600,0.0000,9.2941,105.7278
5.5200,38.2000,33.1000,0.5000,24.5800,29.3000,37.0000,94.0000,18.7000,24.3000,0.5000,2024-03-16,39717.9500,3.0000,9.2941,105.7278
5.5700,40.7000,33.0000,0.3000,24.4100,28.3000,36.8000,92.0000,19.5000,23.5000,0.3000,2024-03-17,40078.8400,2.0000,9.2941,105.7278
5.7700,43.9000,32.5000,0.0000,25.2800,30.0000,35.8000,96.0000,21.5000,24.7000,0.0000,2024-03-18,40689.2800,0.0000,9.2941,105.7278
5.9900,46.8000,32.3000,0.0000,25.3700,29.4000,35.1000,98.0000,23.5000,25.6000,0.0000,2024-03-19,40691.0500,0.0000,9.2941,105.7278
6.2800,54.7000,32.6000,0.1000,25.0900,28.2000,34.3000,87.0000,28.1000,25.4000,0.1000,2024-03-20,41167.1200,1.0000,9.2941,105.7278
6.0500,47.2000,32.6000,0.0000,24.5100,28.6000,35.1000,90.0000,23.5000,25.7000,0.0000,2024-03-21,41198.3700,0.0000,9.2941,105.7278
5.6300,45.7000,32.0000,0.1000,23.9400,29.2000,36.0000,104.0000,22.2000,25.6000,0.1000,2024-03-22,41229.5500,1.0000,9.2941,105.7278
5.2000,39.6000,31.8000,0.6000,23.3000,29.9000,36.3000,116.0000,18.7000,24.9000,0.6000,2024-03-23,41260.6500,4.0000,9.2941,105.7278
5.4600,38.2000,32.0000,0.2000,25.0200,29.9000,36.5000,117.0000,17.6000,25.2000,0.2000,2024-03-24,41291.6400,2.0000,9.2941,105.7278
5.2900,39.6000,31.9000,0.9000,24.0100,29.8000,36.9000,109.0000,19.0000,24.8000,0.9000,2024-03-25,41322.5100,7.0000,9.2941,105.7278
5.9200,40.7000,33.2000,0.1000,23.7300,30.5000,37.6000,96.0000,20.4000,26.2000,0.1000,2024-03-26,40691.2900,1.0000,9.2941,105.7278
5.8100,42.1000,33.5000,0.9000,23.8100,30.5000,37.7000,94.0000,20.6000,26.7000,0.9000,2024-03-27,41383.7700,4.0000,9.2941,105.7278
5.3900,40.3000,33.0000,0.0000,23.4800,31.6000,38.2000,110.0000,18.7000,26.6000,0.0000,2024-03-28,39877.8100,0.0000,9.2941,105.7278
5.1000,37.4000,33.2000,0.0000,22.4200,31.5000,38.9000,116.0000,18.3000,25.5000,0.0000,2024-03-29,37636.0600,0.0000,9.2941,105.7278
5.6400,40.3000,33.6000,0.1000,24.8000,31.7000,38.6000,105.0000,18.4000,25.7000,0.1000,2024-03-30,41474.2500,1.0000,9.2941,105.7278
5.1700,34.2000,33.8000,0.3000,23.0200,31.9000,39.8000,117.0000,16.1000,25.8000,0.3000,2024-03-31,41503.9600,3.0000,9.2941,105.7278
4.9700,28.1000,33.1000,1.5000,22.2200,32.2000,39.3000,158.0000,12.7000,26.0000,1.5000,2024-04-01,41533.3900,7.0000,9.2941,105.7278
5.3500,34.6000,32.8000,0.1000,24.2800,32.6000,38.9000,150.0000,15.7000,26.8000,0.1000,2024-04-02,41562.4900,1.0000,9.2941,105.7278
6.0000,32.0000,32.9000,0.0000,26.5200,30.0000,38.5000,134.0000,14.0000,24.9000,0.0000,2024-04-03,41591.2400,0.0000,9.2941,105.7278
5.5400,33.1000,33.1000,0.0000,24.1400,30.9000,38.5000,140.0000,14.5000,25.7000,0.0000,2024-04-04,41619.9600,0.0000,9.2941,105.7278
5.0600,31.7000,33.0000,0.1000,21.5600,32.2000,38.4000,134.0000,15.5000,26.3000,0.1000,2024-04-05,41565.1800,1.0000,9.2941,105.7278
5.9800,34.2000,32.6000,0.0000,25.3100,30.7000,36.4000,122.0000,15.3000,25.7000,0.0000,2024-04-06,41677.2500,0.0000,9.2941,105.7278
5.6100,38.9000,33.5000,1.0000,24.2000,31.8000,38.7000,116.0000,19.1000,26.2000,1.0000,2024-04-07,41705.7700,5.0000,9.2941,105.7278
5.4300,34.9000,33.7000,0.4000,23.2900,31.0000,39.4000,115.0000,16.6000,25.6000,0.4000,2024-04-08,41734.2000,4.0000,9.2941,105.7278
6.4600,42.1000,34.8000,0.0000,26.1500,32.1000,39.1000,96.0000,21.0000,26.6000,0.0000,2024-04-09,41762.4900,0.0000,9.2941,105.7278
6.7800,54.0000,34.4000,0.0000,24.2600,30.8000,36.1000,89.0000,28.0000,27.4000,0.0000,2024-04-10,41790.6600,0.0000,9.2941,105.7278
6.5700,51.1000,34.0000,0.5000,24.0500,31.1000,36.9000,92.0000,25.8000,27.4000,0.5000,2024-04-11,41818.6400,2.0000,9.2941,105.7278
6.4500,46.4000,34.8000,0.1000,24.8800,31.3000,37.2000,95.0000,23.0000,26.9000,0.1000,2024-04-12,41846.4700,1.0000,9.2941,105.7278
6.2100,44.3000,33.6000,0.1000,25.4400,31.6000,38.1000,111.0000,19.9000,27.1000,0.1000,2024-04-13,41874.1000,1.0000,9.2941,105.7278
5.6200,41.4000,33.5000,0.0000,23.1700,31.1000,37.8000,120.0000,20.4000,25.7000,0.0000,2024-04-14,41901.5000,0.0000,9.2941,105.7278
5.7800,37.8000,33.3000,0.0000,25.3500,30.4000,38.5000,124.0000,17.5000,25.5000,0.0000,2024-04-15,41928.6800,0.0000,9.2941,105.7278
5.8900,38.5000,34.0000,0.3000,25.1700,31.8000,39.1000,114.0000,18.4000,26.4000,0.3000,2024-04-16,41955.6100,2.0000,9.2941,105.7278
5.6000,35.3000,33.5000,0.7000,24.6200,31.4000,38.8000,142.0000,15.6000,26.2000,0.7000,2024-04-17,41982.2600,5.0000,9.2941,105.7278
6.0400,33.5000,33.7000,0.0000,26.2200,30.3000,39.1000,153.0000,14.8000,25.4000,0.0000,2024-04-18,42008.6400,0.0000,9.2941,105.7278
6.2400,34.9000,34.3000,0.0000,26.2500,32.0000,38.7000,158.0000,16.3000,26.4000,0.0000,2024-04-19,42034.7000,0.0000,9.2941,105.7278
6.0500,32.4000,34.0000,0.0000,25.1800,31.1000,39.4000,149.0000,14.4000,26.1000,0.0000,2024-04-20,42060.4300,0.0000,9.2941,105.7278
5.2800,32.0000,33.9000,0.0000,21.3900,30.8000,38.2000,152.0000,13.7000,26.0000,0.0000,2024-04-21,42085.8200,0.0000,9.2941,105.7278
6.0100,33.5000,34.5000,0.0000,24.5400,31.9000,39.3000,150.0000,14.7000,26.7000,0.0000,2024-04-22,42110.8100,0.0000,9.2941,105.7278
5.8800,33.8000,34.5000,0.0000,24.3000,31.8000,40.2000,149.0000,15.1000,26.6000,0.0000,2024-04-23,42135.4500,0.0000,9.2941,105.7278
6.2400,36.7000,34.7000,0.0000,25.4400,32.1000,40.0000,142.0000,16.6000,26.7000,0.0000,2024-04-24,42159.9500,0.0000,9.2941,105.7278
6.0900,39.6000,34.8000,0.0000,25.2000,33.3000,41.1000,124.0000,17.8000,27.3000,0.0000,2024-04-25,42184.2700,0.0000,9.2941,105.7278
5.8700,38.2000,34.8000,0.1000,24.9200,33.6000,41.0000,142.0000,17.3000,27.4500,0.1000,2024-04-26,42208.4300,1.0000,9.2941,105.7278
5.8900,35.3000,34.8000,0.1000,25.0200,33.6000,41.4000,141.0000,15.3000,27.4500,0.1000,2024-04-27,42232.3800,1.0000,9.2941,105.7278
6.1600,32.0000,34.8000,0.1000,25.2900,33.6000,40.8000,160.0000,13.7000,27.4500,0.1000,2024-04-28,42256.1200,1.0000,9.2941,105.7278
5.9100,32.8000,34.8000,0.0000,24.7500,33.6000,42.0000,158.0000,15.1000,27.4500,0.0000,2024-04-29,42279.6300,0.0000,9.2941,105.7278
5.6600,35.3000,34.8000,0.7000,23.8800,33.6000,41.3000,159.0000,15.7000,27.4500,0.7000,2024-04-30,42302.8900,3.0000,9.2941,105.7278
6.1000,32.4000,34.8000,0.0000,25.2700,33.6000,41.7000,162.0000,14.3000,27.4500,0.0000,2024-05-01,42325.8800,0.0000,9.2941,105.7278
6.2700,36.0000,34.8000,0.0000,25.4500,33.6000,41.3000,152.0000,16.7000,27.4500,0.0000,2024-05-02,42348.5700,0.0000,9.2941,105.7278
5.6900,32.4000,34.8000,0.9000,23.5900,33.6000,41.3000,143.0000,14.2000,27.4500,0.9000,2024-05-03,42370.9700,6.0000,9.2941,105.7278
5.0600,33.1000,34.4000,4.1000,22.1000,33.1000,40.1000,136.0000,14.5000,27.4500,4.1000,2024-05-04,42393.0400,6.0000,9.2941,105.7278
4.7600,30.6000,34.1000,5.6000,20.8400,33.4000,40.4000,147.0000,13.0000,27.4000,5.6000,2024-05-05,38629.6200,7.0000,9.2941,105.7278
5.7100,35.3000,34.1000,0.3000,24.3500,32.8000,40.1000,116.0000,16.9000,27.3000,0.3000,2024-05-06,42436.1300,3.0000,9.2941,105.7278
5.1200,42.1000,34.2000,5.9000,22.2200,31.3000,40.3000,95.0000,20.2000,26.6000,5.9000,2024-05-07,41250.6600,8.0000,9.2941,105.7278
5.3100,43.2000,33.6000,2.0000,22.0200,31.7000,38.5000,92.0000,21.6000,26.3000,2.0000,2024-05-08,42462.0500,8.0000,9.2941,105.7278
3.6400,46.1000,31.2000,12.8000,15.7500,30.9000,35.7000,102.0000,23.3000,26.1000,12.8000,2024-05-09,28121.6900,14.0000,9.2941,105.7278
4.8800,43.6000,32.2000,8.2000,20.1200,31.9000,37.7000,107.0000,20.8000,27.1000,8.2000,2024-05-10,41481.8800,14.0000,9.2941,105.7278
4.9500,35.6000,33.8000,4.3000,22.2700,33.0000,40.5000,97.0000,14.3000,27.4500,4.3000,2024-05-11,42484.2100,5.0000,9.2941,105.7278
5.6900,36.7000,34.7000,0.1000,24.1700,33.6000,40.7000,103.0000,18.2000,27.4000,0.1000,2024-05-12,42492.4100,1.0000,9.2941,105.7278
4.6400,29.5000,33.1000,5.7000,21.4800,33.3000,40.3000,148.0000,12.7000,26.8000,5.7000,2024-05-13,42501.1400,11.0000,9.2941,105.7278
4.5400,37.1000,34.3000,8.2000,19.3400,31.9000,40.6000,80.0000,17.0000,26.5000,8.2000,2024-05-14,41005.6100,6.0000,9.2941,105.7278
3.9300,36.7000,32.3000,9.1000,16.3800,32.7000,38.0000,103.0000,18.3000,27.2000,9.1000,2024-05-15,28826.9200,12.0000,9.2941,105.7278
3.9500,37.1000,32.7000,6.9000,17.9100,32.4000,38.2000,92.0000,18.3000,26.3000,6.9000,2024-05-16,33355.1300,15.0000,9.2941,105.7278
4.3600,33.8000,31.8000,3.6000,20.6900,31.9000,39.1000,129.0000,16.1000,26.3000,3.6000,2024-05-17,42271.2800,10.0000,9.2941,105.7278
4.7700,33.8000,32.8000,4.2000,22.0700,31.4000,39.0000,176.0000,12.9000,25.3000,4.2000,2024-05-18,41702.9100,8.0000,9.2941,105.7278
4.5300,31.3000,33.0000,4.6000,20.8500,33.5000,39.8000,223.0000,14.0000,26.9000,4.6000,2024-05-19,40127.2600,7.0000,9.2941,105.7278
3.5200,28.1000,31.3000,8.1000,16.1100,33.3000,37.2000,220.0000,12.8000,27.1000,8.1000,2024-05-20,27723.3300,13.0000,9.2941,105.7278
2.7200,23.8000,31.2000,21.3000,12.3500,31.9000,37.0000,208.0000,10.1000,26.2000,21.3000,2024-05-21,16782.5200,12.0000,9.2941,105.7278
4.0700,31.7000,34.6000,6.7000,18.8300,32.0000,41.9000,256.0000,11.2000,25.9000,6.7000,2024-05-22,35399.7100,4.0000,9.2941,105.7278
4.3400,27.0000,33.6000,7.3000,20.4400,33.2000,42.4000,196.0000,10.4000,26.7000,7.3000,2024-05-23,39320.1200,7.0000,9.2941,105.7278
4.7400,34.2000,33.5000,3.3000,22.0400,32.6000,41.7000,67.0000,9.4000,26.1000,3.3000,2024-05-24,42625.0400,6.0000,9.2941,105.7278
5.1600,27.7000,33.2000,0.2000,23.7600,32.5000,41.3000,117.0000,13.4000,26.5000,0.2000,2024-05-25,42637.9600,2.0000,9.2941,105.7278
4.6700,28.8000,32.4000,2.8000,21.6300,33.6000,39.4000,143.0000,12.3000,27.4000,2.8000,2024-05-26,42651.0300,5.0000,9.2941,105.7278
4.7500,27.4000,33.8000,4.5000,21.3400,33.6000,41.6000,213.0000,12.2000,27.4000,4.5000,2024-05-27,37980.6000,6.0000,9.2941,105.7278
3.2900,29.5000,32.5000,7.0000,13.8700,33.3000,38.5000,234.0000,14.3000,27.3000,7.0000,2024-05-28,20465.7200,5.0000,9.2941,105.7278
3.6900,35.3000,33.2000,10.9000,16.8700,33.3000,40.3000,251.0000,15.9000,27.1000,10.9000,2024-05-29,34065.8000,7.0000,9.2941,105.7278
3.1900,34.2000,31.7000,14.5000,14.5700,32.4000,38.7000,234.0000,14.7000,26.6000,14.5000,2024-05-30,27700.5200,11.0000,9.2941,105.7278
3.9500,37.8000,32.7000,9.0000,17.9400,30.6000,36.6000,219.0000,20.2000,26.6000,9.0000,2024-05-31,36000.0000,8.0000,9.2941,105.7278
4.2700,26.3000,32.0000,4.9000,20.1100,32.1000,38.9000,212.0000,12.3000,25.9000,4.9000,2024-06-01,42635.0500,9.0000,9.2941,105.7278
5.2700,25.9000,34.1000,0.6000,24.1100,31.4000,40.9000,309.0000,9.4000,25.4000,0.6000,2024-06-02,42744.1100,2.0000,9.2941,105.7278
4.4400,44.6000,32.6000,5.0000,19.8600,33.4000,39.1000,291.0000,22.3000,27.4500,5.0000,2024-06-03,41585.5500,5.0000,9.2941,105.7278
5.0700,32.0000,34.8000,0.8000,21.3100,32.7000,41.0000,270.0000,14.8000,26.5000,0.8000,2024-06-04,35988.6000,3.0000,9.2941,105.7278
4.2800,34.2000,33.8000,1.1000,18.0400,33.5000,40.8000,242.0000,15.3000,27.4000,1.1000,2024-06-05,31560.4400,6.0000,9.2941,105.7278
3.4700,28.8000,33.8000,4.7000,14.7100,32.5000,39.4000,260.0000,11.7000,26.9000,4.7000,2024-06-06,28694.7000,4.0000,9.2941,105.7278
3.6400,37.1000,32.5000,0.7000,12.8400,33.4000,35.8000,277.0000,19.0000,27.4500,0.7000,2024-06-07,12094.1625,2.0000,9.2941,105.7278
5.0200,42.5000,33.7000,3.2000,20.8500,32.8000,37.9000,270.0000,21.7000,27.1000,3.2000,2024-06-08,42833.6900,7.0000,9.2941,105.7278
2.7900,40.3000,29.5000,3.7000,10.9400,32.0000,33.5000,249.0000,20.0000,26.9000,3.7000,2024-06-09,13782.9900,11.0000,9.2941,105.7278
3.5100,39.6000,30.1000,6.0000,16.2600,30.6000,35.1000,236.0000,16.8000,26.4000,6.0000,2024-06-10,38867.3400,8.0000,9.2941,105.7278
4.5800,40.7000,32.6000,6.8000,20.8900,30.7000,39.2000,244.0000,18.4000,25.3000,6.8000,2024-06-11,40697.0400,5.0000,9.2941,105.7278
4.8900,40.0000,33.8000,6.2000,22.1300,31.9000,39.6000,271.0000,14.4000,26.2000,6.2000,2024-06-12,42797.5900,3.0000,9.2941,105.7278
4.2000,46.1000,32.4000,10.0000,18.6000,31.8000,37.5000,275.0000,19.6000,26.5000,10.0000,2024-06-13,35120.1100,4.0000,9.2941,105.7278
3.7300,38.9000,31.4000,6.2000,15.6700,32.7000,36.8000,265.0000,18.1000,27.1000,6.2000,2024-06-14,30288.0300,7.0000,9.2941,105.7278
2.5900,33.1000,29.8000,10.8000,11.8500,30.2000,35.2000,242.0000,17.1000,25.8000,10.8000,2024-06-15,17490.2300,8.0000,9.2941,105.7278
4.5300,37.4000,32.2000,6.0000,21.6600,30.1000,38.2000,247.0000,15.5000,25.4000,6.0000,2024-06-16,42909.8600,8.0000,9.2941,105.7278
4.3200,39.2000,32.2000,11.3000,19.9800,31.3000,36.8000,244.0000,17.1000,25.6000,11.3000,2024-06-17,42950.6800,6.0000,9.2941,105.7278
4.1500,34.6000,32.5000,9.3000,19.0800,32.0000,38.6000,245.0000,15.3000,25.9000,9.3000,2024-06-18,39352.3000,7.0000,9.2941,105.7278
4.5500,44.3000,33.4000,6.6000,20.2100,32.1000,39.7000,254.0000,22.4000,26.9000,6.6000,2024-06-19,38713.7800,5.0000,9.2941,105.7278
3.7000,45.0000,30.9000,12.7000,17.2500,31.3000,35.1000,264.0000,22.3000,26.4000,12.7000,2024-06-20,26870.8600,12.0000,9.2941,105.7278
2.5400,40.3000,29.0000,18.3000,11.2900,29.4000,32.6000,263.0000,21.0000,24.9000,18.3000,2024-06-21,12707.0000,18.0000,9.2941,105.7278
1.4600,36.0000,26.9000,19.8000,7.1850,27.9000,31.6000,248.0000,17.1000,24.3000,19.8000,2024-06-22,12094.1625,23.0000,9.2941,105.7278
3.4900,42.5000,30.8000,1.8000,15.2700,29.6000,34.5000,253.0000,21.3000,24.5000,1.8000,2024-06-23,24377.3500,9.0000,9.2941,105.7278
3.1100,37.4000,29.4000,7.1000,14.7500,30.7000,34.2000,227.0000,17.7000,25.6000,7.1000,2024-06-24,26218.9700,10.0000,9.2941,105.7278
2.6300,26.3000,30.1000,6.7000,12.3000,29.5000,35.2000,237.0000,12.0000,24.7000,6.7000,2024-06-25,16632.0000,14.0000,9.2941,105.7278
4.3800,27.7000,32.0000,5.1000,21.2100,29.3000,39.7000,306.0000,11.1000,24.3000,5.1000,2024-06-26,31196.8500,8.0000,9.2941,105.7278
3.1200,23.4000,30.8000,11.0000,14.8100,30.9000,37.6000,28.0000,10.4000,25.1000,11.0000,2024-06-27,24937.0000,9.0000,9.2941,105.7278
3.6700,22.0000,30.4000,12.2000,17.8300,30.1000,37.1000,90.0000,10.0000,24.5000,12.2000,2024-06-28,36333.9700,10.0000,9.2941,105.7278
4.8600,36.0000,31.1000,0.6000,23.5700,30.1000,38.0000,152.0000,17.9000,24.5000,0.6000,2024-06-29,42935.2900,5.0000,9.2941,105.7278
4.3700,31.3000,32.0000,7.8000,21.0100,31.2000,39.0000,231.0000,15.1000,25.3000,7.8000,2024-06-30,33897.3400,9.0000,9.2941,105.7278
4.6600,37.8000,31.5000,2.3000,21.5600,29.4000,36.4000,262.0000,19.5000,24.7000,2.3000,2024-07-01,42903.4100,5.0000,9.2941,105.7278
3.4400,35.3000,30.8000,9.9000,16.4200,31.7000,36.2000,258.0000,14.1000,25.7000,9.9000,2024-07-02,27031.7600,12.0000,9.2941,105.7278
2.2700,27.4000,29.4000,6.2000,9.8500,30.3000,33.8000,229.0000,12.4000,25.1000,6.2000,2024-07-03,14977.7600,10.0000,9.2941,105.7278
3.2000,30.6000,29.6000,2.1000,15.0700,30.7000,33.7000,210.0000,15.0000,24.9000,2.1000,2024-07-04,20315.4200,12.0000,9.2941,105.7278
3.5900,33.8000,30.6000,17.5000,17.6200,29.1000,36.4000,262.0000,16.3000,23.9000,17.5000,2024-07-05,35530.5000,11.0000,9.2941,105.7278
4.0200,22.7000,31.9000,12.0000,19.4100,29.0000,39.1000,249.0000,7.9000,24.1000,12.0000,2024-07-06,32595.7800,6.0000,9.2941,105.7278
3.8600,25.6000,30.5000,4.8000,18.6400,31.3000,37.4000,218.0000,12.5000,25.4000,4.8000,2024-07-07,35751.4100,10.0000,9.2941,105.7278
4.1100,29.5000,30.9000,10.0000,19.9500,30.1000,37.0000,224.0000,14.5000,24.6000,10.0000,2024-07-08,39024.4500,10.0000,9.2941,105.7278
3.8000,37.1000,30.7000,4.7000,17.6600,30.1000,35.3000,197.0000,17.9000,25.8000,4.7000,2024-07-09,31774.3800,5.0000,9.2941,105.7278
3.4600,41.4000,29.6000,8.6000,17.3600,30.1000,33.8000,212.0000,20.2000,24.7000,8.6000,2024-07-10,39254.3900,14.0000,9.2941,105.7278
2.9300,38.2000,30.3000,23.1500,14.1300,28.9000,35.6000,245.0000,18.1000,24.9000,23.1500,2024-07-11,22096.2400,16.0000,9.2941,105.7278
3.3000,42.5000,29.2000,9.0000,15.7100,27.2000,33.0000,236.0000,21.8000,23.7000,9.0000,2024-07-12,26071.8500,19.0000,9.2941,105.7278
