rain_sum,wind_speed_max,date,precip_hours,evapo_et0,wind_dir_dominant,sunshine_duration,apparent_tmin,tmax,radiation_sum,tmin,wind_gusts_max,prcp,apparent_tmax,latitude,longitude
0.0000,23.8000,2024-03-19,0.0000,6.2800,122.0000,41120.4000,27.2000,35.9000,23.4000,24.4000,42.5000,0.0000,38.2000,10.9453,106.8246
0.0000,24.0000,2024-03-20,0.0000,5.6800,110.0000,41157.2700,26.0000,36.1000,23.7700,22.2000,43.9000,0.0000,38.6000,10.9453,106.8246
1.0000,16.7000,2024-03-21,2.0000,5.6300,135.0000,41194.0900,27.8000,35.1000,23.8700,24.0000,34.6000,1.0000,39.5000,10.9453,106.8246
0.0000,23.0000,2024-03-22,0.0000,5.7900,133.0000,41230.8400,27.5000,36.3500,22.2100,24.3000,49.7375,0.0000,40.4000,10.9453,106.8246
0.0000,18.5000,2024-03-23,0.0000,5.7800,139.0000,41267.5200,29.0000,34.2000,23.0300,24.9000,36.7000,0.0000,38.7000,10.9453,106.8246
0.0000,20.0000,2024-03-24,0.0000,5.9000,148.0000,41304.0700,29.1000,35.2000,24.2600,24.7000,39.6000,0.0000,39.9000,10.9453,106.8246
0.0000,18.9000,2024-03-25,0.0000,5.5000,144.0000,41340.5000,29.7000,35.2000,22.1700,24.7000,37.4000,0.0000,40.7000,10.9453,106.8246
0.0000,24.1000,2024-03-26,0.0000,6.5500,134.0000,41376.7500,28.9000,36.3500,24.6900,25.2000,43.9000,0.0000,41.2000,10.9453,106.8246
0.3000,16.7000,2024-03-27,3.0000,5.9600,126.0000,41412.8200,29.3000,35.6000,23.1300,25.7000,29.5000,0.3000,41.5000,10.9453,106.8246
0.0000,14.8000,2024-03-28,0.0000,5.5900,159.0000,37701.1400,30.2000,35.7000,22.5000,25.6000,26.6000,0.0000,40.7000,10.9453,106.8246
0.1000,15.1000,2024-03-29,1.0000,5.0500,150.0000,38122.1600,30.7000,35.0000,20.4200,25.3000,30.6000,0.1000,40.8000,10.9453,106.8246
0.0000,15.1000,2024-03-30,0.0000,5.9600,138.0000,41519.7000,30.1000,35.6000,23.9100,25.8000,26.6000,0.0000,40.5000,10.9453,106.8246
0.0000,14.8000,2024-03-31,0.0000,5.4000,155.0000,40961.1700,30.9000,35.6000,22.5800,25.3000,26.3000,0.0000,41.6000,10.9453,106.8246
0.6000,13.5000,2024-04-01,3.0000,5.3400,154.0000,41589.6300,32.0000,34.9000,23.1400,26.0000,25.9000,0.6000,41.6000,10.9453,106.8246
0.1000,15.3000,2024-04-02,1.0000,5.5600,156.0000,41624.0600,30.8000,34.9000,22.4200,26.4000,27.7000,0.1000,40.7000,10.9453,106.8246
0.1000,16.3000,2024-04-03,1.0000,5.6500,154.0000,41658.1400,30.8000,35.1000,23.2500,25.4000,31.0000,0.1000,40.7000,10.9453,106.8246
0.1000,16.5000,2024-04-04,1.0000,5.3000,147.0000,41692.2000,31.4000,35.1000,21.5000,26.0000,31.0000,0.1000,41.1000,10.9453,106.8246
0.5000,18.7000,2024-04-05,5.0000,5.2100,146.0000,41451.2400,31.3000,34.7000,20.3500,26.8000,37.1000,0.5000,40.2000,10.9453,106.8246
0.0000,19.9000,2024-04-06,0.0000,6.2300,145.0000,41760.1500,30.0000,35.5000,24.0400,25.8000,37.4000,0.0000,40.2000,10.9453,106.8246
0.0000,23.0000,2024-04-07,0.0000,5.8100,142.0000,41794.0100,30.3000,36.3500,23.7100,25.3000,43.2000,0.0000,42.2000,10.9453,106.8246
0.1000,19.8000,2024-04-08,1.0000,5.6000,144.0000,41827.7500,31.3000,35.8000,22.5900,25.7000,37.4000,0.1000,41.7000,10.9453,106.8246
0.0000,23.5000,2024-04-09,0.0000,6.6500,133.0000,41861.3700,30.4000,36.3500,25.8700,25.8000,43.6000,0.0000,41.9000,10.9453,106.8246
0.0000,19.6000,2024-04-10,0.0000,6.6550,121.0000,41894.8300,30.4000,36.3500,24.6600,25.6000,34.9000,0.0000,40.4000,10.9453,106.8246
0.0000,20.6000,2024-04-11,0.0000,6.4800,121.0000,41928.1000,28.5000,36.3500,24.0800,26.0000,38.5000,0.0000,42.0000,10.9453,106.8246
0.0000,20.9000,2024-04-12,0.0000,6.2800,139.0000,41961.1900,29.8000,36.3500,25.2900,25.9000,38.5000,0.0000,42.7000,10.9453,106.8246
0.4000,16.1000,2024-04-13,3.0000,6.0500,144.0000,41994.0400,31.1000,35.7000,23.3200,27.0000,29.5000,0.4000,41.8000,10.9453,106.8246
0.0000,24.3500,2024-04-14,0.0000,6.1000,148.0000,42026.6600,30.5000,36.3500,24.0900,25.7000,47.9000,0.0000,41.2000,10.9453,106.8246
0.0000,22.0000,2024-04-15,0.0000,6.2700,151.0000,42059.0000,31.0000,36.3500,24.4200,25.8000,41.8000,0.0000,41.7000,10.9453,106.8246
0.0000,21.7000,2024-04-16,0.0000,6.6400,143.0000,42091.0600,31.1000,36.3500,25.3600,26.5000,44.3000,0.0000,41.6000,10.9453,106.8246
0.0000,18.3000,2024-04-17,0.0000,6.0400,154.0000,42122.8000,31.8000,35.4000,23.1700,26.4000,34.2000,0.0000,40.0000,10.9453,106.8246
0.0000,18.5000,2024-04-18,0.0000,5.8500,162.0000,42154.2200,31.6000,35.6000,23.9100,25.6000,34.2000,0.0000,40.8000,10.9453,106.8246
1.0000,15.7000,2024-04-19,4.0000,5.6900,160.0000,42185.2800,32.1000,35.2000,23.3400,26.0000,30.6000,1.0000,40.2000,10.9453,106.8246
0.3000,14.8000,2024-04-20,1.0000,5.8000,156.0000,42204.9200,31.4000,35.1000,22.8600,25.9000,31.0000,0.3000,39.6000,10.9453,106.8246
0.5000,15.3000,2024-04-21,2.0000,5.8900,155.0000,42208.3200,31.4000,35.5000,23.3200,26.2000,31.0000,0.5000,41.4000,10.9453,106.8246
0.2000,15.7000,2024-04-22,2.0000,5.7900,155.0000,42212.1900,31.2000,35.4000,22.7900,26.1000,29.9000,0.2000,41.3000,10.9453,106.8246
0.0000,15.6000,2024-04-23,0.0000,5.9500,160.0000,42216.3500,31.1000,35.8000,22.9300,25.8000,29.2000,0.0000,39.7000,10.9453,106.8246
0.0000,16.7000,2024-04-24,0.0000,6.1600,155.0000,42220.7700,32.0000,36.3500,24.1100,26.7000,34.2000,0.0000,42.2000,10.9453,106.8246
1.0000,18.1000,2024-04-25,1.0000,6.2000,150.0000,42225.4500,33.2000,36.3500,24.4800,26.8000,33.5000,1.0000,43.8000,10.9453,106.8246
0.5000,17.5000,2024-04-26,2.0000,6.0200,154.0000,42230.4100,33.9000,36.3500,23.6700,27.2000,33.5000,0.5000,42.3000,10.9453,106.8246
0.0000,15.2000,2024-04-27,0.0000,6.1900,155.0000,42235.6600,33.4000,36.3500,24.7400,26.9000,31.3000,0.0000,43.4000,10.9453,106.8246
0.7000,15.6000,2024-04-28,3.0000,6.1100,156.0000,42241.1800,32.9000,36.3500,23.9200,27.1000,28.4000,0.7000,42.3000,10.9453,106.8246
0.1000,20.3000,2024-04-29,1.0000,6.1200,159.0000,42247.0000,33.9000,36.3500,24.6900,26.9000,36.7000,0.1000,43.4000,10.9453,106.8246
0.1000,19.6000,2024-04-30,1.0000,6.0600,158.0000,42253.1100,33.3000,36.3500,23.9100,26.7000,37.1000,0.1000,43.4000,10.9453,106.8246
0.4000,17.2000,2024-05-01,4.0000,6.1900,165.0000,42259.5300,34.1000,36.3500,24.2000,27.2500,30.2000,0.4000,43.1000,10.9453,106.8246
0.8000,17.0000,2024-05-02,3.0000,6.3900,152.0000,40904.0700,32.4000,36.3500,24.2600,27.2500,31.0000,0.8000,42.6000,10.9453,106.8246
0.0000,16.3000,2024-05-03,0.0000,6.4300,147.0000,42273.2900,33.2000,36.3500,24.1100,27.2500,31.3000,0.0000,42.0000,10.9453,106.8246
6.6000,10.7000,2024-05-04,4.0000,4.6100,136.0000,39079.8900,32.5000,36.2000,19.6500,26.8000,37.8000,6.6000,42.8000,10.9453,106.8246
9.9000,15.2000,2024-05-05,8.0000,4.3200,141.0000,30423.3400,33.0000,35.8000,18.9500,26.3000,33.1000,9.9000,42.0000,10.9453,106.8246
0.1000,13.3000,2024-05-06,1.0000,5.5300,130.0000,42296.3200,31.9000,34.1000,22.8800,26.4000,28.1000,0.1000,40.7000,10.9453,106.8246
2.3000,19.3000,2024-05-07,5.0000,5.4400,127.0000,42219.5800,31.7000,35.7000,23.5300,26.5000,45.7000,2.3000,41.2000,10.9453,106.8246
1.2000,13.4000,2024-05-08,5.0000,5.7300,95.0000,42313.3400,32.2000,36.3500,24.3800,26.5000,25.2000,1.2000,42.2000,10.9453,106.8246
4.9000,18.0000,2024-05-09,4.0000,5.3200,98.0000,36133.5200,32.4000,36.3500,21.6400,27.2000,38.9000,4.9000,42.1000,10.9453,106.8246
1.3000,20.5000,2024-05-10,2.0000,5.9600,116.0000,42331.7100,32.0000,36.3500,23.7700,27.2500,41.0000,1.3000,42.1000,10.9453,106.8246
1.2000,11.5000,2024-05-11,3.0000,5.2800,115.0000,38741.4300,33.0000,36.3500,21.8400,27.2500,39.6000,1.2000,42.7000,10.9453,106.8246
2.8000,14.5000,2024-05-12,4.0000,4.8000,132.0000,40298.5200,33.9000,35.9000,19.4300,27.2500,33.1000,2.8000,42.4000,10.9453,106.8246
4.3000,19.7000,2024-05-13,5.0000,5.9100,149.0000,42362.1200,30.5000,36.3500,24.2500,25.9000,40.7000,4.3000,42.6000,10.9453,106.8246
0.3000,16.3000,2024-05-14,3.0000,5.5500,113.0000,41415.7400,30.9000,36.3500,23.2200,25.6000,32.8000,0.3000,43.4000,10.9453,106.8246
7.2000,21.1000,2024-05-15,8.0000,4.8600,120.0000,36000.0000,32.0000,35.7000,19.7500,26.8000,42.8000,7.2000,39.9000,10.9453,106.8246
17.6000,12.2000,2024-05-16,7.0000,3.7400,113.0000,25639.8300,32.3000,34.5000,15.9200,26.0000,29.9000,17.6000,40.0000,10.9453,106.8246
4.5000,16.7000,2024-05-17,5.0000,4.2000,150.0000,32786.4700,32.1000,33.7000,18.6300,26.5000,33.1000,4.5000,39.7000,10.9453,106.8246
5.9000,15.9000,2024-05-18,3.0000,5.4600,150.0000,40440.5900,30.9000,34.7000,23.9300,25.5000,30.6000,5.9000,41.6000,10.9453,106.8246
2.5000,20.1000,2024-05-19,5.0000,4.8300,205.0000,39130.2800,32.6000,34.4000,22.0200,25.9000,38.9000,2.5000,42.4000,10.9453,106.8246
13.9000,11.8000,2024-05-20,12.0000,3.9700,180.0000,32400.0000,32.0000,32.1000,18.7100,26.3000,26.3000,13.9000,38.0000,10.9453,106.8246
25.0000,12.6000,2024-05-21,17.0000,3.8500,190.0000,22982.7000,31.1000,32.5000,17.7000,25.3000,24.1000,25.0000,38.9000,10.9453,106.8246
7.1000,14.0000,2024-05-22,7.0000,5.0500,170.0000,42288.8000,32.6000,33.7000,23.7000,26.2000,26.6000,7.1000,42.5000,10.9453,106.8246
3.7000,13.7000,2024-05-23,9.0000,4.5200,144.0000,40723.6200,32.5000,32.1000,21.5200,26.3000,30.6000,3.7000,40.5000,10.9453,106.8246
0.5000,14.3000,2024-05-24,2.0000,5.4100,118.0000,41713.0100,32.5000,34.3000,24.0600,26.2000,26.6000,0.5000,41.3000,10.9453,106.8246
5.4000,13.4000,2024-05-25,4.0000,5.5700,143.0000,42518.7700,31.0000,34.1000,24.2500,26.5000,23.0000,5.4000,41.5000,10.9453,106.8246
2.5000,13.8000,2024-05-26,6.0000,5.0700,172.0000,42533.2200,31.5000,33.9000,23.2100,25.6000,27.0000,2.5000,42.1000,10.9453,106.8246
4.3000,9.5000,2024-05-27,9.0000,4.8400,192.0000,42166.7100,33.9000,34.0000,22.1700,27.0000,23.0000,4.3000,43.1000,10.9453,106.8246
23.8000,9.8000,2024-05-28,10.0000,3.6500,276.0000,24984.3500,30.0000,32.9000,16.4300,24.9000,26.6000,23.8000,39.1000,10.9453,106.8246
15.8000,16.2000,2024-05-29,7.0000,4.3500,262.0000,37551.1800,31.0000,33.5000,19.9600,26.5000,29.9000,15.8000,40.3000,10.9453,106.8246
17.2000,16.1000,2024-05-30,12.0000,2.8800,227.0000,20630.3100,32.7000,31.3000,13.6500,26.4000,36.7000,17.2000,38.2000,10.9453,106.8246
12.3000,14.1000,2024-05-31,9.0000,3.3800,198.0000,25112.4900,31.5000,32.5000,16.0800,25.9000,34.9000,12.3000,38.9000,10.9453,106.8246
5.7000,11.7000,2024-06-01,6.0000,4.8200,225.0000,42476.7700,31.6000,33.2000,22.6600,25.6000,22.7000,5.7000,40.2000,10.9453,106.8246
0.3000,12.2000,2024-06-02,1.0000,5.0800,339.0000,42634.5300,31.6000,33.5000,23.2100,25.4000,30.6000,0.3000,40.1000,10.9453,106.8246
0.4000,18.7000,2024-06-03,3.0000,4.8700,320.0000,36925.3600,32.8000,34.0000,22.1300,26.4000,45.4000,0.4000,40.5000,10.9453,106.8246
0.0000,9.7000,2024-06-04,0.0000,4.8900,240.0000,39165.6600,33.3000,34.2000,22.0100,26.7000,21.6000,0.0000,42.1000,10.9453,106.8246
11.0000,16.0000,2024-06-05,11.0000,4.4900,246.0000,30028.2100,32.9000,33.8000,20.5700,26.6000,32.8000,11.0000,40.5000,10.9453,106.8246
4.6000,9.3000,2024-06-06,5.0000,4.7700,327.0000,40762.6600,32.2000,33.3000,22.2200,26.6000,23.4000,4.6000,40.5000,10.9453,106.8246
5.7000,10.8000,2024-06-07,11.0000,3.9800,278.0000,28692.4000,33.1000,32.5000,18.3700,26.6000,21.2000,5.7000,39.8000,10.9453,106.8246
10.3000,11.2000,2024-06-08,7.0000,4.4100,288.0000,29525.2900,31.5000,33.5000,20.4300,25.6000,24.1000,10.3000,41.0000,10.9453,106.8246
7.9000,21.9000,2024-06-09,11.0000,2.9100,224.0000,17435.9800,30.0000,31.8000,13.2700,25.8000,43.9000,7.9000,37.4000,10.9453,106.8246
13.9000,16.2000,2024-06-10,9.0000,2.5700,210.0000,14644.4950,30.8000,30.8000,12.1900,25.6000,35.3000,13.9000,36.7000,10.9453,106.8246
0.5000,18.6000,2024-06-11,1.0000,5.1300,231.0000,42777.8000,30.4000,33.2000,23.5900,25.0000,36.0000,0.5000,38.9000,10.9453,106.8246
4.9000,19.7000,2024-06-12,4.0000,4.9500,272.0000,36808.7300,30.6000,33.1000,23.0800,25.5000,39.2000,4.9000,39.0000,10.9453,106.8246
0.2000,14.8000,2024-06-13,2.0000,5.2400,291.0000,42365.3700,32.3000,33.9000,23.9500,26.0000,32.8000,0.2000,39.6000,10.9453,106.8246
6.6000,15.8000,2024-06-14,5.0000,4.2600,260.0000,32400.0000,31.8000,33.5000,20.0100,26.0000,41.0000,6.6000,40.8000,10.9453,106.8246
3.4000,19.0000,2024-06-15,13.0000,4.7700,156.0000,37083.2300,31.0000,33.2000,22.4900,25.7000,35.6000,3.4000,42.2000,10.9453,106.8246
1.8000,13.3000,2024-06-16,8.0000,4.7100,207.0000,40365.5800,31.5000,33.2000,21.3500,25.8000,23.8000,1.8000,39.5000,10.9453,106.8246
18.3000,15.1000,2024-06-17,9.0000,4.3000,216.0000,37404.3400,31.4000,32.9000,20.1700,25.6000,32.4000,18.3000,39.0000,10.9453,106.8246
11.2000,14.7000,2024-06-18,9.0000,4.9600,232.0000,41348.1000,31.4000,33.6000,23.0700,25.7000,30.2000,11.2000,40.2000,10.9453,106.8246
7.0000,14.3000,2024-06-19,11.0000,4.6100,245.0000,33999.3200,31.5000,33.3000,21.3800,25.8000,41.4000,7.0000,39.6000,10.9453,106.8246
28.8500,12.8000,2024-06-20,19.0000,2.4200,267.0000,14644.4950,31.5000,31.1000,11.1100,25.8000,30.2000,28.8500,37.4000,10.9453,106.8246
16.9000,10.0000,2024-06-21,14.0000,2.8700,276.0000,15710.7400,30.5000,30.9000,13.1800,25.4000,27.7000,16.9000,36.5000,10.9453,106.8246
27.5000,19.7000,2024-06-22,22.0000,2.3600,240.0000,14644.4950,29.7000,29.7000,10.8400,24.9000,41.4000,27.5000,34.6000,10.9453,106.8246
18.6000,17.4000,2024-06-23,18.0000,2.8900,222.0000,21163.3500,29.5000,30.5000,14.1600,24.7000,46.1000,18.6000,36.3000,10.9453,106.8246
13.2000,19.6000,2024-06-24,19.0000,2.5800,217.0000,15850.3900,29.5000,30.4000,12.2700,24.8000,38.5000,13.2000,35.8000,10.9453,106.8246
5.1000,13.0000,2024-06-25,15.0000,4.5100,249.0000,39082.8600,30.0000,31.6000,21.4600,24.6000,32.0000,5.1000,38.0000,10.9453,106.8246
1.9000,12.0000,2024-06-26,2.0000,4.4500,307.0000,29752.6000,30.2000,31.9000,20.8200,24.6000,25.2000,1.9000,37.9000,10.9453,106.8246
13.5000,10.7000,2024-06-27,14.0000,4.1400,125.0000,32370.2000,29.8000,31.6000,19.9200,25.1000,32.4000,13.5000,40.4000,10.9453,106.8246
13.0000,16.3000,2024-06-28,10.0000,4.0600,137.0000,39396.7100,30.3000,31.1000,20.3300,24.6000,35.6000,13.0000,38.7000,10.9453,106.8246
2.0000,19.5000,2024-06-29,10.0000,4.7500,153.0000,43006.6200,31.1000,31.6000,22.8800,25.4000,36.0000,2.0000,37.5000,10.9453,106.8246
4.1000,16.4000,2024-06-30,7.0000,4.6200,197.0000,39180.3700,30.8000,32.5000,21.8300,25.3000,32.8000,4.1000,39.4000,10.9453,106.8246
1.2000,14.0000,2024-07-01,6.0000,4.5400,263.0000,43025.0400,30.2000,31.8000,21.6800,24.6000,32.4000,1.2000,37.9000,10.9453,106.8246
14.1000,14.7000,2024-07-02,12.0000,4.0600,291.0000,30876.9200,30.8000,32.0000,19.5400,25.3000,33.8000,14.1000,39.4000,10.9453,106.8246
17.4000,11.3000,2024-07-03,20.0000,3.0400,190.0000,19482.7100,30.6000,31.0000,14.3900,24.8000,24.8000,17.4000,36.7000,10.9453,106.8246
11.6000,14.9000,2024-07-04,20.0000,2.9900,203.0000,26021.1900,29.8000,29.8000,14.6000,24.2000,28.8000,11.6000,37.3000,10.9453,106.8246
0.6000,17.1000,2024-07-05,2.0000,4.4800,264.0000,35854.7100,30.2000,31.8000,21.3900,24.7000,34.2000,0.6000,38.6000,10.9453,106.8246
9.7000,9.9000,2024-07-06,8.0000,4.8500,193.0000,42208.1500,29.9000,32.1000,23.0300,24.6000,24.8000,9.7000,40.2000,10.9453,106.8246
15.7000,13.2000,2024-07-07,11.0000,4.3000,172.0000,40501.6600,30.9000,31.0000,21.1100,25.7000,29.2000,15.7000,37.5000,10.9453,106.8246
4.3000,14.9000,2024-07-08,10.0000,4.5000,179.0000,34103.0700,30.2000,31.7000,21.6600,25.0000,32.4000,4.3000,39.4000,10.9453,106.8246
19.8000,13.4000,2024-07-09,8.0000,4.1500,213.0000,38058.2300,29.7000,31.5000,19.6000,24.9000,28.1000,19.8000,37.0000,10.9453,106.8246
7.9000,19.5000,2024-07-10,9.0000,4.3600,200.0000,39600.0000,29.8000,31.2000,21.4200,24.4000,37.8000,7.9000,37.1000,10.9453,106.8246
20.8000,17.8000,2024-07-11,13.0000,3.2000,241.0000,29360.4100,29.4000,30.3000,15.5900,24.6000,35.3000,20.8000,35.1000,10.9453,106.8246
19.5000,19.8000,2024-07-12,19.0000,3.0900,235.0000,22335.4100,29.9000,29.7000,14.4400,24.9000,40.7000,19.5000,34.1000,10.9453,106.8246
19.8000,20.5000,2024-07-13,14.0000,3.1600,253.0000,21953.8300,29.3000,30.6000,15.3200,24.9000,40.3000,19.8000,35.8000,10.9453,106.8246
17.9000,21.7000,2024-07-14,12.0000,3.4100,258.0000,23058.4900,28.8000,30.5000,16.1600,25.1000,43.9000,17.9000,35.5000,10.9453,106.8246
10.2000,16.2000,2024-07-15,12.0000,3.3100,259.0000,27539.9700,28.9000,30.3000,15.8600,24.7000,39.2000,10.2000,35.1000,10.9453,106.8246
12.9000,16.1000,2024-07-16,13.0000,3.1800,239.0000,26386.8800,29.5000,30.9000,15.7300,24.5000,38.9000,12.9000,36.8000,10.9453,106.8246
21.9000,20.8000,2024-07-17,15.0000,2.1800,223.0000,14644.4950,29.0000,29.6000,10.3100,24.5000,45.0000,21.9000,33.4000,10.9453,106.8246
28.8500,19.7000,2024-07-18,24.0000,2.7200,232.0000,16899.0400,28.8000,30.5000,12.7200,24.3000,43.9000,28.8500,35.0000,10.9453,106.8246
28.8500,13.5000,2024-07-19,19.0000,2.3900,233.0000,14644.4950,29.0000,29.0000,11.5100,24.3000,41.8000,28.8500,34.5000,10.9453,106.8246
25.1000,12.9000,2024-07-20,24.0000,1.5750,243.0000,14644.4950,29.1000,28.3000,8.8325,24.4000,32.4000,25.1000,33.8000,10.9453,106.8246
28.8500,23.0000,2024-07-21,17.0000,3.3500,245.0000,23236.0300,29.2000,31.0000,16.2900,24.9000,41.8000,28.8500,37.1000,10.9453,106.8246
12.1000,21.3000,2024-07-22,17.0000,3.0700,235.0000,27133.4300,29.7000,30.6000,15.3200,24.5000,46.4000,12.1000,35.8000,10.9453,106.8246
6.6000,24.3500,2024-07-23,9.0000,3.3800,239.0000,25801.8700,30.1000,30.5000,16.2500,25.1000,49.7375,6.6000,36.8000,10.9453,106.8246
6.5000,19.2000,2024-07-24,6.0000,4.1100,242.0000,32320.8100,30.3000,31.4000,18.8300,25.4000,46.4000,6.5000,37.1000,10.9453,106.8246
13.7000,21.0000,2024-07-25,14.0000,3.0100,238.0000,26000.7800,29.6000,30.9000,13.9600,25.4000,42.1000,13.7000,36.0000,10.9453,106.8246
12.5000,16.1000,2024-07-26,8.0000,2.6100,229.0000,22202.7800,29.5000,29.6000,12.3900,24.9000,45.4000,12.5000,34.1000,10.9453,106.8246
28.8500,16.8000,2024-07-27,15.0000,2.8100,217.0000,21729.1200,29.6000,29.5000,13.9700,24.5000,38.2000,28.8500,35.0000,10.9453,106.8246
4.7000,14.4000,2024-07-28,11.0000,2.7700,220.0000,20598.9300,30.0000,29.5000,13.2000,25.0000,34.9000,4.7000,34.5000,10.9453,106.8246
2.5000,17.6000,2024-07-29,6.0000,3.8900,215.0000,35866.9400,29.7000,31.1000,19.1400,24.2000,33.5000,2.5000,37.0000,10.9453,106.8246
15.4000,19.9000,2024-07-30,10.0000,4.0400,227.0000,36121.2200,29.3000,31.9000,19.9100,24.2000,37.8000,15.4000,38.9000,10.9453,106.8246
5.2000,15.3000,2024-07-31,3.0000,4.6800,239.0000,36604.8800,30.7000,32.0000,22.5100,24.8000,35.6000,5.2000,37.8000,10.9453,106.8246
15.1000,10.9000,2024-08-01,11.0000,4.6500,218.0000,35846.6600,30.3000,31.9000,22.3800,24.6000,30.2000,15.1000,38.9000,10.9453,106.8246
27.1000,14.0000,2024-08-02,13.0000,4.5500,246.0000,35839.5200,29.9000,31.8000,21.7900,24.2000,26.3000,27.1000,39.2000,10.9453,106.8246
14.9000,10.7000,2024-08-03,13.0000,3.7500,179.0000,30689.5800,30.1000,31.0000,18.4600,24.4000,24.1000,14.9000,38.1000,10.9453,106.8246
4.7000,14.3000,2024-08-04,6.0000,3.4300,270.0000,31063.9700,29.5000,30.4000,16.6900,24.1000,29.5000,4.7000,36.5000,10.9453,106.8246
28.8500,13.6000,2024-08-05,12.0000,3.7800,273.0000,27164.8600,28.8000,31.1000,18.3400,23.8000,25.9000,28.8500,38.6000,10.9453,106.8246
10.9000,15.9000,2024-08-06,8.0000,3.2400,245.0000,30963.4100,29.6000,30.8000,15.7800,24.2000,34.2000,10.9000,36.7000,10.9453,106.8246
7.2000,14.8000,2024-08-07,8.0000,4.2600,238.0000,40449.1300,29.6000,31.6000,21.0900,24.4000,36.0000,7.2000,39.9000,10.9453,106.8246
1.1000,14.2000,2024-08-08,10.0000,4.8100,228.0000,42156.6600,29.6000,32.1000,22.7500,24.3000,29.5000,1.1000,38.5000,10.9453,106.8246
2.1000,12.5000,2024-08-09,11.0000,4.5300,225.0000,40959.1600,31.2000,32.1000,21.3500,25.7000,26.6000,2.1000,38.2000,10.9453,106.8246
4.0000,12.0000,2024-08-10,5.0000,5.0300,245.0000,42548.3100,30.6000,32.9000,24.0600,25.0000,27.0000,4.0000,40.8000,10.9453,106.8246
17.9000,17.4000,2024-08-11,10.0000,4.8900,227.0000,42322.7600,31.1000,32.9000,23.2900,25.4000,33.1000,17.9000,40.3000,10.9453,106.8246
12.2000,19.3000,2024-08-12,13.0000,4.0000,220.0000,38872.3700,30.2000,31.7000,19.7000,25.3000,39.2000,12.2000,38.5000,10.9453,106.8246
0.7000,14.3000,2024-08-13,5.0000,5.0200,222.0000,42466.2700,29.2000,32.3000,23.9000,24.0000,31.3000,0.7000,40.0000,10.9453,106.8246
13.0000,14.1000,2024-08-14,10.0000,4.8700,212.0000,41293.4900,30.9000,32.4000,23.3100,25.4000,25.6000,13.0000,40.1000,10.9453,106.8246
6.8000,10.7000,2024-08-15,7.0000,4.4800,221.0000,41482.6100,31.2000,32.4000,21.3200,25.1000,22.3000,6.8000,40.6000,10.9453,106.8246
4.5000,16.4000,2024-08-16,5.0000,4.8200,186.0000,40575.3600,31.1000,32.4000,23.3900,25.3000,32.4000,4.5000,40.4000,10.9453,106.8246
2.7000,11.3000,2024-08-17,7.0000,4.3700,177.0000,40507.8600,30.9000,32.0000,21.1200,25.0000,31.3000,2.7000,40.4000,10.9453,106.8246
0.2000,12.0000,2024-08-18,1.0000,5.1400,189.0000,42324.4200,31.3000,33.0000,23.7400,25.4000,20.5000,0.2000,40.4000,10.9453,106.8246
0.2000,12.6000,2024-08-19,2.0000,5.4100,191.0000,41135.1300,32.6000,33.2000,24.7500,26.3000,23.0000,0.2000,40.0000,10.9453,106.8246
2.6000,8.0000,2024-08-20,6.0000,4.8600,210.0000,42266.3300,31.7000,32.4000,23.0400,25.9000,20.9000,2.6000,40.2000,10.9453,106.8246
0.9000,13.3000,2024-08-21,2.0000,5.1800,206.0000,42236.7000,30.9000,33.0000,24.1300,25.3000,24.5000,0.9000,41.1000,10.9453,106.8246
2.8000,12.7000,2024-08-22,4.0000,5.0800,148.0000,39372.4100,30.5000,32.7000,23.2400,24.8000,23.8000,2.8000,40.1000,10.9453,106.8246
7.2000,11.1000,2024-08-23,10.0000,4.2000,192.0000,41128.3900,30.8000,31.7000,19.8600,25.0000,24.8000,7.2000,39.6000,10.9453,106.8246
11.4000,10.8000,2024-08-24,8.0000,4.5500,135.0000,40035.5000,29.6000,32.6000,21.6300,24.6000,23.8000,11.4000,40.5000,10.9453,106.8246
9.1000,15.6000,2024-08-25,9.0000,4.3000,271.0000,37897.6000,29.1000,31.7000,20.6600,24.4000,36.4000,9.1000,39.2000,10.9453,106.8246
28.8500,14.6000,2024-08-26,23.0000,3.8300,240.0000,26392.4900,30.4000,31.7000,18.4100,25.2000,28.8000,28.8500,39.2000,10.9453,106.8246
12.9000,14.1000,2024-08-27,16.0000,3.0300,231.0000,22774.4100,30.3000,30.2000,14.7300,24.8000,28.4000,12.9000,36.2000,10.9453,106.8246
24.2000,13.7000,2024-08-28,22.0000,3.0300,232.0000,29388.2400,30.5000,30.6000,14.6100,25.0000,40.0000,24.2000,35.6000,10.9453,106.8246
9.7000,20.8000,2024-08-29,12.0000,3.8200,241.0000,33252.6600,28.3000,30.3000,18.6100,24.2000,42.5000,9.7000,34.7000,10.9453,106.8246
28.8500,13.7000,2024-08-30,11.0000,3.5400,277.0000,26759.2600,30.0000,31.0000,17.0600,24.7000,38.2000,28.8500,37.3000,10.9453,106.8246
16.2000,15.2000,2024-08-31,20.0000,3.4300,296.0000,22115.1300,29.4000,30.2000,16.3800,24.8000,40.0000,16.2000,35.6000,10.9453,106.8246
23.4000,9.5000,2024-09-01,19.0000,2.9700,274.0000,22126.0400,30.6000,30.1000,14.4000,24.8000,22.0000,23.4000,37.2000,10.9453,106.8246
